scenario,method,avg_sync_cost_mean,avg_sync_cost_std,avg_sync_cost_ci95,avg_sync_cost_ci95_low,avg_sync_cost_ci95_high,episode_length_mean,episode_length_std,episode_length_ci95,episode_length_ci95_low,episode_length_ci95_high,total_secrecy_rate_mean,total_secrecy_rate_std,total_secrecy_rate_ci95,total_secrecy_rate_ci95_low,total_secrecy_rate_ci95_high,avg_sync_bandwidth_mean,avg_sync_bandwidth_std,avg_sync_bandwidth_ci95,avg_sync_bandwidth_ci95_low,avg_sync_bandwidth_ci95_high,sync_request_rate_mean,sync_request_rate_std,sync_request_rate_ci95,sync_request_rate_ci95_low,sync_request_rate_ci95_high,avg_sync_applied_mean,avg_sync_applied_std,avg_sync_applied_ci95,avg_sync_applied_ci95_low,avg_sync_applied_ci95_high,avg_pending_syncs_mean,avg_pending_syncs_std,avg_pending_syncs_ci95,avg_pending_syncs_ci95_low,avg_pending_syncs_ci95_high,avg_twin_quality_mean,avg_twin_quality_std,avg_twin_quality_ci95,avg_twin_quality_ci95_low,avg_twin_quality_ci95_high,avg_twin_badness_mean,avg_twin_badness_std,avg_twin_badness_ci95,avg_twin_badness_ci95_low,avg_twin_badness_ci95_high,avg_secrecy_rate_mean,avg_secrecy_rate_std,avg_secrecy_rate_ci95,avg_secrecy_rate_ci95_low,avg_secrecy_rate_ci95_high,avg_realized_loss_mean,avg_realized_loss_std,avg_realized_loss_ci95,avg_realized_loss_ci95_low,avg_realized_loss_ci95_high,avg_margin_gap_mean,avg_margin_gap_std,avg_margin_gap_ci95,avg_margin_gap_ci95_low,avg_margin_gap_ci95_high,avg_cert_slack_mean,avg_cert_slack_std,avg_cert_slack_ci95,avg_cert_slack_ci95_low,avg_cert_slack_ci95_high,certified_safe_rate_mean,certified_safe_rate_std,certified_safe_rate_ci95,certified_safe_rate_ci95_low,certified_safe_rate_ci95_high,certificate_violation_prob_mean,certificate_violation_prob_std,certificate_violation_prob_ci95,certificate_violation_prob_ci95_low,certificate_violation_prob_ci95_high,certificate_cover_rate_mean,certificate_cover_rate_std,certificate_cover_rate_ci95,certificate_cover_rate_ci95_low,certificate_cover_rate_ci95_high,certificate_empirical_cover_rate_mean,certificate_empirical_cover_rate_std,certificate_empirical_cover_rate_ci95,certificate_empirical_cover_rate_ci95_low,certificate_empirical_cover_rate_ci95_high,certificate_margin_cover_rate_mean,certificate_margin_cover_rate_std,certificate_margin_cover_rate_ci95,certificate_margin_cover_rate_ci95_low,certificate_margin_cover_rate_ci95_high,prediction_violation_prob_mean,prediction_violation_prob_std,prediction_violation_prob_ci95,prediction_violation_prob_ci95_low,prediction_violation_prob_ci95_high,outage_prob_mean,outage_prob_std,outage_prob_ci95,outage_prob_ci95_low,outage_prob_ci95_high,success_prob_mean,success_prob_std,success_prob_ci95,success_prob_ci95_low,success_prob_ci95_high,runtime_sec_mean,runtime_sec_std,runtime_sec_ci95,runtime_sec_ci95_low,runtime_sec_ci95_high,runtime_per_slot_ms_mean,runtime_per_slot_ms_std,runtime_per_slot_ms_ci95,runtime_per_slot_ms_ci95_low,runtime_per_slot_ms_ci95_high,num_runs
paper_base,aoi_only,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,120.0,0.0,0.0,120.0,120.0,194.72564099244383,3.268879405359881,3.4894394641627855,191.23620152828104,197.7167281407567,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.21944444444444444,0.00962250448649376,0.0111111111111111,0.20833333333333334,0.225,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.8887670712163298,0.003712392758642302,0.004191093700508186,0.8845759775158216,0.8911225133851666,0.11123292878367015,0.003712392758642276,0.004191093700508047,0.10835769597766796,0.1154240224841782,1.6227136749370317,0.027240661711332402,0.029078662201356353,1.5936350127356753,1.6476394011729727,0.12923309663086832,0.005580979598493292,0.00640166644490818,0.12283143018596014,0.13307528258380766,0.12401828583327557,0.007172410782001589,0.007515008233597853,0.11650327759967771,0.13079024924860383,-0.8837261879899502,0.02466037012193962,0.026252788873094124,-0.906403873535013,-0.857473399116856,0.09444444444444444,0.026787918780535987,0.030555555555555558,0.075,0.125,0.9055555555555556,0.026787918780535994,0.030555555555555558,0.875,0.9250000000000002,0.18611111111111112,0.03154949081000153,0.03611111111111112,0.15,0.20833333333333334,0.18611111111111112,0.03154949081000153,0.03611111111111112,0.15,0.20833333333333334,0.18611111111111112,0.03154949081000153,0.03611111111111112,0.15,0.20833333333333334,0.8666666666666667,0.041666666666666685,0.04166666666666685,0.8249999999999998,0.9083333333333333,0.8916666666666666,0.022047927592204905,0.02499999999999991,0.8666666666666667,0.9083333333333333,0.10833333333333332,0.022047927592204922,0.02500000000000001,0.09166666666666666,0.13333333333333333,12.739392878333698,0.10936972177273593,0.11961801133353767,12.61977486700016,12.834278722000818,106.1616073194475,0.9114143481061288,0.9968167611128251,105.16479055833467,106.95232268334014,3
paper_base,decoupled,0.15,0.0,0.0,0.15,0.15,120.0,0.0,0.0,120.0,120.0,192.6398514575786,2.0463735737315503,2.333559349585329,190.30629210799327,194.12837695555936,0.15,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.15,0.13055555555555554,0.00481125224324688,0.005555555555555536,0.125,0.13333333333333333,0.15,0.0,0.0,0.15,0.15,0.8651214562927566,0.01470637471057628,0.016279631865190214,0.8488418244275664,0.8774454862349707,0.13487854370724348,0.014706374710576337,0.01627963186519016,0.12255451376502924,0.15115817557243363,1.6053320954798218,0.01705311311442955,0.019446327913211103,1.5858857675666107,1.6177364746296614,0.1529385875373128,0.042053875418006405,0.04714468006846688,0.10579390746884591,0.18658876432377788,0.1426092576560375,0.04314147472746981,0.048807991666036624,0.09380126599000087,0.17564585470809693,-0.8883223133798207,0.03769151581113922,0.03839068144491964,-0.9252734150768878,-0.8499316319349011,0.09444444444444444,0.02097176232019653,0.022222222222222213,0.075,0.11666666666666665,0.9055555555555556,0.02097176232019656,0.022222222222222254,0.8833333333333333,0.9250000000000002,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.7027777777777778,0.03849001794597504,0.04444444444444451,0.6583333333333333,0.725,0.8916666666666666,0.014433756729740658,0.016666666666666607,0.875,0.9,0.10833333333333334,0.01443375672974064,0.016666666666666663,0.10000000000000002,0.125,13.079912218667232,0.46234519853160383,0.5164187876671349,12.563493431000097,13.455368401000669,108.9992684888936,3.852876654430032,4.303489897226129,104.69577859166748,112.12807000833891,3
paper_base,full,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,120.0,0.0,0.0,120.0,120.0,71.63198602302664,2.534458942205375,2.859536526431995,68.77244949659465,73.60098547063919,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.21944444444444444,0.00962250448649376,0.0111111111111111,0.20833333333333334,0.225,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.28918341578479084,0.006710080021403974,0.007747258402516666,0.2852089682959,0.2969306741873075,0.7108165842152091,0.006710080021404056,0.007747258402516888,0.7030693258126922,0.7147910317041001,0.5969332168585554,0.021120491185044804,0.023829471053600004,0.5731037458049554,0.6133415455886599,1.8858987441889583,0.04116564402843393,0.04584518190635167,1.8400535622826066,1.9196967533067795,1.8730937965663752,0.04415560816964613,0.04954746278228184,1.8235463337840934,1.9082840740122373,-3.5601693794564073,0.559258362181934,0.6454892119023987,-3.8995775282072125,-2.9146801675540086,0.15277777777777776,0.00962250448649376,0.0111111111111111,0.14166666666666666,0.15833333333333333,0.8472222222222222,0.00962250448649373,0.011111111111111072,0.8416666666666667,0.8583333333333333,0.47222222222222215,0.004811252243246865,0.005555555555555536,0.4666666666666666,0.4749999999999999,0.47222222222222215,0.004811252243246865,0.005555555555555536,0.4666666666666666,0.4749999999999999,0.47222222222222215,0.004811252243246865,0.005555555555555536,0.4666666666666666,0.4749999999999999,0.9611111111111111,0.031549490810001475,0.03611111111111098,0.9250000000000002,0.9833333333333333,0.9083333333333333,0.008333333333333304,0.008333333333333304,0.9,0.9166666666666666,0.09166666666666667,0.008333333333333338,0.008333333333333345,0.08333333333333333,0.10000000000000002,12.765626719999394,0.2108892725225901,0.24284006200044495,12.52278665799895,12.902725190999263,106.38022266666162,1.757410604354916,2.0236671833370394,104.35655548332458,107.52270992499386,3
paper_base,myopic_greedy_no_sync,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,120.0,113.346925341119,4.10242560711422,4.115567017393062,109.23135832372594,117.43608201984517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22002004781146078,0.0016453168190696445,0.001892833857004006,0.21812721395445678,0.22110771780169244,0.7799799521885392,0.001645316819069624,0.001892833857004006,0.7788922821983076,0.7818727860455432,0.9445577111759919,0.034186880059285184,0.03429639181160904,0.9102613193643828,0.9786340168320432,1.4556802440758905,0.026864573007643864,0.029025207761135263,1.4316882800534028,1.4847054518370257,1.4502543888418622,0.03418688005928501,0.03429639181160837,1.4161780831858108,1.4845507806534706,-1.3645110592989436,0.0,0.0,-1.3645110592989436,-1.3645110592989436,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,0.9166666666666666,0.9166666666666666,0.4388888888888889,0.04589642122738419,0.04722222222222222,0.39166666666666666,0.48333333333333334,0.4388888888888889,0.04589642122738419,0.04722222222222222,0.39166666666666666,0.48333333333333334,0.4388888888888889,0.04589642122738419,0.04722222222222222,0.39166666666666666,0.48333333333333334,0.9138888888888888,0.08673608331108884,0.09722222222222199,0.8166666666666668,0.9833333333333333,0.8888888888888888,0.012729376930432905,0.01388888888888884,0.875,0.9,0.11111111111111112,0.012729376930432886,0.013888888888888881,0.10000000000000002,0.125,12.725854503332812,0.16953763742851477,0.19486975433392217,12.53098474899889,12.839486436998413,106.04878752777343,1.4128136452376274,1.6239146194493514,104.42487290832408,106.99572030832012,3
paper_base,no_twin,0.22013888888888888,0.004336804165554443,0.004861111111111122,0.21666666666666667,0.225,120.0,0.0,0.0,120.0,120.0,159.4175743173182,1.2350112319174427,1.31919478632787,158.2888856966129,160.73676910364608,0.22013888888888888,0.004336804165554443,0.004861111111111122,0.21666666666666667,0.225,0.3611111111111111,0.004811252243246865,0.005555555555555536,0.35833333333333334,0.36666666666666664,0.35833333333333334,0.0,0.0,0.35833333333333334,0.35833333333333334,0.3611111111111111,0.004811252243246865,0.005555555555555536,0.35833333333333334,0.36666666666666664,0.8213953918477986,0.0013700341346569243,0.0015663537530145044,0.8198290380947841,0.8223706506610884,0.17860460815220133,0.0013700341346569698,0.0015663537530146154,0.17762934933891153,0.18017096190521595,1.3284797859776518,0.010291760265978785,0.010993289886065849,1.3190740474717741,1.3394730758637177,0.7263757165798487,0.019037688354005565,0.021495280964282104,0.7048804356155666,0.7411106180346586,0.7181012355467464,0.018107923288740373,0.019786465873796844,0.6983147696729496,0.7338484168947352,-0.566762833640326,0.02500300534203186,0.02885660382755928,-0.5956194374678853,-0.5515454894031292,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,0.08888888888888889,0.00481125224324688,0.005555555555555564,0.08333333333333333,0.09166666666666666,0.08888888888888889,0.00481125224324688,0.005555555555555564,0.08333333333333333,0.09166666666666666,0.08888888888888889,0.00481125224324688,0.005555555555555564,0.08333333333333333,0.09166666666666666,0.9166666666666666,0.0,0.0,0.9166666666666666,0.9166666666666666,0.9083333333333333,0.008333333333333304,0.008333333333333304,0.9,0.9166666666666666,0.09166666666666667,0.008333333333333338,0.008333333333333345,0.08333333333333333,0.10000000000000002,147.72875273299906,1.5023487348385713,1.6614125699998112,146.4658047039993,149.39016530299887,1231.0729394416587,12.519572790321353,13.845104749998427,1220.5483725333277,1244.9180441916571,3
paper_base,oracle_sync,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,120.0,0.0,0.0,120.0,120.0,200.9616740552411,2.6617182968886675,2.7852992603109215,198.44371321707447,203.74697331555203,0.2333333333333333,3.3993498887762956e-17,0.0,0.2333333333333333,0.2333333333333333,0.3527777777777778,0.02545875386086577,0.02777777777777779,0.325,0.375,0.3444444444444444,0.017347216662217765,0.019444444444444375,0.325,0.35833333333333334,0.3527777777777778,0.02545875386086577,0.02777777777777779,0.325,0.375,0.9392065863764625,0.01644186587104537,0.018838806131943886,0.9203677802445186,0.9506654724562699,0.06079341362353765,0.01644186587104531,0.01883880613194374,0.04933452754373022,0.07963221975548139,1.6746806171270088,0.022180985807405577,0.02321082716925793,1.6536976101422873,1.6978914442962667,0.007772084383807568,0.003700447517801473,0.0042715861215594595,0.0035004982622481085,0.009999941751343737,-0.006567665606369766,0.0040142873384226285,0.004633416633492753,-0.008998787911661034,-0.0019342489728770137,-0.9468028079219913,0.02354685971181687,0.025140800713816303,-0.9719436086358076,-0.9252652615927511,0.09166666666666667,0.01666666666666667,0.016666666666666677,0.075,0.10833333333333334,0.9083333333333333,0.016666666666666663,0.01666666666666683,0.8916666666666667,0.9250000000000002,0.6888888888888888,0.15597661268184956,0.17777777777777792,0.575,0.8666666666666667,0.6888888888888888,0.15597661268184956,0.17777777777777792,0.575,0.8666666666666667,0.6888888888888888,0.15597661268184956,0.17777777777777792,0.575,0.8666666666666667,0.6194444444444445,0.029265704869035392,0.030555555555555558,0.5916666666666667,0.65,0.8944444444444444,0.017347216662217772,0.019444444444444375,0.875,0.9083333333333333,0.10555555555555556,0.017347216662217772,0.019444444444444445,0.09166666666666666,0.125,134.62539122100074,4.771001371156825,5.4093382340009555,129.21605298699978,138.23380199700114,1121.878260175006,39.75834475964018,45.07781861667445,1076.8004415583316,1151.9483499750095,3
paper_base,periodic,0.15,0.0,0.0,0.15,0.15,120.0,0.0,0.0,120.0,120.0,192.6398514575786,2.0463735737315503,2.333559349585329,190.30629210799327,194.12837695555936,0.15,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.15,0.13055555555555554,0.00481125224324688,0.005555555555555536,0.125,0.13333333333333333,0.15,0.0,0.0,0.15,0.15,0.8651214562927566,0.01470637471057628,0.016279631865190214,0.8488418244275664,0.8774454862349707,0.13487854370724348,0.014706374710576337,0.01627963186519016,0.12255451376502924,0.15115817557243363,1.6053320954798218,0.01705311311442955,0.019446327913211103,1.5858857675666107,1.6177364746296614,0.1529385875373128,0.042053875418006405,0.04714468006846688,0.10579390746884591,0.18658876432377788,0.1426092576560375,0.04314147472746981,0.048807991666036624,0.09380126599000087,0.17564585470809693,-0.8883223133798207,0.03769151581113922,0.03839068144491964,-0.9252734150768878,-0.8499316319349011,0.09444444444444444,0.02097176232019653,0.022222222222222213,0.075,0.11666666666666665,0.9055555555555556,0.02097176232019656,0.022222222222222254,0.8833333333333333,0.9250000000000002,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.3277777777777778,0.04110735718596873,0.04722222222222222,0.3,0.375,0.7027777777777778,0.03849001794597504,0.04444444444444451,0.6583333333333333,0.725,0.8916666666666666,0.014433756729740658,0.016666666666666607,0.875,0.9,0.10833333333333334,0.01443375672974064,0.016666666666666663,0.10000000000000002,0.125,12.92732130833368,0.2188380448503325,0.23845225033377027,12.68886905799991,13.118973141001334,107.72767756944732,1.823650373752769,1.9871020861147457,105.74057548333258,109.32477617501111,3
paper_base,random_budgeted,0.21388888888888888,0.018788540636762063,0.01944444444444443,0.19583333333333333,0.2333333333333333,120.0,0.0,0.0,120.0,120.0,10.406803684729482,10.521633618845993,11.314736430976591,0.9170303976994796,21.721540115706073,0.21388888888888888,0.018788540636762063,0.01944444444444443,0.19583333333333333,0.2333333333333333,0.35555555555555557,0.0254587538608658,0.02777777777777779,0.3333333333333333,0.38333333333333336,0.34722222222222215,0.02545875386086577,0.027777777777777846,0.325,0.375,0.35555555555555557,0.0254587538608658,0.02777777777777779,0.3333333333333333,0.38333333333333336,0.9360424784809322,0.0026278446938704137,0.0030316697302054108,0.9344157304952324,0.9390741482111377,0.06395752151906776,0.00262784469387037,0.003031669730205251,0.06092585178886251,0.06558426950476746,0.08672336403941233,0.08768028015704993,0.09428947025813825,0.007641919980828996,0.18101283429755058,0.004941612814560264,0.003951252726472505,0.004201702253338736,0.0007399105612215278,0.00858248723299263,0.004029781623920926,0.003505125732584954,0.0036855515080792493,0.0007384069046047511,0.007715333132000175,-2.43442611884723,0.1732257811044561,0.19046243344355807,-2.5825744152722354,-2.243963685403672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8916666666666666,0.08457409637576849,0.09166666666666667,0.8166666666666668,0.9833333333333333,0.8916666666666666,0.08457409637576849,0.09166666666666667,0.8166666666666668,0.9833333333333333,0.8916666666666666,0.08457409637576849,0.09166666666666667,0.8166666666666668,0.9833333333333333,0.11944444444444445,0.08007519614110875,0.08611111111111111,0.03333333333333333,0.19166666666666668,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8505727660006718,0.13140140929223373,0.1516424610005439,0.7703070579991618,1.0022152270012157,7.088106383338932,1.0950117441019482,1.2636871750045326,6.419225483326348,8.351793558343465,3
paper_base,rollout_fixed_periodic,0.0375,0.0,0.0,0.0375,0.0375,120.0,0.0,0.0,120.0,120.0,193.5830616695636,1.120594880331209,1.2108454948472627,192.37221617471633,194.58360816536313,0.0375,0.0,0.0,0.0375,0.0375,0.15,0.0,0.0,0.15,0.15,0.13055555555555554,0.00481125224324688,0.005555555555555536,0.125,0.13333333333333333,0.15,0.0,0.0,0.15,0.15,0.8649649597891216,0.011806799192782333,0.012835610476508719,0.8521293493126129,0.8753621914873312,0.1350350402108784,0.011806799192782253,0.012835610476508524,0.12463780851266885,0.14787065068738692,1.6131921805796965,0.009338290669426671,0.01009037912372679,1.6031018014559697,1.6215300680446927,0.14678502299240226,0.03608998538744035,0.03958973383922064,0.10719528915318162,0.17784828714366932,0.13846583430945592,0.0371797640251926,0.04072939973525952,0.0977364345741964,0.1705851864847078,-0.8830576258952556,0.03545493441751222,0.03604926554073773,-0.917886728756351,-0.8470083603545179,0.09444444444444444,0.019245008972987532,0.022222222222222213,0.08333333333333333,0.11666666666666665,0.9055555555555554,0.01924500897298752,0.022222222222222143,0.8833333333333333,0.9166666666666666,0.2611111111111111,0.08429994947496398,0.09722222222222221,0.20833333333333334,0.35833333333333334,0.2611111111111111,0.08429994947496398,0.09722222222222221,0.20833333333333334,0.35833333333333334,0.2611111111111111,0.08429994947496398,0.09722222222222221,0.20833333333333334,0.35833333333333334,0.7861111111111111,0.039381796885438386,0.0444444444444444,0.7416666666666667,0.8166666666666668,0.8888888888888888,0.012729376930432905,0.01388888888888884,0.875,0.9,0.11111111111111112,0.012729376930432886,0.013888888888888881,0.10000000000000002,0.125,154.47554972599997,2.6664582382696156,3.0263493989999404,152.4715527339995,157.5018991249999,1287.2962477166666,22.22048531891338,25.219578324999247,1270.5962727833291,1312.5158260416658,3
paper_base,rollout_joint,0.20000000000000004,0.013661330258962495,0.014583333333333365,0.18541666666666667,0.2125,120.0,0.0,0.0,120.0,120.0,196.62818694197617,1.87501382947877,1.9719716087156485,194.65621533326052,198.38823530294758,0.20000000000000004,0.013661330258962495,0.014583333333333365,0.18541666666666667,0.2125,0.3861111111111111,0.004811252243246865,0.005555555555555536,0.38333333333333336,0.39166666666666666,0.36944444444444446,0.00962250448649376,0.011111111111111127,0.35833333333333334,0.375,0.3861111111111111,0.004811252243246865,0.005555555555555536,0.38333333333333336,0.39166666666666666,0.9395041827038635,0.0026385836340365493,0.002830291024671361,0.9366738916791921,0.9418961665500877,0.060495817296136505,0.0026385836340365163,0.0028302910246712984,0.0581038334499123,0.0633261083208078,1.6385682245164677,0.015625115245656438,0.016433096739296715,1.622135127777171,1.6532352941912298,0.06830451484220224,0.006561894190515167,0.007251115342147729,0.061053399500054506,0.07383387137047427,0.059185567530132356,0.004921870922404809,0.004987035894586107,0.05419853163554625,0.06403957655268841,-0.9220350066459421,0.01761979594642493,0.018549586772308446,-0.9385480202640388,-0.9034854198736336,0.09166666666666667,0.01666666666666667,0.016666666666666677,0.075,0.10833333333333334,0.9083333333333333,0.016666666666666663,0.01666666666666683,0.8916666666666667,0.9250000000000002,0.21944444444444447,0.041943524640393075,0.04444444444444451,0.17499999999999996,0.25833333333333336,0.21944444444444447,0.041943524640393075,0.04444444444444451,0.17499999999999996,0.25833333333333336,0.21944444444444447,0.041943524640393075,0.04444444444444451,0.17499999999999996,0.25833333333333336,0.8055555555555557,0.03367876570272816,0.03611111111111098,0.775,0.8416666666666667,0.8944444444444444,0.017347216662217772,0.019444444444444375,0.875,0.9083333333333333,0.10555555555555556,0.017347216662217772,0.019444444444444445,0.09166666666666666,0.125,162.92095204966668,1.2654650934948155,1.4608404196666527,161.46011163000003,163.6807125739997,1357.674600413889,10.545542445790154,12.1736701638888,1345.5009302500002,1364.0059381166643,3
