episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
120.0,68.77244949659465,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.225,0.23333333333333334,0.2854106048711651,0.7145893951288348,0.5731037458049554,1.9196967533067795,1.9082840740122373,-3.8995775282072125,0.15833333333333333,0.8416666666666667,0.475,0.475,0.475,0.9833333333333333,0.9166666666666666,0.08333333333333333,full,62,12.902725190999263,107.52270992499386,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,193.4848853091832,0.15,0.15,0.15,0.13333333333333333,0.15,0.8774454862349707,0.12255451376502924,1.6123740442431933,0.10579390746884591,0.09380126599000087,-0.9252734150768878,0.075,0.925,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.725,0.9,0.1,periodic,62,12.974121725999794,108.11768104999828,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,191.23620152828104,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.225,0.23333333333333334,0.8900829321108357,0.10991706788916429,1.5936350127356753,0.13307528258380766,0.13079024924860383,-0.906403873535013,0.075,0.925,0.15,0.15,0.15,0.9083333333333333,0.9083333333333333,0.09166666666666666,aoi_only,62,12.61977486700016,105.16479055833467,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,183.3977201447255,0.037204455621960425,0.037204455621960425,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.776488900411481,0.22351109958851895,1.528314334539379,0.25947903333558403,0.2589528433279599,-0.8687239896252872,0.08333333333333333,0.9166666666666666,0.10833333333333334,0.10833333333333334,0.10833333333333334,0.9416666666666667,0.9083333333333333,0.09166666666666666,security_risk,62,13.539713108000797,112.8309425666733,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,88.1737075340651,0.2329139574184098,0.2329139574184098,0.23333333333333334,0.225,0.23333333333333334,0.36357597278485215,0.6364240272151478,0.7347808961172092,1.6266446579434435,1.6123016741662595,-1.361040538277066,0.058333333333333334,0.9416666666666667,0.24166666666666667,0.24166666666666667,0.24166666666666667,0.9333333333333333,0.9083333333333333,0.09166666666666666,security_margin,62,14.534891588000391,121.12409656666993,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,193.4848853091832,0.15,0.15,0.15,0.13333333333333333,0.15,0.8774454862349707,0.12255451376502924,1.6123740442431933,0.10579390746884591,0.09380126599000087,-0.9252734150768878,0.075,0.925,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.725,0.9,0.1,decoupled,62,13.22087482400093,110.17395686667442,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,21.72154011570607,0.23333333333333334,0.23333333333333334,0.38333333333333336,0.375,0.38333333333333336,0.9346375567364267,0.06536244326357331,0.18101283429755058,0.00858248723299263,0.007715333132000174,-2.243963685403672,0.0,1.0,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.19166666666666668,1.0,0.0,random_budgeted,62,0.7791960130016378,6.493300108346982,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,109.23135832372594,0.0,0.0,0.0,0.0,0.0,0.21812721395445678,0.7818727860455432,0.9102613193643828,1.484705451837026,1.4845507806534708,-1.3645110592989436,0.08333333333333333,0.9166666666666666,0.39166666666666666,0.39166666666666666,0.39166666666666666,0.9833333333333333,0.9,0.1,myopic_greedy_no_sync,62,12.807092324001133,106.7257693666761,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,158.2888856966129,0.21666666666666667,0.21666666666666667,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.8223706506610884,0.17762934933891156,1.3190740474717741,0.7048804356155666,0.6983147696729495,-0.5956194374678853,0.26666666666666666,0.7333333333333333,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.9166666666666666,0.9166666666666666,0.08333333333333333,no_twin,62,146.4658047039993,1220.5483725333277,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
120.0,192.75384781153147,0.14791666666666667,0.14791666666666667,0.24166666666666667,0.225,0.24166666666666667,0.8767815154467388,0.12321848455326118,1.6062820650960956,0.13191941271734095,0.12157268060323616,-0.9129177041864911,0.09166666666666666,0.9083333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.7416666666666667,0.9,0.1,sca_twin,62,32.38509818999955,269.87581824999626,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
