slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,full_sync,1.0,1.0,25,left,left,1.0,0.5,170.0,260.0,310.0,260.0,233.67096065467024,246.9747248240552,233.67096065467024,246.9747248240552,0.0,0,3.6,0.9856,0.014400000000000003,1.0005420942862193,1.0005420942862193,2.5921862864470895,1.5916441921608702,1,0,0,20.0,1.5
1,1,full_sync,1.0,2.0,24,left,left,1.0,0.5,160.0,260.0,300.0,260.0,228.7610900877238,244.83865363786745,228.7610900877238,244.83865363786745,0.0,0,3.6,0.9856,0.014400000000000003,1.1374149349700806,1.1374149349700806,2.6317639143679745,1.494348979397894,1,0,0,20.0,1.5
2,1,full_sync,1.0,3.0,23,left,left,1.0,0.5,150.0,260.0,290.0,260.0,222.86680333993885,244.0187897252578,222.86680333993885,244.0187897252578,0.0,0,3.6,0.9856,0.014400000000000003,1.2454369297598133,1.2454369297598133,2.6640780631681165,1.4186411334083031,1,0,0,20.0,1.5
3,1,full_sync,1.0,4.0,22,left,left,1.0,0.5,140.0,260.0,280.0,260.0,218.37846345034208,242.66280166672058,218.37846345034208,242.66280166672058,0.0,0,3.6,0.9856,0.014400000000000003,1.3672295908277052,1.3672295908277052,2.688257752650636,1.321028161822931,1,0,0,20.0,1.5
4,1,full_sync,1.0,5.0,21,left,left,1.0,0.5,130.0,260.0,270.0,260.0,213.32994703678816,242.02135028722074,213.32994703678816,242.02135028722074,0.0,0,3.6,0.9856,0.014400000000000003,1.4658002934413492,1.4658002934413492,2.703533783291671,1.2377334898503216,1,0,0,20.0,1.5
5,1,full_sync,1.0,6.0,20,down,left,1.0,0.5,130.0,250.0,260.0,260.0,209.49018744116276,240.43607357017936,209.49018744116276,240.43607357017936,0.0,0,3.6,0.9856,0.014400000000000003,1.5697163283614082,1.5697163283614082,2.817026437650627,1.247310109289219,1,0,0,20.0,1.5
6,1,full_sync,1.0,7.0,19,down,left,1.0,0.5,130.0,240.0,250.0,260.0,204.60108302063117,238.68638960133836,204.60108302063117,238.68638960133836,0.0,0,3.6,0.9856,0.014400000000000003,1.6638807301656227,1.6638807301656227,2.9333675868407605,1.2694868566751378,1,0,0,20.0,1.5
7,1,full_sync,1.0,8.0,18,down,left,1.0,0.5,130.0,230.0,240.0,260.0,199.5420451409339,237.20498450580675,199.5420451409339,237.20498450580675,0.0,0,3.6,0.9856,0.014400000000000003,1.7646858650466788,1.7646858650466788,3.0519037885004496,1.2872179234537708,1,0,0,20.0,1.5
8,1,full_sync,1.0,9.0,17,down,left,1.0,0.5,130.0,220.0,230.0,260.0,194.61072773714352,236.1148642701862,194.61072773714352,236.1148642701862,0.0,0,3.6,0.9856,0.014400000000000003,1.8789961437373073,1.8789961437373073,3.1717213533726936,1.2927252096353863,1,0,0,20.0,1.5
9,1,full_sync,1.0,10.0,16,down,left,1.0,0.5,130.0,210.0,220.0,260.0,189.8590997348824,234.36709432542864,189.8590997348824,234.36709432542864,0.0,0,3.6,0.9856,0.014400000000000003,2.000918415622812,2.000918415622812,3.2915792688245595,1.2906608532017474,1,0,0,20.0,1.5
10,1,full_sync,1.0,11.0,15,down,left,1.0,0.5,130.0,200.0,210.0,260.0,186.43517683782378,232.3590906596422,186.43517683782378,232.3590906596422,0.0,0,3.6,0.9856,0.014400000000000003,2.142170133589836,2.142170133589836,3.4098378210143068,1.2676676874244706,1,0,0,20.0,1.5
11,1,full_sync,1.0,12.0,14,down,stay,1.0,0.5,130.0,190.0,210.0,260.0,180.83763571626196,231.1154412943274,180.83763571626196,231.1154412943274,0.0,0,3.6,0.9856,0.014400000000000003,2.253713900980838,2.253713900980838,3.5468047845704467,1.2930908835896087,1,0,0,10.0,1.5
12,1,full_sync,1.0,13.0,13,down,left,1.0,0.5,130.0,180.0,200.0,260.0,174.8831277582754,229.80050633940542,174.8831277582754,229.80050633940542,0.0,0,3.6,0.9856,0.014400000000000003,2.387714191596185,2.387714191596185,3.6550089316949195,1.2672947400987344,0,1,0,20.0,1.5
13,1,full_sync,1.0,14.0,12,down,stay,1.0,0.5,130.0,170.0,200.0,260.0,171.07033185760025,228.3495868609333,171.07033185760025,228.3495868609333,0.0,0,3.6,0.9856,0.014400000000000003,2.525300446360692,2.525300446360692,3.775934098118005,1.250633651757313,0,1,0,10.0,1.5
14,1,full_sync,1.0,15.0,11,down,stay,1.0,0.5,130.0,160.0,200.0,260.0,166.57682440960758,225.4141603143586,166.57682440960758,225.4141603143586,0.0,0,3.6,0.9856,0.014400000000000003,2.6310479176383725,2.6310479176383725,3.8831690540163653,1.2521211363779927,0,1,0,10.0,1.5
15,1,full_sync,1.0,16.0,10,down,left,1.0,0.5,130.0,150.0,190.0,260.0,162.46553698949873,224.19156511143123,162.46553698949873,224.19156511143123,0.0,0,3.6,0.9856,0.014400000000000003,2.7721322016290744,2.7721322016290744,3.949743173310192,1.1776109716811178,0,1,0,20.0,1.5
16,1,full_sync,1.0,17.0,9,down,stay,1.0,0.5,130.0,140.0,190.0,260.0,157.14513855863657,224.03078463450356,157.14513855863657,224.03078463450356,0.0,0,3.6,0.9856,0.014400000000000003,2.882776915661239,2.882776915661239,4.0170348082693454,1.1342578926081062,0,1,0,10.0,1.5
17,1,full_sync,1.0,18.0,8,down,stay,1.0,0.5,130.0,130.0,190.0,260.0,151.7883272181184,221.35528138130155,151.7883272181184,221.35528138130155,0.0,0,3.6,0.9856,0.014400000000000003,2.9376230139056676,2.9376230139056676,4.058959228903721,1.121336214998053,0,1,0,10.0,1.5
18,1,full_sync,1.0,19.0,7,down,left,1.0,0.5,130.0,120.0,180.0,260.0,146.02058677918095,219.8734610164263,146.02058677918095,219.8734610164263,0.0,0,3.6,0.9856,0.014400000000000003,3.004545119297725,3.004545119297725,4.050919620196965,1.0463745008992404,0,1,0,20.0,1.5
19,1,full_sync,1.0,20.0,6,left,stay,1.0,0.5,120.0,120.0,180.0,260.0,141.7570966542839,218.68214275408053,141.7570966542839,218.68214275408053,0.0,0,3.6,0.9856,0.014400000000000003,3.0526900462854147,3.0526900462854147,4.124243015904928,1.071552969619513,0,1,0,10.0,1.5
20,1,full_sync,1.0,21.0,5,down,left,1.0,0.5,120.0,110.0,170.0,260.0,137.02094466953307,216.61327023865542,137.02094466953307,216.61327023865542,0.0,0,3.6,0.9856,0.014400000000000003,3.0867985703441656,3.0867985703441656,4.087960194341716,1.0011616239975503,0,1,0,20.0,1.5
21,1,full_sync,1.0,22.0,4,left,stay,1.0,0.5,110.0,110.0,170.0,260.0,133.1108798769387,214.48496046806218,133.1108798769387,214.48496046806218,0.0,0,3.6,0.9856,0.014400000000000003,3.097602336340876,3.097602336340876,4.133269292761378,1.0356669564205023,0,1,0,10.0,1.5
22,1,full_sync,1.0,23.0,3,down,stay,1.0,0.5,110.0,100.0,170.0,260.0,127.76399173275281,213.96588143530744,127.76399173275281,213.96588143530744,0.0,0,3.6,0.9856,0.014400000000000003,3.095776071325467,3.095776071325467,4.087960194341716,0.9921841230162487,0,1,0,10.0,1.5
23,1,full_sync,1.0,24.0,2,left,left,1.0,0.5,100.0,100.0,160.0,260.0,123.3882917884528,212.79578436208112,123.3882917884528,212.79578436208112,0.0,0,3.6,0.9856,0.014400000000000003,3.107591761857006,3.107591761857006,4.0830572440138315,0.9754654821568254,0,1,0,20.0,1.5
24,1,full_sync,1.0,25.0,1,stay,left,1.0,0.5,100.0,100.0,150.0,260.0,119.32638028170396,210.8955263857816,119.32638028170396,210.8955263857816,0.0,0,3.6,0.9856,0.014400000000000003,3.0802218409318485,3.0802218409318485,4.065171878464929,0.9849500375330803,0,1,0,10.0,1.5
25,1,full_sync,1.0,26.0,0,stay,stay,1.0,0.5,100.0,100.0,150.0,260.0,114.45337647150289,209.84393356392755,114.45337647150289,209.84393356392755,0.0,0,3.6,0.9856,0.014400000000000003,3.0420078026525323,3.0420078026525323,4.065171878464929,1.0231640758123963,0,1,0,0.0,1.5
26,0,full_sync,0.0,26.0,0,stay,left,1.0,0.5,100.0,100.0,140.0,260.0,109.5213706147885,208.57914804793882,109.95337647150289,208.34393356392755,0.4918891274710455,1,4.8,0.9621932494631902,0.037806750536809854,3.021362416379214,3.0229037097276557,4.049729983719976,1.0268262739923202,0,1,0,10.0,1.5
27,0,full_sync,0.0,26.0,0,stay,left,1.0,0.5,100.0,100.0,130.0,260.0,104.95874892773882,206.2431579868499,105.45337647150289,206.84393356392755,0.7781951561549744,2,6.0,0.9392490608986513,0.06075093910134869,3.001526249841902,2.9911637567214022,4.037179183454109,1.0460154267327064,0,1,0,10.0,1.5
28,0,full_sync,0.0,26.0,0,stay,stay,1.0,0.5,100.0,100.0,130.0,260.0,101.13522246599179,203.8406046219883,100.95337647150289,205.34393356392755,1.5142872492971295,3,7.2,0.9152928536890814,0.08470714631091855,2.9646636265399398,2.9427156644269763,4.037179183454109,1.0944635190271328,0,1,0,0.0,1.5
29,0,full_sync,0.0,26.0,0,stay,left,1.0,0.5,100.0,100.0,120.0,260.0,96.79829687716263,202.3874938973547,96.45337647150289,203.84393356392755,1.496725288290188,4,8.4,0.8930323681013471,0.10696763189865292,2.949805705311494,2.9283620039513565,4.02790782642567,1.0995458224743138,0,1,0,10.0,1.5
