avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.1125,0.11875,0.81719551892065,0.18280448107935,2.4483824789560926,0.003731983083930253,-0.0017412169173738445,-0.4944784154770936,0.0,1.0,0.90625,0.23125,0.4875,0.5125,periodic,62,1.2163700240016624,7.60231265001039,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7697202700998125,0.23027972990018747,2.434482176935,0.008792095793837846,0.00535652797632988,-0.4676523189114059,0.0,1.0,0.89375,0.325,0.475,0.525,security_risk,62,1.2100676640002348,7.5629229000014675,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.558471074258932,0.44152892574106783,2.443589044125961,0.0029154061380250716,0.0009449221806880889,-2.0166396584800452,0.0,1.0,0.99375,0.1625,0.4625,0.5375,security_margin,62,1.2322778130001097,7.701736331250686,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.558471074258932,0.44152892574106783,2.444555126692658,0.00295389151736736,0.0010262499550531198,-2.0147254783952038,0.0,1.0,0.99375,0.15625,0.4625,0.5375,rollout_joint,62,18.824159222000162,117.65099513750101,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8170135534922197,0.18298644650778034,2.4890078114816405,0.0033008132230819666,-0.0021186699928734147,-0.459019764058011,0.0,1.0,0.8875,0.2375,0.50625,0.49375,periodic,63,1.2160519850003766,7.600324906252354,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7674131184838939,0.2325868815161062,2.4874634537288904,0.0018965526019703056,-0.007964438259076178,-0.4334055817462529,0.0,1.0,0.975,0.16875,0.49375,0.50625,security_risk,63,1.2211301809984434,7.632063631240271,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.557538304182326,0.44246169581767403,2.489540831527171,0.00043841240440461863,-0.0053133126766653285,-1.9808658532848824,0.0,1.0,1.0,0.06875,0.4875,0.5125,security_margin,63,1.233983022000757,7.7123938875047315,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.557538304182326,0.44246169581767403,2.4907587788125904,0.0004474943055052569,-0.005441978423615433,-1.9784361139226116,0.0,1.0,1.0,0.06875,0.4875,0.5125,rollout_joint,63,18.979381822002324,118.62113638751453,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8172692651265117,0.1827307348734884,2.459875259464817,0.0015762409148832811,-0.0044812415275736605,-0.48719736943108405,0.0,1.0,0.9375,0.2,0.48125,0.51875,periodic,64,1.2008329259988386,7.505205787492741,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.767193861481861,0.23280613851813908,2.4469935814777006,0.005331944772548324,-0.0024545145058227566,-0.46620206073219206,0.0,1.0,0.925,0.25625,0.51875,0.48125,security_risk,64,1.2021737699978985,7.513586062486866,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.464104152367177,0.004253803985530767,-0.002475944423571105,-2.000469226249464,0.0,1.0,0.9875,0.15,0.46875,0.53125,security_margin,64,1.2016745809996792,7.510466131247995,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.4644009897368995,0.0047305882696135615,-0.0017543544174252342,-1.998410930277137,0.0,1.0,0.9875,0.15625,0.46875,0.53125,rollout_joint,64,18.90751573200032,118.171973325002,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816891501223109,0.18310849877689092,2.4653706392780044,0.001332158569904704,-0.0071791048100998,-0.48585335169032884,0.0,1.0,0.95,0.15625,0.50625,0.49375,periodic,65,1.205027357002109,7.531420981263182,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.771223407206688,0.228776592793312,2.461921163102047,0.004777880069928351,0.0003935885326584801,-0.4470835615859564,0.0,1.0,0.925,0.2625,0.49375,0.50625,security_risk,65,1.2122998349987029,7.576873968741893,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.450628179849715,0.009136598505717207,0.00485395416461894,-2.006064604943269,0.0,1.0,0.95625,0.26875,0.4875,0.5125,security_margin,65,1.1960535880025418,7.475334925015886,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.4512834071448095,0.009538912097686396,0.005410317188923967,-2.004182925619692,0.0,1.0,0.95625,0.275,0.4875,0.5125,rollout_joint,65,18.867439059999015,117.92149412499384,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8221092671343374,0.1778907328656627,2.454367650841457,0.003536944950757924,0.0013027830521925895,-0.48561800974164016,0.0,1.0,0.875,0.1875,0.4625,0.5375,periodic,66,1.2043276750009682,7.527047968756051,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7687532322240519,0.23124676777594821,2.45559200794778,0.009321213239363267,0.007198992910355244,-0.44674433052653467,0.0,1.0,0.85625,0.28125,0.45,0.55,security_risk,66,1.2032249139992928,7.52015571249558,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.2102542050015472,7.56408878125967,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.4632084359329953,0.004618648652773662,-0.0015886110136765566,-1.9992136033455026,0.0,1.0,0.98125,0.16875,0.4625,0.5375,rollout_joint,66,18.88511114799985,118.03194467499907,scenario_stress,configs/scenario_stress.yaml
