avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.15714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.7782689749674335,0.22173102503256656,1.2603076290416022,0.5570204595746095,0.5490121808800944,-2.528555472487174,0.0,1.0,1.0,0.7857142857142857,0.9714285714285714,0.02857142857142857,periodic,67,22.57198605199983,161.22847179999877,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.04005570175502474,0.04005570175502474,0.12857142857142856,0.09285714285714286,0.12857142857142856,0.6958422578833398,0.30415774211666025,1.1908096172130886,0.6223246811742744,0.6198262349622685,-2.927443572995825,0.0,1.0,1.0,0.9142857142857143,0.9571428571428572,0.04285714285714286,security_risk,67,22.10300830899996,157.87863077857114,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.15714285714285714,0.15714285714285714,0.16428571428571428,0.14285714285714285,0.16428571428571428,0.27236021906837127,0.7276397809316287,0.4628772469303669,1.5743376971452299,1.5452385478689021,-16.169884627177318,0.0,1.0,0.9357142857142857,0.9357142857142857,0.9642857142857143,0.03571428571428571,security_margin,67,23.18952752200039,165.63948230000278,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.09821428571428571,0.09821428571428571,0.38571428571428573,0.37857142857142856,0.38571428571428573,0.9377926023983958,0.06220739760160429,1.4347773510343216,0.09306797601023471,0.08424391507047732,-1.6990353380076484,0.0,1.0,1.0,0.8571428571428571,0.9642857142857143,0.03571428571428571,rollout_joint,67,332.5654546300002,2375.4675330714304,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.13392857142857142,0.13392857142857142,0.4857142857142857,0.44285714285714284,0.4857142857142857,0.9231433517537657,0.07685664824623452,1.4149891361548375,0.15626138508881168,0.1481204683332397,-1.6607398639081068,0.007142857142857143,0.9928571428571429,0.8285714285714286,0.9357142857142857,0.9642857142857143,0.03571428571428571,risk_adaptive_hybrid_rollout,67,322.987995813,2307.05711295,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.15714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.7766209113172439,0.2233790886827562,1.2935920631036288,0.5777421824719297,0.5714017227083751,-2.471698547596698,0.007142857142857143,0.9928571428571429,1.0,0.7714285714285715,0.9357142857142857,0.06428571428571428,periodic,68,23.25063858900012,166.07598992142943,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.038959163693623254,0.038959163693623254,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.7044514272491875,0.2955485727508124,1.2754331749529346,0.549126269919206,0.5413447290437741,-2.8551578329308014,0.0,1.0,1.0,0.8714285714285714,0.9357142857142857,0.06428571428571428,security_risk,68,23.57068630399999,168.36204502857137,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.15714285714285714,0.15714285714285714,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.30420166313185104,0.695798336868149,0.5162535248183631,1.555659341243171,1.5426536437424443,-14.770900277235615,0.02142857142857143,0.9785714285714285,0.8857142857142857,0.95,0.9571428571428572,0.04285714285714286,security_margin,68,22.897597250999752,163.55426607856967,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.10535714285714286,0.10535714285714286,0.40714285714285714,0.37857142857142856,0.40714285714285714,0.935105081665634,0.06489491833436595,1.4610317055101316,0.09204809695396046,0.08648615589591095,-1.6835664361267273,0.007142857142857143,0.9928571428571429,1.0,0.8857142857142857,0.95,0.05,rollout_joint,68,252.32024731399997,1802.2874808142856,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
0.13214285714285715,0.13214285714285715,0.5142857142857142,0.5,0.5142857142857142,0.9118765982068764,0.08812340179312368,1.4037438648291614,0.2785365789935092,0.2718079257063414,-1.5146448964174568,0.03571428571428571,0.9642857142857143,0.65,0.95,0.95,0.05,risk_adaptive_hybrid_rollout,68,211.43311907000043,1510.2365647857173,paper_hard_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/paper_hard_holdoutfit.yaml
