slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,170.0,260.0,310.0,260.0,233.67096065467024,246.9747248240552,233.5,246.5,0.5045703162290711,1,4.9,0.9617647167884846,0.03823528321151541,0.8462042827471075,0.8493939819188872,2.6334582192588374,1.7840642373399502,1,0,0,20.0,1.4
1,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,160.0,260.0,300.0,260.0,228.7610900877238,244.83865363786745,229.0,245.0,0.28828908192511976,2,6.2,0.9395513495656684,0.06044865043433152,0.9984736771248308,0.993840429674872,2.6756258165724307,1.6817853868975587,1,0,0,20.0,1.4
2,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,150.0,260.0,290.0,260.0,222.86680333993885,244.0187897252578,224.5,243.5,1.7136143409378708,3,7.5,0.9136443677328898,0.08635563226711021,1.1400144096900073,1.1087982962701013,2.7106329196944636,1.6018346234243623,1,0,0,20.0,1.4
3,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,140.0,260.0,280.0,260.0,218.37846345034208,242.66280166672058,220.0,242.0,1.7517667742265488,4,8.8,0.8908585247579903,0.10914147524200973,1.2689697581154586,1.2394324449952887,2.737598441256549,1.4981659962612601,1,0,0,20.0,1.4
4,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,130.0,260.0,270.0,260.0,213.32994703678816,242.02135028722074,215.5,240.5,2.65021443652606,5,10.100000000000001,0.8661370175178164,0.13386298248218365,1.3837414087888833,1.3465417839880764,2.755739249429572,1.4091974654414954,1,0,0,20.0,1.4
5,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,120.0,260.0,260.0,260.0,209.49018744116276,240.43607357017936,211.0,239.0,2.0837085357099125,6,11.400000000000002,0.8447116557946527,0.15528834420534732,1.483046064806428,1.459354699909255,2.76441675967259,1.305062059763335,1,0,0,20.0,1.4
6,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,250.0,250.0,260.0,204.60108302063117,238.68638960133836,206.5,237.5,2.239063639269563,7,12.700000000000003,0.8216621068116434,0.17833789318835652,1.573813501054043,1.5453827207582613,2.8832170944016915,1.3378343736434302,1,0,0,20.0,1.4
7,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,240.0,240.0,260.0,199.5420451409339,237.20498450580675,202.0,236.0,2.737431231728196,8,14.000000000000004,0.7978407797286116,0.20215922027138844,1.671354542262251,1.6364966172922215,3.005371934619121,1.3688753173268995,1,0,0,20.0,1.4
8,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,230.0,230.0,260.0,194.61072773714352,236.1148642701862,197.5,234.5,3.309936679158043,9,15.300000000000004,0.7738526424718943,0.22614735752810564,1.776152919966654,1.739967061223566,3.1302663372590467,1.3902992760354806,1,0,0,20.0,1.4
9,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,220.0,220.0,260.0,189.8590997348824,234.36709432542864,193.0,233.0,3.4255220580278043,10,16.600000000000005,0.7508925753694374,0.24910742463056257,1.888373578533337,1.8522490410963388,3.257016826761176,1.4047677856648373,1,0,0,20.0,1.4
10,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,210.0,210.0,260.0,186.43517683782378,232.3590906596422,188.5,231.5,2.2364103944812728,11,17.900000000000006,0.7308680766124172,0.2691319233875829,2.0076690439896065,1.9876005685282851,3.3843964220843032,1.396795853556018,1,0,0,20.0,1.4
11,1,security_risk,1.0,1.0,25,down,stay,1.0,0.4,120.0,200.0,210.0,260.0,180.83763571626196,231.1154412943274,180.83763571626196,231.1154412943274,0.0,0,3.6,0.9856,0.014400000000000003,2.0862405596962708,2.0862405596962708,3.529750373402052,1.4435098137057811,1,0,0,10.0,1.4
12,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,190.0,200.0,260.0,174.8831277582754,229.80050633940542,176.33763571626196,229.6154412943274,1.466234111851149,1,4.9,0.9596009732483349,0.04039902675166508,2.2309615402794893,2.2156569007502798,3.652956310456751,1.4372994097064713,1,0,0,20.0,1.4
13,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,180.0,200.0,260.0,171.07033185760025,228.3495868609333,171.83763571626196,228.1154412943274,0.8022339795086811,2,6.2,0.9383949735461055,0.06160502645389453,2.359123297572766,2.3529095075015865,3.7891002579492463,1.4361907504476599,1,0,0,10.0,1.4
14,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,170.0,190.0,260.0,166.57682440960758,225.4141603143586,167.33763571626196,226.6154412943274,1.4219387599921236,3,7.5,0.9143006377900177,0.08569936220998228,2.5106351316235354,2.487631601278345,3.8961546339375923,1.4085230326592477,1,0,0,20.0,1.4
15,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,160.0,190.0,260.0,162.46553698949873,224.19156511143123,162.83763571626196,225.1154412943274,0.9959943091110662,4,8.8,0.8925590128045001,0.10744098719549988,2.638365303698023,2.6222261685718355,4.008388125254626,1.3861619566827907,1,0,0,10.0,1.4
16,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,150.0,180.0,260.0,157.14513855863657,224.03078463450356,158.33763571626196,223.6154412943274,1.2627587105909417,5,10.100000000000001,0.8692587929011704,0.13074120709882964,2.7747834664074214,2.7713763480508526,4.083075056050697,1.3116987079998448,1,0,0,20.0,1.4
17,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,140.0,180.0,260.0,151.7883272181184,221.35528138130155,153.83763571626196,222.1154412943274,2.1857512241640946,6,11.400000000000002,0.8444820597456308,0.1555179402543692,2.878053350195708,2.851666901757259,4.153836846504542,1.302169944747283,1,0,0,10.0,1.4
18,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,130.0,180.0,260.0,146.02058677918095,219.8734610164263,149.33763571626196,220.6154412943274,3.399021680393418,7,12.700000000000003,0.8190522012191148,0.18094779878088518,2.958183948472418,2.923495404941258,4.197989199652546,1.274493794711288,1,0,0,10.0,1.4
19,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,120.0,170.0,260.0,141.7570966542839,218.68214275408053,144.83763571626196,219.1154412943274,3.1108629891643647,8,14.000000000000004,0.7970005582743802,0.20299944172561982,3.03237699241834,3.008737664977639,4.1946997465444005,1.1859620815667615,1,0,0,20.0,1.4
20,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,110.0,170.0,260.0,137.02094466953307,216.61327023865542,140.33763571626196,217.6154412943274,3.4647923926663062,9,15.300000000000004,0.7735042171165007,0.22649578288349922,3.0599021132650046,3.0275880637330577,4.179694621733475,1.152106558000417,1,0,0,10.0,1.4
21,0,security_risk,0.0,1.0,25,left,stay,1.0,0.4,110.0,110.0,170.0,260.0,133.1108798769387,214.48496046806218,135.83763571626196,216.1154412943274,3.177052900425493,10,16.600000000000005,0.7514516309740427,0.24854836902595737,3.076870962819096,3.035894513785941,4.225175393250141,1.1892808794641998,1,0,0,10.0,1.4
22,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,110.0,100.0,160.0,260.0,127.76399173275281,213.96588143530744,131.33763571626196,214.6154412943274,3.632197589796175,11,17.900000000000006,0.7277275554229585,0.2722724445770414,3.0921950503180895,3.0649887104170697,4.162632556407488,1.0976438459904185,1,0,0,20.0,1.4
23,0,security_risk,0.0,1.0,25,left,stay,1.0,0.4,100.0,100.0,160.0,260.0,123.3882917884528,212.79578436208112,126.83763571626196,213.1154412943274,3.4641238555581384,12,19.200000000000006,0.7054057213249941,0.29459427867500587,3.079770110951162,3.054673910906123,4.177627309515339,1.1229533986092157,1,0,0,10.0,1.4
24,0,security_risk,0.0,1.0,25,stay,left,1.0,0.4,100.0,100.0,150.0,260.0,119.32638028170396,210.8955263857816,122.33763571626196,211.6154412943274,3.0961164008644073,13,20.500000000000007,0.6835337380980551,0.31646626190194493,3.054366980818009,3.028502953499757,4.162212278543658,1.1337093250439005,1,0,0,10.0,1.4
25,0,security_risk,0.0,1.0,25,stay,stay,1.0,0.4,100.0,100.0,150.0,260.0,114.45337647150289,209.84393356392755,117.83763571626196,210.1154412943274,3.3951328520993225,14,21.800000000000008,0.6601609510827765,0.3398390489172235,3.0092119802888524,2.987168292690386,4.162212278543658,1.1750439858532717,1,0,0,0.0,1.4
26,1,security_risk,1.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,140.0,260.0,109.5213706147885,208.57914804793882,109.5213706147885,208.57914804793882,0.0,0,3.6,0.9856,0.014400000000000003,2.9695051244960844,2.9695051244960844,4.148878251248161,1.1793731267520762,1,0,0,10.0,1.4
27,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,130.0,260.0,104.95874892773882,206.2431579868499,105.0213706147885,207.07914804793882,0.8383321882931641,1,4.9,0.9610137525763404,0.03898624742365962,2.9509537765682996,2.9375327605539168,4.13802372391445,1.200490963360533,1,0,0,10.0,1.4
28,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,120.0,260.0,101.13522246599179,203.8406046219883,100.5213706147885,205.57914804793882,1.8437319054411077,2,6.2,0.9360516032127575,0.06394839678724248,2.9329849961490115,2.9062822829928914,4.129995698703578,1.2237134157106866,1,0,0,10.0,1.4
29,0,security_risk,0.0,2.0,24,stay,stay,1.0,0.4,100.0,100.0,120.0,260.0,96.79829687716263,202.3874938973547,96.0213706147885,204.07914804793882,1.861533825197691,3,7.5,0.9133115488933052,0.0866884511066948,2.8974382075318332,2.871510995221433,4.129995698703578,1.258484703482145,1,0,0,0.0,1.4
30,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,110.0,260.0,93.18492472926837,200.10375624090224,91.5213706147885,202.57914804793882,2.9824447840901804,4,8.8,0.888089499235797,0.11191050076420289,2.884686428582812,2.8453954063158164,4.125064167186724,1.2796687608709074,1,0,0,10.0,1.4
31,0,security_risk,0.0,2.0,24,down,stay,1.0,0.4,100.0,90.0,110.0,260.0,88.30468703817388,198.53354165953746,87.0213706147885,201.07914804793882,2.85079163167013,5,10.100000000000001,0.8656857188287422,0.1343142811712578,2.8734734904402206,2.834205856911485,4.051738167866017,1.2175323109545322,1,0,0,10.0,1.4
32,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,100.0,260.0,83.93127998261204,197.64146166015388,82.5213706147885,199.57914804793882,2.396345751948917,6,11.400000000000002,0.8440082220581149,0.15599177794188507,2.866307936696872,2.835373171450687,4.050079978272724,1.2147068068220372,1,0,0,10.0,1.4
33,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,90.0,260.0,79.64904898839606,196.15886406770085,78.0213706147885,198.07914804793882,2.517305593818189,7,12.700000000000003,0.821036062413909,0.17896393758609092,2.860483818325548,2.827931774557796,4.051738167866017,1.223806393308221,1,0,0,10.0,1.4
34,0,security_risk,0.0,2.0,24,stay,down,1.0,0.4,100.0,90.0,90.0,250.0,75.86888544129337,196.12610854759876,73.5213706147885,196.57914804793882,2.3908305355103256,8,14.000000000000004,0.7986206312951017,0.20137936870489825,2.858393751549889,2.850888461837419,4.003211960306745,1.1523234984693258,1,0,0,10.0,1.4
