slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,170.0,260.0,310.0,260.0,234.512173913026,246.5716135977482,233.5,246.5,1.0147041625975597,1,4.9,0.9606169156341555,0.039383084365844506,0.8462042827471075,0.8665094922602938,2.6334582192588374,1.7669487269985436,1,0,0,20.0,1.4
1,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,160.0,260.0,300.0,260.0,230.24090085746087,245.86713727399794,229.0,245.0,1.5138566609833661,2,6.2,0.9367938225127874,0.06320617748721258,0.9984736771248308,1.0225034526764063,2.6756258165724307,1.6531223638960244,1,0,0,20.0,1.4
2,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,150.0,260.0,290.0,260.0,226.31787161249844,244.77240683130933,224.5,243.5,2.2189358584443815,3,7.5,0.9125073943185001,0.08749260568149986,1.1400144096900073,1.1741807569666705,2.7106329196944636,1.5364521627277932,1,0,0,20.0,1.4
3,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,140.0,260.0,280.0,260.0,221.55245220389392,242.55919534572143,220.0,242.0,1.6500931125398977,4,8.8,0.8910872904967853,0.10891270950321477,1.2689697581154586,1.2969943218956037,2.737598441256549,1.4406041193609451,1,0,0,20.0,1.4
4,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,130.0,260.0,270.0,260.0,217.3157704312292,240.70082368903724,215.5,240.5,1.82684219707253,5,10.100000000000001,0.8679896050565867,0.1320103949434132,1.3837414087888833,1.4146626955100063,2.755739249429572,1.3410765539195655,1,0,0,20.0,1.4
5,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,120.0,260.0,260.0,260.0,213.39483483707855,239.3487018026728,211.0,239.0,2.4200881893171355,6,11.400000000000002,0.8439548015740365,0.15604519842596357,1.483046064806428,1.521234923342831,2.76441675967259,1.2431818363297589,1,0,0,20.0,1.4
6,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,250.0,250.0,260.0,208.37312879091436,238.03610948666162,206.5,237.5,1.948338997464479,7,12.700000000000003,0.8223162372557049,0.17768376274429507,1.573813501054043,1.6041678691222907,2.8832170944016915,1.2790492252794008,1,0,0,20.0,1.4
7,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,240.0,240.0,260.0,204.36955512327748,236.66037356805856,202.0,236.0,2.4598546159561834,8,14.000000000000004,0.7984653271140986,0.20153467288590143,1.671354542262251,1.7094393103630778,3.005371934619121,1.2959326242560432,1,0,0,20.0,1.4
8,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,230.0,230.0,260.0,199.32175675471453,235.34400386782974,197.5,234.5,2.0077699575049857,9,15.300000000000004,0.7767825175956138,0.22321748240438624,1.776152919966654,1.8065343378236212,3.1302663372590467,1.3237319994354255,1,0,0,20.0,1.4
9,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,220.0,220.0,260.0,195.07165794801944,234.42100503101324,193.0,233.0,2.5121747454659737,10,16.600000000000005,0.7529476068227016,0.24705239317729843,1.888373578533337,1.9251186044303037,3.257016826761176,1.3318982223308724,1,0,0,20.0,1.4
