slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,security_margin,1.0,1.0,25,left,left,1.0,0.4,170.0,260.0,310.0,260.0,233.67096065467024,246.9747248240552,233.67096065467024,246.9747248240552,0.0,0,3.6,0.9856,0.014400000000000003,0.8493939819188872,0.8493939819188872,2.6334582192588374,1.7840642373399502,1,0,0,20.0,1.4
1,1,security_margin,1.0,2.0,24,left,left,1.0,0.4,160.0,260.0,300.0,260.0,228.7610900877238,244.83865363786745,228.7610900877238,244.83865363786745,0.0,0,3.6,0.9856,0.014400000000000003,0.993840429674872,0.993840429674872,2.6756258165724307,1.6817853868975587,1,0,0,20.0,1.4
2,1,security_margin,1.0,3.0,23,left,left,1.0,0.4,150.0,260.0,290.0,260.0,222.86680333993885,244.0187897252578,222.86680333993885,244.0187897252578,0.0,0,3.6,0.9856,0.014400000000000003,1.1087982962701013,1.1087982962701013,2.7106329196944636,1.6018346234243623,1,0,0,20.0,1.4
3,1,security_margin,1.0,4.0,22,left,left,1.0,0.4,140.0,260.0,280.0,260.0,218.37846345034208,242.66280166672058,218.37846345034208,242.66280166672058,0.0,0,3.6,0.9856,0.014400000000000003,1.2394324449952887,1.2394324449952887,2.737598441256549,1.4981659962612601,1,0,0,20.0,1.4
4,1,security_margin,1.0,5.0,21,left,left,1.0,0.4,130.0,260.0,270.0,260.0,213.32994703678816,242.02135028722074,213.32994703678816,242.02135028722074,0.0,0,3.6,0.9856,0.014400000000000003,1.3465417839880764,1.3465417839880764,2.755739249429572,1.4091974654414954,1,0,0,20.0,1.4
5,1,security_margin,1.0,6.0,20,left,left,1.0,0.4,120.0,260.0,260.0,260.0,209.49018744116276,240.43607357017936,209.49018744116276,240.43607357017936,0.0,0,3.6,0.9856,0.014400000000000003,1.459354699909255,1.459354699909255,2.76441675967259,1.305062059763335,1,0,0,20.0,1.4
6,1,security_margin,1.0,7.0,19,down,left,1.0,0.4,120.0,250.0,250.0,260.0,204.60108302063117,238.68638960133836,204.60108302063117,238.68638960133836,0.0,0,3.6,0.9856,0.014400000000000003,1.5453827207582613,1.5453827207582613,2.8832170944016915,1.3378343736434302,1,0,0,20.0,1.4
7,1,security_margin,1.0,8.0,18,down,left,1.0,0.4,120.0,240.0,240.0,260.0,199.5420451409339,237.20498450580675,199.5420451409339,237.20498450580675,0.0,0,3.6,0.9856,0.014400000000000003,1.6364966172922215,1.6364966172922215,3.005371934619121,1.3688753173268995,1,0,0,20.0,1.4
8,1,security_margin,1.0,9.0,17,down,left,1.0,0.4,120.0,230.0,230.0,260.0,194.61072773714352,236.1148642701862,194.61072773714352,236.1148642701862,0.0,0,3.6,0.9856,0.014400000000000003,1.739967061223566,1.739967061223566,3.1302663372590467,1.3902992760354806,1,0,0,20.0,1.4
9,1,security_margin,1.0,10.0,16,down,left,1.0,0.4,120.0,220.0,220.0,260.0,189.8590997348824,234.36709432542864,189.8590997348824,234.36709432542864,0.0,0,3.6,0.9856,0.014400000000000003,1.8522490410963388,1.8522490410963388,3.257016826761176,1.4047677856648373,1,0,0,20.0,1.4
10,1,security_margin,1.0,11.0,15,down,left,1.0,0.4,120.0,210.0,210.0,260.0,186.43517683782378,232.3590906596422,186.43517683782378,232.3590906596422,0.0,0,3.6,0.9856,0.014400000000000003,1.9876005685282851,1.9876005685282851,3.3843964220843032,1.396795853556018,1,0,0,20.0,1.4
11,1,security_margin,1.0,12.0,14,down,stay,1.0,0.4,120.0,200.0,210.0,260.0,180.83763571626196,231.1154412943274,180.83763571626196,231.1154412943274,0.0,0,3.6,0.9856,0.014400000000000003,2.0862405596962708,2.0862405596962708,3.529750373402052,1.4435098137057811,1,0,0,10.0,1.4
12,1,security_margin,1.0,13.0,13,down,left,1.0,0.4,120.0,190.0,200.0,260.0,174.8831277582754,229.80050633940542,174.8831277582754,229.80050633940542,0.0,0,3.6,0.9856,0.014400000000000003,2.2156569007502798,2.2156569007502798,3.652956310456751,1.4372994097064713,1,0,0,20.0,1.4
13,1,security_margin,1.0,14.0,12,down,left,1.0,0.4,120.0,180.0,190.0,260.0,171.07033185760025,228.3495868609333,171.07033185760025,228.3495868609333,0.0,0,3.6,0.9856,0.014400000000000003,2.372033196355578,2.372033196355578,3.7699203395698357,1.3978871432142574,1,0,0,20.0,1.4
14,1,security_margin,1.0,15.0,11,down,stay,1.0,0.4,120.0,170.0,190.0,260.0,166.57682440960758,225.4141603143586,166.57682440960758,225.4141603143586,0.0,0,3.6,0.9856,0.014400000000000003,2.487631601278345,2.487631601278345,3.8961546339375923,1.4085230326592477,1,0,0,10.0,1.4
15,1,security_margin,1.0,16.0,10,down,stay,1.0,0.4,120.0,160.0,190.0,260.0,162.46553698949873,224.19156511143123,162.46553698949873,224.19156511143123,0.0,0,3.6,0.9856,0.014400000000000003,2.6222261685718355,2.6222261685718355,4.008388125254626,1.3861619566827907,1,0,0,10.0,1.4
16,1,security_margin,1.0,17.0,9,down,left,1.0,0.4,120.0,150.0,180.0,260.0,157.14513855863657,224.03078463450356,157.14513855863657,224.03078463450356,0.0,0,3.6,0.9856,0.014400000000000003,2.7713763480508526,2.7713763480508526,4.083075056050697,1.3116987079998448,1,0,0,20.0,1.4
17,1,security_margin,1.0,18.0,8,down,stay,1.0,0.4,120.0,140.0,180.0,260.0,151.7883272181184,221.35528138130155,151.7883272181184,221.35528138130155,0.0,0,3.6,0.9856,0.014400000000000003,2.851666901757259,2.851666901757259,4.153836846504542,1.302169944747283,1,0,0,10.0,1.4
18,1,security_margin,1.0,19.0,7,down,stay,1.0,0.4,120.0,130.0,180.0,260.0,146.02058677918095,219.8734610164263,146.02058677918095,219.8734610164263,0.0,0,3.6,0.9856,0.014400000000000003,2.923495404941258,2.923495404941258,4.197989199652546,1.274493794711288,1,0,0,10.0,1.4
19,1,security_margin,1.0,20.0,6,down,left,1.0,0.4,120.0,120.0,170.0,260.0,141.7570966542839,218.68214275408053,141.7570966542839,218.68214275408053,0.0,0,3.6,0.9856,0.014400000000000003,3.008737664977639,3.008737664977639,4.1946997465444005,1.1859620815667615,1,0,0,20.0,1.4
20,1,security_margin,1.0,21.0,5,down,stay,1.0,0.4,120.0,110.0,170.0,260.0,137.02094466953307,216.61327023865542,137.02094466953307,216.61327023865542,0.0,0,3.6,0.9856,0.014400000000000003,3.0275880637330577,3.0275880637330577,4.179694621733475,1.152106558000417,1,0,0,10.0,1.4
