slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,periodic_k=9,1.0,1.0,25,left,left,1.0,0.4,170.0,260.0,310.0,260.0,233.67096065467024,246.9747248240552,233.67096065467024,246.9747248240552,0.0,0,3.6,0.9856,0.014400000000000003,0.8493939819188872,0.8493939819188872,2.6334582192588374,1.7840642373399502,1,0,0,20.0,1.4
1,0,periodic_k=9,0.0,1.0,25,left,left,1.0,0.4,160.0,260.0,300.0,260.0,228.7610900877238,244.83865363786745,229.17096065467024,245.4747248240552,0.7566904489599869,1,4.9,0.9611974464898401,0.03880255351015997,1.0016661817026196,0.993840429674872,2.6756258165724307,1.6817853868975587,1,0,0,20.0,1.4
2,0,periodic_k=9,0.0,1.0,25,left,left,1.0,0.4,150.0,260.0,290.0,260.0,222.86680333993885,244.0187897252578,224.67096065467024,243.9747248240552,1.8046953570663258,2,6.2,0.9361394354466008,0.06386056455339922,1.14319331685302,1.1087982962701013,2.7106329196944636,1.6018346234243623,1,0,0,20.0,1.4
3,0,periodic_k=9,0.0,1.0,25,left,left,1.0,0.4,140.0,260.0,280.0,260.0,218.37846345034208,242.66280166672058,220.17096065467024,242.4747248240552,1.802337128916575,3,7.5,0.9134447414599377,0.0865552585400623,1.2721189311971137,1.2394324449952887,2.737598441256549,1.4981659962612601,1,0,0,20.0,1.4
4,0,periodic_k=9,0.0,1.0,25,left,left,1.0,0.4,130.0,260.0,270.0,260.0,213.32994703678816,242.02135028722074,215.67096065467024,240.9747248240552,2.5643263480407232,4,8.8,0.8890302657169084,0.11096973428309162,1.3868452988122504,1.3465417839880764,2.755739249429572,1.4091974654414954,1,0,0,20.0,1.4
5,0,periodic_k=9,0.0,1.0,25,left,left,1.0,0.4,120.0,260.0,260.0,260.0,209.49018744116276,240.43607357017936,211.17096065467024,239.4747248240552,1.9362825224947873,5,10.100000000000001,0.8677433643243867,0.13225663567561327,1.486090046185922,1.459354699909255,2.76441675967259,1.305062059763335,1,0,0,20.0,1.4
6,0,periodic_k=9,0.0,1.0,25,down,left,1.0,0.4,120.0,250.0,250.0,260.0,204.60108302063117,238.68638960133836,206.67096065467024,237.9747248240552,2.1888033660246196,6,11.400000000000002,0.8444751924264446,0.15552480757355538,1.5773695329451043,1.5453827207582613,2.8832170944016915,1.3378343736434302,1,0,0,20.0,1.4
7,0,periodic_k=9,0.0,1.0,25,down,left,1.0,0.4,120.0,240.0,240.0,260.0,199.5420451409339,237.20498450580675,202.17096065467024,236.4747248240552,2.7284567031850533,7,12.700000000000003,0.8205609724178337,0.17943902758216637,1.6754531814833444,1.6364966172922215,3.005371934619121,1.3688753173268995,1,0,0,20.0,1.4
8,0,periodic_k=9,0.0,1.0,25,down,left,1.0,0.4,120.0,230.0,230.0,260.0,194.61072773714352,236.1148642701862,197.67096065467024,234.9747248240552,3.265722502929176,8,14.000000000000004,0.7966521243684094,0.20334787563159065,1.7808096364559722,1.739967061223566,3.1302663372590467,1.3902992760354806,1,0,0,20.0,1.4
9,1,periodic_k=9,1.0,2.0,24,down,left,1.0,0.4,120.0,220.0,220.0,260.0,189.8590997348824,234.36709432542864,189.8590997348824,234.36709432542864,0.0,0,3.6,0.9856,0.014400000000000003,1.8522490410963388,1.8522490410963388,3.257016826761176,1.4047677856648373,1,0,0,20.0,1.4
