scenario,method,avg_sync_cost_mean,avg_sync_cost_std,avg_sync_cost_ci95,avg_sync_bandwidth_mean,avg_sync_bandwidth_std,avg_sync_bandwidth_ci95,sync_request_rate_mean,sync_request_rate_std,sync_request_rate_ci95,avg_sync_applied_mean,avg_sync_applied_std,avg_sync_applied_ci95,avg_pending_syncs_mean,avg_pending_syncs_std,avg_pending_syncs_ci95,avg_twin_quality_mean,avg_twin_quality_std,avg_twin_quality_ci95,avg_twin_badness_mean,avg_twin_badness_std,avg_twin_badness_ci95,avg_secrecy_rate_mean,avg_secrecy_rate_std,avg_secrecy_rate_ci95,avg_realized_loss_mean,avg_realized_loss_std,avg_realized_loss_ci95,avg_margin_gap_mean,avg_margin_gap_std,avg_margin_gap_ci95,avg_cert_slack_mean,avg_cert_slack_std,avg_cert_slack_ci95,certified_safe_rate_mean,certified_safe_rate_std,certified_safe_rate_ci95,certificate_violation_prob_mean,certificate_violation_prob_std,certificate_violation_prob_ci95,certificate_cover_rate_mean,certificate_cover_rate_std,certificate_cover_rate_ci95,prediction_violation_prob_mean,prediction_violation_prob_std,prediction_violation_prob_ci95,outage_prob_mean,outage_prob_std,outage_prob_ci95,success_prob_mean,success_prob_std,success_prob_ci95,runtime_sec_mean,runtime_sec_std,runtime_sec_ci95,runtime_per_slot_ms_mean,runtime_per_slot_ms_std,runtime_per_slot_ms_ci95,num_runs
paper_base_holdoutfit,periodic,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.13666666666666666,0.007453559924999297,0.006533333333333331,0.15,0.0,0.0,0.8777184404502693,0.013711904811441371,0.01201901449368062,0.12228155954973077,0.013711904811441399,0.012019014493680646,1.6326476781819395,0.03152105679573441,0.027629424481414384,0.13862968089164782,0.030136043489297114,0.026415406791463654,0.12872589719714214,0.03246727599335087,0.028458822176828782,-1.770316179430529,0.0660174506994233,0.0578668469263394,0.013333333333333332,0.007453559924999299,0.006533333333333333,0.9866666666666667,0.007453559924999328,0.006533333333333358,1.0,0.0,0.0,0.7533333333333334,0.0641720776939282,0.05624930616856039,0.8883333333333333,0.00950146187582617,0.008328398538868232,0.11166666666666666,0.009501461875826147,0.008328398538868213,19.458689432399932,0.30525298392435696,0.26756603757668895,162.15574526999944,2.5437748660363058,2.2297169798057395,5
paper_base_holdoutfit,risk_adaptive_hybrid_rollout,0.18041666666666667,0.011372786719963479,0.00996868708618252,0.18041666666666667,0.011372786719963479,0.00996868708618252,0.5466666666666666,0.02251542681017714,0.019735641756871113,0.5166666666666668,0.03486083443891983,0.03055686865865387,0.5466666666666666,0.02251542681017714,0.019735641756871113,0.8768597796005737,0.021350808775608396,0.018714809040368895,0.12314022039942622,0.021350808775608406,0.0187148090403689,1.5189398965533758,0.05885475162621761,0.05158846437055483,0.4103207723719639,0.13048470049717845,0.11437488285147351,0.40156307395807095,0.1324366082380272,0.11608580542205707,-1.216442346095229,0.08617247866518836,0.07553350787332451,0.05333333333333333,0.004564354645876383,0.004000833246545856,0.9466666666666667,0.0045643546458763685,0.004000833246545843,0.5916666666666666,0.10441636738451389,0.09152498141066306,0.9066666666666666,0.01900292375165232,0.01665679707773645,0.8983333333333334,0.010865337342004414,0.00952388809491399,0.10166666666666666,0.010865337342004419,0.009523888094913993,49.64069623220003,0.32587388007635015,0.2856410499933946,413.6724686016669,2.7156156673029237,2.3803420832782938,5
paper_base_holdoutfit,rollout_joint,0.19999999999999998,0.00360843918243516,0.003162936399402723,0.19999999999999998,0.00360843918243516,0.003162936399402723,0.31999999999999995,0.004564354645876399,0.00400083324654587,0.29500000000000004,0.007453559924999294,0.0065333333333333285,0.31999999999999995,0.004564354645876399,0.00400083324654587,0.9068115176834862,0.0019619282639842042,0.0017197059463767584,0.09318848231651386,0.0019619282639842086,0.0017197059463767623,1.6508398866836393,0.010443213238321158,0.009153880004129433,0.09006810710294887,0.005328327483962441,0.004670484964524012,0.0831243649644449,0.006130425440440365,0.005373554822200948,-1.566412963107183,0.010271742127497936,0.009003578948618009,0.0016666666666666666,0.003726779962499649,0.003266666666666666,0.9983333333333334,0.0037267799624996364,0.0032666666666666547,1.0,0.0,0.0,0.8166666666666667,0.02124591463996994,0.018622865276619254,0.8866666666666667,0.00950146187582617,0.008328398538868232,0.11333333333333333,0.009501461875826149,0.008328398538868215,49.59410461659991,0.43180516826573695,0.3784939180369457,413.28420513833254,3.598376402214484,3.1541159836412223,5
paper_base_holdoutfit,security_margin,0.23333333333333334,3.1031676915590914e-17,2.7200464103316335e-17,0.23333333333333334,3.1031676915590914e-17,2.7200464103316335e-17,0.255,0.004564354645876399,0.00400083324654587,0.24,0.013693063937629158,0.012002499739637577,0.255,0.004564354645876399,0.00400083324654587,0.37076996191607775,0.01139548722181069,0.00998858495336198,0.6292300380839222,0.01139548722181067,0.00998858495336196,0.7735477764691933,0.09449440701428291,0.08282799969036805,1.6812957245339046,0.06513649284547125,0.057094653320813746,1.6689355036297333,0.0647948354169637,0.056795177380630765,-8.871200981441897,0.4425638015148466,0.38792427587062517,0.04833333333333334,0.00912870929175277,0.008001666493091716,0.9516666666666665,0.009128709291752782,0.008001666493091726,0.8466666666666667,0.0389087250997625,0.03410500126244112,0.9133333333333333,0.029814239699997178,0.026133333333333314,0.8966666666666667,0.009501461875826156,0.00832839853886822,0.10333333333333332,0.009501461875826152,0.008328398538868216,19.838281335600005,0.2150894084118694,0.1885341790720688,165.31901113000004,1.7924117367655759,1.5711181589339043,5
paper_base_holdoutfit,security_risk,0.03800442474055009,0.0021163965080658706,0.0018551033320763596,0.03800442474055009,0.0021163965080658706,0.0018551033320763596,0.12833333333333333,0.004564354645876383,0.004000833246545856,0.11666666666666667,0.005892556509887895,0.005165053511608351,0.12833333333333333,0.004564354645876383,0.004000833246545856,0.7337798929848911,0.00561178758787194,0.0049189487005343235,0.26622010701510895,0.005611787587872002,0.004918948700534376,1.5032990154291355,0.04369739319024404,0.03830245391226545,0.41990207958675824,0.06330131304281233,0.05548604729925919,0.4157361379121041,0.06217743077678059,0.05450092105820222,-2.4795453068369153,0.031424881068903864,0.02754512273992679,0.018333333333333333,0.0037267799624996502,0.0032666666666666673,0.9816666666666667,0.0037267799624996364,0.0032666666666666547,1.0,0.0,0.0,0.8683333333333334,0.01707825127659933,0.014969747270189075,0.8933333333333333,0.009128709291752798,0.00800166649309174,0.10666666666666666,0.009128709291752767,0.008001666493091713,19.549598391399922,0.32306279449582864,0.28317702484153734,162.91331992833267,2.692189954131908,2.359808540346147,5
