slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
20,1,1,full_sync,1.0,1.0,1.0,21.0,59.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,377.23866155489816,274.1814393185012,377.18283719047656,276.15599549236254,1.9753451453852382,0,0.39256205183076526,0.9939852252155601,0.006014774784439847,4.902860577266075,4.90203089253165,4.389574252905998,0.0,0.003925620518307652,0.003925620518307652,0.0,0.08406487672349074,4.305509376182507,1,0.000829684734425129,1,4.965209661468642,0.06317876893699186,0,1,0,0.0,1.5
21,1,1,full_sync,1.0,1.0,1.0,22.0,58.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,375.5908268699488,272.1420286489268,377.07559359776997,275.32173064709787,3.509278705548762,0,0.3524190258311753,0.9906944468091906,0.009305553190809416,4.902484128458994,4.900670366690073,4.3893289846891195,0.0,0.003524190258311753,0.003524190258311753,0.0,0.08365943216089486,4.305669552528225,1,0.0018137617689211183,1,4.965209661468642,0.06453929477856936,0,1,0,0.0,1.5
22,1,1,full_sync,1.0,1.0,1.0,23.0,57.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,374.04431458752254,270.09417639195743,376.45942452114673,274.42805786300863,4.961379303843959,0,0.32251212930742396,0.9875468480491214,0.012453151950878604,4.901943877380104,4.899217258264346,4.388980256943713,0.0,0.0032251212930742394,0.0032251212930742394,0.0,0.08335737250600499,4.305622884437708,1,0.002726619115757778,1,4.965209661468642,0.065992403204296,0,1,0,0.0,1.5
23,1,1,full_sync,1.0,1.0,1.0,24.0,56.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,372.52864007579336,267.80821331203333,375.9364846501146,273.43614522317216,6.579287365600131,0,0.29912000835558133,0.9840001233939774,0.01599987660602262,4.901364453952379,4.8975222188411385,4.388605025177306,0.0,0.0029912000835558136,0.0029912000835558136,0.0,0.08312111208439138,4.305483913092914,1,0.0038422351112403774,1,4.965209661468642,0.0676874426275038,0,1,0,0.0,1.5
24,1,1,full_sync,1.0,1.0,1.0,25.0,55.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,370.32705576651045,266.0620852113811,375.2712965075341,272.53383121565935,8.14426257245489,0,0.2801759840420194,0.9805547052758085,0.01944529472419158,4.900767213050807,4.895744397354664,4.388219026425489,0.0,0.002801759840420194,0.002801759840420194,0.0,0.08292977743882439,4.305289248986664,1,0.005022815696142935,1,4.965209661468642,0.06946526411397791,0,1,0,0.0,1.5
25,1,1,full_sync,1.0,1.0,1.0,26.0,54.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,369.03982248094036,264.2225115701728,374.60615452881774,271.6450176803586,9.277804127215244,0,0.26442830140141144,0.9780672275081601,0.021932772491839947,4.900154830463029,4.894120324372802,4.38782294125979,0.0,0.0026442830140141144,0.0026442830140141144,0.0,0.08277072584415425,4.305052215415635,1,0.006034506090226266,1,4.965209661468642,0.0710893370958395,0,1,0,0.0,1.5
26,1,1,full_sync,1.0,1.0,1.0,27.0,53.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,367.67981180054613,262.7052779909808,374.03925875856595,270.67084876774084,10.192785851348058,0,0.2510686601368662,0.9760619571939194,0.023938042806080594,4.899507307377122,4.892566811323284,4.387402894934639,0.0,0.0025106866013686617,0.0025106866013686617,0.0,0.08263579346738235,4.304767101467257,1,0.006940496053838174,1,4.965209661468642,0.07264285014535897,0,1,0,0.0,1.5
27,1,1,full_sync,1.0,1.0,1.0,28.0,52.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,365.72011938775483,260.65953825559274,373.19460020250216,269.8187750439512,11.82199145640211,0,0.23954873004676877,0.9724423243029082,0.027557675697091822,4.898813051499858,4.890254786474021,4.38695418387859,0.0,0.0023954873004676876,0.0023954873004676876,0.0,0.08251944217347236,4.304434741705117,1,0.008558265025837564,1,4.965209661468642,0.07495487499462117,0,1,0,0.0,1.5
28,1,1,full_sync,1.0,1.0,1.0,29.0,51.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,363.8856856256588,258.45052941427554,372.4492621437651,268.93852058157074,13.54004436871326,0,0.22948166731036213,0.9686169735011537,0.031383026498846285,4.898109443178348,4.887680909384177,4.386498387961925,0.0,0.0022948166731036213,0.0022948166731036213,0.0,0.08241776483983465,4.304080623122091,1,0.010428533794170747,1,4.965209661468642,0.07752875208446497,0,1,0,0.0,1.5
29,1,1,full_sync,1.0,1.0,1.0,30.0,50.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,362.71693794019995,257.5569212011114,371.6491447645849,267.9435214969089,13.699116192596136,0,0.22058569950736132,0.9682946457686292,0.031705354231370754,4.897297637024358,4.886336689392067,4.385971817456934,0.0,0.0022058569950736133,0.0022058569950736133,0.0,0.08232791556502435,4.30364390189191,1,0.010960947632290718,1,4.965209661468642,0.07887297207657509,0,1,0,0.0,1.5
