slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
10,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,116.36038969321072,176.36038969321072,341.2132034355964,281.2132034355964,396.66829995589524,290.19670039716783,398.0,289.0,1.7903957238695234,11,16.367555559704083,0.7380013873824772,0.2619986126175228,4.426028412479445,4.426050266226307,3.920562889653703,39.44297037304908,0.4443333778353353,0.4443333778353353,0.0,0.5300144304286106,3.3905484592250925,1,0.0,1,4.510370042467992,0.08431977624168499,0,1,0,10.0,1.5
11,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,116.36038969321072,166.36038969321072,341.2132034355964,281.2132034355964,395.26729540453107,288.38257459958083,396.0,288.0,0.8265708369315518,12,18.10517881712302,0.7157195003484119,0.2842804996515881,4.5521293781888295,4.5520867864021035,4.045490395698506,38.30557629622732,0.4588852459485941,0.4588852459485941,0.0,0.5446263214599292,3.500864074238577,1,4.259178672594288e-05,1,4.633347085821523,0.08126029941941934,0,1,0,10.0,1.5
12,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,116.36038969321072,156.36038969321072,341.2132034355964,281.2132034355964,393.37103010491575,286.509167581468,394.0,287.0,0.797821779600113,13,19.885626090219038,0.6911623966350235,0.3088376033649764,4.6616427477181155,4.661350143994617,4.153819002738451,46.35292821977255,0.5289738302208257,0.5289738302208257,0.0,0.6156976856518249,3.5381213170866257,1,0.0002926037234987078,1,4.739640667522058,0.07829052352744131,0,1,0,10.0,1.5
13,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,109.28932188134524,149.28932188134524,341.2132034355964,281.2132034355964,391.7629559076154,284.8510338478108,392.0,286.0,1.1731637228498328,14,21.707688730032963,0.6655296267034561,0.33447037329654394,4.75749257413252,4.757090431134013,4.246983813127121,44.93760628327575,0.5427025249999842,0.5427025249999842,0.0,0.6294670545013151,3.6175167586258064,1,0.00040214299850749313,1,4.827872105525421,0.07078167439140738,0,1,0,10.0,1.5
14,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,109.28932188134524,139.28932188134524,341.2132034355964,281.2132034355964,390.1190087381278,283.2125131957468,390.0,285.0,1.7914441535057974,15,23.57030706206434,0.6391880224063546,0.36081197759364536,4.830326033013965,4.829753056864769,4.318750118895802,48.31587641068344,0.585598329084744,0.585598329084744,0.0,0.6728869474320188,3.6458631714637835,1,0.0005729761491961582,1,4.897736533248168,0.06798347638339926,0,1,0,10.0,1.5
15,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down_left,stay,1.0,0.5,102.21825406947977,132.21825406947977,341.2132034355964,281.2132034355964,388.9937360654225,281.322821737865,388.0,284.0,2.855660136460491,16,25.47253422806612,0.6116846277806994,0.38831537221930057,4.882217078454996,4.881524022148589,4.368376495329872,49.589716293907784,0.6162636400441079,0.6162636400441079,0.0,0.7038698650963054,3.6645066302335665,1,0.000693056306406703,1,4.943158103358428,0.06163408120983881,0,1,0,10.0,1.5
16,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,down,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.84006324670105,278.5786899193906,386.0,283.0,5.2548969613266605,17,27.413511723236045,0.5810224349440709,0.41897756505592915,4.906954936967687,4.905874348134936,4.392178012158771,62.023332599645045,0.7142751128302307,0.7142751128302307,0.0,0.8033187972625189,3.588859214896252,1,0.0010805888327514168,1,4.965209661468642,0.059335313333706695,0,1,0,10.0,1.5
17,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.0248570734737,276.4173816072069,384.0,282.0,7.510979744906157,18,29.39245226244316,0.5505304865241885,0.4494695134758115,4.906345893042393,4.905120515431816,4.391797059497795,55.24549104196029,0.6973974688761935,0.6973974688761935,0.0,0.7859612632066338,3.605835796291161,1,0.001225377610577283,1,4.965209661468642,0.06008914603682676,0,1,0,0.0,1.5
18,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.9906728361772,273.6653346641181,382.0,281.0,10.132463781916686,19,31.408627397579796,0.5190674469003683,0.4809325530996317,4.905681714837338,4.904052250753265,4.391379550107957,69.39292561135596,0.8064438276439337,0.8064438276439337,0.0,0.8966239829448274,3.49475556716313,1,0.0016294640840728292,1,4.965209661468642,0.06115741071537653,0,1,0,0.0,1.5
19,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.74332847146985,271.3605125004655,380.0,280.0,12.291726364291874,20,33.46135831074406,0.4884981824373671,0.5115018175626329,4.904958824067094,4.903058779017037,4.39092315185463,64.36112354469748,0.8007803243756254,0.8007803243756254,0.0,0.8906625725611697,3.5002605792934602,1,0.001900045050057031,1,4.965209661468642,0.062150882451604855,0,1,0,0.0,1.5
