slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
10,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,0.75,79.25,0,down_left,stay,1.0,0.5,116.36038969321072,176.36038969321072,341.2132034355964,281.2132034355964,397.2740264417645,291.8214192092418,396.702418381281,293.02179075412795,1.3295215758241794,1,1.9345914182845956,0.9717702107812572,0.028229789218742786,4.426777368696143,4.426613899217695,3.9210638910643922,2.8877093638601967,0.040672170366007135,0.040672170366007135,0.0,0.12125440044422162,3.7998094906201705,1,0.00016346947844869675,1,4.510370042467992,0.0837561432502968,0,1,0,10.0,1.5
11,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,0.75,79.25,0,down,stay,1.0,0.5,116.36038969321072,166.36038969321072,341.2132034355964,281.2132034355964,395.3843349838827,289.89997943755395,394.2428195405701,291.80625282194984,2.221921628540773,2,2.59409181691578,0.9496243090681201,0.05037569093187985,4.552837726130599,4.552560051768661,4.045970708001833,7.189940482868159,0.07708056106636677,0.07708056106636677,0.0,0.15815896429634518,3.8878117437054875,1,0.0002776743619374855,1,4.633347085821523,0.08078703405286158,0,1,0,10.0,1.5
12,1,0,hybrid_periodic_refresh_k=4,0.25,0.25,0.0,1.0,79.0,1,down,stay,1.0,0.5,116.36038969321072,156.36038969321072,341.2132034355964,281.2132034355964,393.3724362124419,288.3170063113602,391.7832206998592,290.59071488977173,2.7740505844298595,3,3.391560161913127,0.9276921455373803,0.0723078544626197,4.6622948323565065,4.661938259416165,4.154267256788028,10.379965186313543,0.10819539273701252,0.10819539273701252,0.0,0.1896725452718352,3.964594711516193,1,0.0003565729403414153,1,4.739640667522058,0.07770240810589243,0,1,0,10.0,1.5
13,0,1,hybrid_secrecy_guard,0.0,0.0,0.25,1.0,79.0,0,down_left,stay,1.0,0.5,109.28932188134524,149.28932188134524,341.2132034355964,281.2132034355964,391.9433609472918,286.51505512109736,390.8351832139137,288.10844883142227,1.9408661481045044,0,1.4470563908764507,0.989844825603259,0.010155174396740938,4.757911950508973,4.757639372954991,4.247268060362374,0.0,0.014470563908764507,0.014470563908764507,0.0,0.09471526954785216,4.152552790814521,1,0.00027257755398224504,1,4.827872105525421,0.07023273257042971,0,1,0,10.0,1.5
14,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,1.0,79.0,0,down,stay,1.0,0.5,109.28932188134524,139.28932188134524,341.2132034355964,281.2132034355964,390.39857024568647,284.91023444862253,388.1358035612996,286.26508786518224,2.637373854487569,1,1.9229661407883925,0.9688740442642494,0.031125955735750596,4.830407352497283,4.830362285572732,4.3188204032307596,3.1275160386782566,0.04199475763995347,0.04199475763995347,0.0,0.12259980585790015,4.196220597372859,1,4.50669245513069e-05,1,4.897736533248168,0.06737424767543632,0,1,0,10.0,1.5
15,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,1.0,79.0,0,down_left,stay,1.0,0.5,102.21825406947977,132.21825406947977,341.2132034355964,281.2132034355964,388.4311503805335,283.21211589257615,385.4364239086855,284.4217268989422,3.229790307111113,2,2.5873868497683756,0.9473834244099265,0.0526165755900735,4.881948358745037,4.882040213423132,4.368222696126835,6.997825528502319,0.07586082166869768,0.07586082166869768,0.0,0.15691934290652473,4.21130335322031,1,0.0,1,4.943158103358428,0.06111788993529591,0,1,0,10.0,1.5
16,1,0,hybrid_periodic_refresh_k=4,0.25,0.25,0.0,1.25,78.75,1,down,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.4661561232757,280.77772247159487,382.73704425607144,282.5783659327022,6.0054175259484905,3,3.389585224416629,0.9204294696689493,0.07957053033105062,4.906330170155212,4.9065693718181445,4.391796220987795,10.003935279784239,0.10591946392287173,0.10591946392287173,0.0,0.18735881597329182,4.204437405014503,1,0.0,1,4.965209661468642,0.05864028965049797,0,1,0,10.0,1.5
17,0,1,hybrid_secrecy_guard,0.0,0.0,0.25,1.25,78.75,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.7275847566602,278.34480113622726,387.72443875657603,279.494522570088,1.5258313383082778,0,1.4469028862368152,0.9907792679438591,0.009220732056140886,4.9060464491342435,4.905778298587867,4.391571891232424,0.0,0.014469028862368153,0.014469028862368153,0.0,0.09471371915099185,4.296858172081432,1,0.0002681505463764111,1,4.965209661468642,0.05943136288077542,0,1,0,0.0,1.5
18,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,1.25,78.75,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.9169712244117,275.4076543902706,386.29381216094083,276.86665664977534,3.001608079931403,1,1.9242478689055327,0.9680493903445322,0.03195060965546779,4.90490369923505,4.904725630664902,4.390837366790248,3.8432462080925767,0.046301955937610786,0.046301955937610786,0.0,0.1269787053453106,4.263858661444938,1,0.00017806857014868172,1,4.965209661468642,0.06048403080374032,0,1,0,0.0,1.5
19,0,0,hybrid_secrecy_guard,0.0,0.0,0.0,1.25,78.75,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.8210698595045,272.76654259398276,384.8631855653056,274.23879072946266,4.222838223125567,2,2.589165664797823,0.9451419513387762,0.05485804866122382,4.9036432139182535,4.9036621135809595,4.390024595223618,7.085704718306433,0.07640588495781683,0.07640588495781683,0.0,0.15747337199612726,4.232551223227491,1,0.0,1,4.965209661468642,0.06154754788768265,0,1,0,0.0,1.5
