avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.15,0.14166666666666666,0.15,0.9137607994434842,0.08623920055651572,2.694844002657034,0.004004724843479847,-0.0021174682237711517,0.08377754855485108,0.8583333333333333,0.14166666666666666,0.9083333333333333,0.43333333333333335,0.14166666666666666,0.8583333333333333,periodic,62,0.9951633349992335,8.293027791660279,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.1,0.1,0.1,0.8043156973813831,0.19568430261861694,2.690216529591108,0.008600736443988795,0.006451527592135017,0.062007690087357396,0.75,0.25,0.8833333333333333,0.6083333333333333,0.23333333333333334,0.7666666666666667,security_risk,62,0.9734161310007039,8.111801091672532,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.23333333333333334,0.23333333333333334,0.23333333333333334,0.6486871424456506,0.3513128575543494,2.701579841188918,0.005911745748069815,0.002619110323647489,-0.32031690638185745,0.275,0.725,0.9333333333333333,0.5166666666666667,0.20833333333333334,0.7916666666666666,security_margin,62,1.0044165990002512,8.370138325002094,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.0,0.0,0.0,0.4971158233678349,0.5028841766321651,2.7128409981984105,0.023539802445475783,0.022398312035027717,-0.9734258621749979,0.05,0.95,0.9166666666666666,0.8,0.20833333333333334,0.7916666666666666,rollout_joint,62,25.52378959700036,212.69824664166967,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.15,0.14166666666666666,0.15,0.9138458213396968,0.08615417866030323,2.723649904532306,0.0022439327439096306,-0.003621160465089503,0.11116112717581905,0.8666666666666667,0.13333333333333333,0.9416666666666667,0.35833333333333334,0.13333333333333333,0.8666666666666667,periodic,63,0.9463212680002471,7.886010566668726,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.1,0.09166666666666666,0.1,0.8014145508160835,0.19858544918391666,2.723199997301748,0.0037813427403274127,-0.004338544306310745,0.08438339749852523,0.8083333333333333,0.19166666666666668,0.975,0.4083333333333333,0.13333333333333333,0.8666666666666667,security_risk,63,0.8920335759994487,7.4336131333287385,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.23333333333333334,0.21666666666666667,0.23333333333333334,0.6738309396103086,0.32616906038969135,2.7288520668737837,0.0042777559759556915,0.00010704482925462296,-0.21728889325032802,0.4,0.6,0.975,0.35,0.13333333333333333,0.8666666666666667,security_margin,63,0.8918502389988134,7.432085324990112,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.5552383220926022,0.44476167790739785,2.7592890793964995,0.0036565704754956646,-0.004685758419084226,-0.6021585901334059,0.23333333333333334,0.7666666666666667,0.95,0.4,0.125,0.875,rollout_joint,63,23.49624179100101,195.80201492500842,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.15,0.13333333333333333,0.15,0.9039981086377966,0.09600189136220347,2.690131890272185,0.0033202710997377962,-0.0031808313207498254,0.08011797945941286,0.8583333333333333,0.14166666666666666,0.925,0.44166666666666665,0.14166666666666666,0.8583333333333333,periodic,64,0.8643270390002726,7.202725325002272,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.10833333333333334,0.1,0.10833333333333334,0.7950554908914822,0.20494450910851783,2.7052480835169357,0.004113067352671329,-0.01037342877398801,0.061207940442742095,0.825,0.175,0.9083333333333333,0.36666666666666664,0.14166666666666666,0.8583333333333333,security_risk,64,0.8869883839997783,7.3915698666648195,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.23333333333333334,0.21666666666666667,0.23333333333333334,0.6583117665280618,0.3416882334719381,2.7064464185274537,0.0016493283232927518,-0.0040255652319473294,-0.29164592763373515,0.375,0.625,0.9416666666666667,0.18333333333333332,0.14166666666666666,0.8583333333333333,security_margin,64,0.8669640610005445,7.224700508337871,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.008333333333333333,0.008333333333333333,0.008333333333333333,0.5470567085221082,0.4529432914778919,2.7311224346044556,0.010652412246486005,0.0023285618637688224,-0.5319128797302282,0.18333333333333332,0.8166666666666667,0.9333333333333333,0.575,0.14166666666666666,0.8583333333333333,rollout_joint,64,23.97429854499933,199.78582120832775,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.15,0.14166666666666666,0.15,0.9139568867953998,0.08604311320460038,2.6947210290872587,0.002921827305334161,-0.0014245592389339145,0.08193259744654569,0.7583333333333333,0.24166666666666667,0.9166666666666666,0.3416666666666667,0.225,0.775,periodic,65,0.8827159800002846,7.3559665000023715,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.1,0.1,0.1,0.80304142157337,0.19695857842663,2.687005573422755,0.0022500485793233937,-0.010421773915151358,0.04246632435864132,0.775,0.225,0.975,0.23333333333333334,0.15833333333333333,0.8416666666666667,security_risk,65,0.8814059420001286,7.345049516667738,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.23333333333333334,0.225,0.23333333333333334,0.6457646383567908,0.3542353616432093,2.6896617706589976,0.01207209651041618,0.011040285964890975,-0.3244490535064225,0.23333333333333334,0.7666666666666667,0.9333333333333333,0.6,0.23333333333333334,0.7666666666666667,security_margin,65,0.8725265739994938,7.271054783329116,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.008333333333333333,0.008333333333333333,0.008333333333333333,0.5314156496498235,0.46858435035017654,2.722561215475138,0.02451563674752324,0.00984317223302719,-0.6469731549457859,0.10833333333333334,0.8916666666666667,0.975,0.5416666666666666,0.14166666666666666,0.8583333333333333,rollout_joint,65,23.781787277999683,198.18156064999735,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.15,0.14166666666666666,0.15,0.9141218521767949,0.08587814782320516,2.708728862053896,0.003388323805406392,-0.00011248300482621561,0.09848466545588828,0.8416666666666667,0.15833333333333333,0.9083333333333333,0.48333333333333334,0.14166666666666666,0.8583333333333333,periodic,66,0.8826349419996404,7.355291183330337,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.1,0.1,0.1,0.8049321876622192,0.1950678123377808,2.7035196044496064,0.00485300630334438,0.0021538634170381785,0.07194793311410287,0.7583333333333333,0.24166666666666667,0.9583333333333334,0.6,0.175,0.825,security_risk,66,0.8753628559989011,7.294690466657509,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.23333333333333334,0.23333333333333334,0.23333333333333334,0.6467465983395485,0.3532534016604515,2.725283319355272,0.0019867922852212986,-0.014835733062163138,-0.30068015960133493,0.31666666666666665,0.6833333333333333,0.9583333333333334,0.25,0.15,0.85,security_margin,66,0.8812827740002831,7.3440231166690255,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
0.008333333333333333,0.008333333333333333,0.008333333333333333,0.5383823525979504,0.4616176474020497,2.7426409419716795,0.004918352657576471,-0.010513444547689706,-0.6682698949175114,0.08333333333333333,0.9166666666666666,0.9333333333333333,0.3,0.14166666666666666,0.8583333333333333,rollout_joint,66,23.784207290998893,198.20172742499076,paper_base,/home/dkj/research/uav_dt_project/configs/paper_base.yaml
