slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,170.0,260.0,310.0,260.0,233.71330195582811,245.77201112563165,233.5,246.5,0.7585944407680538,1,4.9,0.9611931625082719,0.03880683749172813,0.8462042827471075,0.8508962855364759,2.6334582192588374,1.7825619337223615,1,0,0,20.0,1.4
1,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,160.0,260.0,300.0,260.0,229.73861779289263,244.9304064271055,229.0,245.0,0.7418891489742889,2,6.2,0.9385307494148079,0.06146925058519215,0.9984736771248308,1.0129681427844486,2.6756258165724307,1.6626576737879821,1,0,0,20.0,1.4
2,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,150.0,260.0,290.0,260.0,223.87289316083493,242.51888077230188,224.5,243.5,1.1644131254355334,3,7.5,0.9148800704677701,0.08511992953222994,1.1400144096900073,1.128270821963803,2.7106329196944636,1.5823620977306607,1,0,0,20.0,1.4
3,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,140.0,260.0,280.0,260.0,219.46238144305204,240.7975109576614,220.0,242.0,1.3171991534005942,4,8.8,0.8918363019048486,0.10816369809515133,1.2689697581154586,1.2591065581726169,2.737598441256549,1.478491883083932,1,0,0,20.0,1.4
4,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,130.0,260.0,270.0,260.0,214.95062063279903,238.7003802083599,215.5,240.5,1.8816081110499436,5,10.100000000000001,0.8678663817501376,0.1321336182498624,1.3837414087888833,1.3736585124220992,2.755739249429572,1.3820807370074726,1,0,0,20.0,1.4
5,0,security_risk,0.0,0.0,26,left,left,1.0,0.4,120.0,260.0,260.0,260.0,211.066199215203,237.74483456316014,211.0,239.0,1.2569099450361947,6,11.400000000000002,0.8465719526236686,0.15342804737633145,1.483046064806428,1.483297624322127,2.76441675967259,1.281119135350463,1,0,0,20.0,1.4
6,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,250.0,250.0,260.0,206.61242070349584,237.03390340803776,206.5,237.5,0.47946266550516353,7,12.700000000000003,0.8256212090026134,0.17437879099738662,1.573813501054043,1.5747613140760617,2.8832170944016915,1.3084557803256298,1,0,0,20.0,1.4
7,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,240.0,240.0,260.0,202.43967724307228,234.9323986840195,202.0,236.0,1.1545945816428211,8,14.000000000000004,0.8014021621913037,0.19859783780869636,1.671354542262251,1.6748222532385424,3.005371934619121,1.3305496813805786,1,0,0,20.0,1.4
8,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,230.0,230.0,260.0,198.19780279193003,232.7611808634392,197.5,234.5,1.8736116796432003,9,15.300000000000004,0.7770843737208027,0.22291562627919723,1.776152919966654,1.7785831975442996,3.1302663372590467,1.351683139714747,1,0,0,20.0,1.4
9,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,220.0,220.0,260.0,194.31271800284512,231.22623272574882,193.0,233.0,2.2066895790296717,10,16.600000000000005,0.7536349484471833,0.24636505155281677,1.888373578533337,1.8958177769160292,3.257016826761176,1.361199049845147,1,0,0,20.0,1.4
10,0,security_risk,0.0,0.0,26,down,left,1.0,0.4,120.0,210.0,210.0,260.0,189.68331434836344,229.24958204466606,188.5,231.5,2.5425604851669115,11,17.900000000000006,0.7301792389083744,0.26982076109162556,2.0076690439896065,2.0057093856616617,3.3843964220843032,1.3786870364226416,1,0,0,20.0,1.4
11,1,security_risk,1.0,1.0,25,down,stay,1.0,0.4,120.0,200.0,210.0,260.0,186.03909328543526,227.6414114072179,186.03909328543526,227.6414114072179,0.0,0,3.6,0.9856,0.014400000000000003,2.1231777079698366,2.1231777079698366,3.529750373402052,1.4065726654322153,1,0,0,10.0,1.4
12,0,security_risk,0.0,1.0,25,down,down,1.0,0.4,120.0,190.0,210.0,250.0,181.23926380992108,225.89491792187613,181.53909328543526,226.1414114072179,0.38814527267897886,1,4.9,0.9620266731364723,0.0379733268635277,2.2577747038814353,2.2517129906612734,3.6471305282283915,1.395417537567118,1,0,0,20.0,1.4
13,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,180.0,200.0,250.0,177.11188023980844,224.650728766931,177.03909328543526,224.6414114072179,0.07338088251682037,2,6.2,0.9400348930143372,0.05996510698566285,2.3992016388173343,2.400119679819766,3.7613044473040587,1.3611847674842927,1,0,0,20.0,1.4
14,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,170.0,200.0,250.0,172.90079306792563,223.4523034690365,172.53909328543526,223.1414114072179,0.47694927063096504,3,7.5,0.9164268641410803,0.08357313585891968,2.5230953227115425,2.530595913692439,3.8874814683732524,1.3568855546808134,1,0,0,10.0,1.4
15,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,160.0,200.0,250.0,169.89994638853494,221.66781295756726,168.03909328543526,221.6414114072179,1.8610403846173194,4,8.8,0.8906126591346111,0.10938734086538895,2.6415006594526673,2.6619763270888965,3.9996680793249944,1.3376917522360976,1,0,0,10.0,1.4
16,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,150.0,190.0,250.0,165.04137647818487,219.59817204779375,163.53909328543526,220.1414114072179,1.597486711320485,5,10.100000000000001,0.8685056548995289,0.1314943451004711,2.773681988183559,2.780398143693482,4.07109463564779,1.290696491954308,1,0,0,20.0,1.4
17,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,140.0,190.0,250.0,160.97256207398772,218.8884526526984,159.03909328543526,218.6414114072179,1.9491872494132187,6,11.400000000000002,0.8450143286888203,0.15498567131117974,2.8690309121287205,2.889103064612957,4.141820319831376,1.2527172552184185,1,0,0,10.0,1.4
18,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,120.0,130.0,180.0,250.0,156.3927988536293,216.80034311882463,154.53909328543526,217.1414114072179,1.88482145332154,7,12.700000000000003,0.8224591517300266,0.17754084826997346,2.963040712037113,2.9715166127860746,4.163987646915493,1.1924710341294185,1,0,0,20.0,1.4
19,0,security_risk,0.0,1.0,25,down,stay,1.0,0.4,120.0,120.0,180.0,250.0,151.31566200264544,215.7557580703019,150.03909328543526,215.6414114072179,1.2816796983326595,8,14.000000000000004,0.8011162206787515,0.19888377932124848,3.014084354473575,3.024260972689479,4.178983228251203,1.154722255561724,1,0,0,10.0,1.4
20,0,security_risk,0.0,1.0,25,left,stay,1.0,0.4,110.0,120.0,180.0,250.0,147.33593992248785,214.63596605811554,145.53909328543526,214.1414114072179,1.8636636337632688,9,15.300000000000004,0.7771067568240326,0.2228932431759674,3.03705713189381,3.0576379023580698,4.2249068792622415,1.167268976904172,1,0,0,10.0,1.4
21,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,110.0,110.0,170.0,250.0,142.37008312738575,213.29847898426226,141.03909328543526,212.6414114072179,1.4843421978029037,10,16.600000000000005,0.7552602300549435,0.24473976994505653,3.076204920606447,3.093256233828784,4.18827312285918,1.0950168890303964,1,0,0,20.0,1.4
22,0,security_risk,0.0,1.0,25,left,stay,1.0,0.4,100.0,110.0,170.0,250.0,137.95176319378427,211.95156100197258,136.53909328543526,211.1414114072179,1.6284896793765644,11,17.900000000000006,0.7322358982214027,0.26776410177859733,3.0691096169688024,3.090081969425073,4.203727214171741,1.1136452447466672,1,0,0,10.0,1.4
23,0,security_risk,0.0,1.0,25,down,left,1.0,0.4,100.0,100.0,160.0,250.0,134.06176333834802,210.60807788611487,132.03909328543526,209.6414114072179,2.2417935284885546,12,19.200000000000006,0.7081559645609007,0.2918440354390993,3.0758991961203828,3.100208182961876,4.13802372391445,1.0378155409525733,0,1,0,20.0,1.4
24,0,security_risk,0.0,1.0,25,stay,stay,1.0,0.4,100.0,100.0,160.0,250.0,130.03700283249833,209.1553832347571,127.53909328543526,208.1414114072179,2.6958655330620673,13,20.500000000000007,0.6844343025506103,0.31556569744938967,3.0286201176180354,3.05756420207548,4.13802372391445,1.0804595218389699,1,0,0,0.0,1.4
25,0,security_risk,0.0,1.0,25,stay,left,1.0,0.4,100.0,100.0,150.0,250.0,125.73938641158132,208.09728499284407,123.03909328543526,206.6414114072179,3.067759909842306,14,21.800000000000008,0.6608975402028547,0.3391024597971452,3.0008700789496965,3.035188319227223,4.120043820094132,1.0848555008669087,1,0,0,10.0,1.4
26,1,security_risk,1.0,2.0,24,stay,stay,1.0,0.4,100.0,100.0,150.0,250.0,120.21937733768236,206.37351514139397,120.21937733768236,206.37351514139397,0.0,0,3.6,0.9856,0.014400000000000003,2.981990278193977,2.981990278193977,4.120043820094132,1.1380535419001552,1,0,0,0.0,1.4
27,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,140.0,250.0,115.3901164796774,204.42630064762363,115.71937733768236,204.87351514139397,0.555349904161705,1,4.9,0.9616504627156361,0.03834953728436384,2.956519814663997,2.948434726644731,4.1044257945733165,1.1559910679285854,1,0,0,10.0,1.4
28,0,security_risk,0.0,2.0,24,stay,stay,1.0,0.4,100.0,100.0,140.0,250.0,110.69751690381872,203.9727595654877,111.21937733768236,203.37351514139397,0.7946270774645058,2,6.2,0.9384120890757048,0.061587910924295136,2.9136189824260654,2.9202421853635423,4.1044257945733165,1.1841836092097744,1,0,0,0.0,1.4
29,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,100.0,130.0,250.0,105.59143512283346,203.15055441370174,106.71937733768236,201.87351514139397,1.7038435793976554,3,7.5,0.9136663519463553,0.08633364805364471,2.8924399889028702,2.9080281383811437,4.091667056923986,1.1836389185428418,1,0,0,10.0,1.4
30,0,security_risk,0.0,2.0,24,stay,stay,1.0,0.4,100.0,100.0,130.0,250.0,99.9134262827024,201.4161348927117,102.21937733768236,200.37351514139397,2.5307046871970367,4,8.8,0.8891059144538067,0.11089408554619332,2.8523234862497597,2.8600749613864593,4.091667056923986,1.2315920955375266,1,0,0,0.0,1.4
31,0,security_risk,0.0,2.0,24,down,left,1.0,0.4,100.0,90.0,120.0,250.0,95.5273534282759,200.3264905246632,97.71937733768236,198.87351514139397,2.6298490990541548,5,10.100000000000001,0.8661828395271282,0.13381716047287184,2.856753970855669,2.873187482754961,4.009016548971352,1.1358290662163906,1,0,0,20.0,1.4
32,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,110.0,250.0,91.5252120341309,199.38183358930314,93.21937733768236,197.37351514139397,2.6274586702686538,6,11.400000000000002,0.8434882179918956,0.15651178200810448,2.8426496767676297,2.871007756209177,4.003211960306745,1.1322042040975675,1,0,0,10.0,1.4
33,0,security_risk,0.0,2.0,24,stay,stay,1.0,0.4,100.0,90.0,110.0,250.0,86.781104483557,197.55818733443795,88.71937733768236,195.87351514139397,2.568077501761751,7,12.700000000000003,0.8209218256210361,0.17907817437896392,2.8119746210651653,2.835179074919579,4.003211960306745,1.1680328853871653,1,0,0,0.0,1.4
34,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,100.0,250.0,82.881687600437,195.92427430702082,84.21937733768236,194.37351514139397,2.0479911676829214,8,14.000000000000004,0.7993920198727134,0.2006079801272866,2.803907232310446,2.827797147177817,4.001252136293288,1.173454989115471,1,0,0,10.0,1.4
35,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,90.0,250.0,77.48870717410045,193.6309732572184,79.71937733768236,192.87351514139397,2.3557657302717527,9,15.300000000000004,0.7759995271068885,0.22400047289311148,2.7976638171452803,2.810994101406118,4.003211960306745,1.1922178589006267,1,0,0,10.0,1.4
36,0,security_risk,0.0,2.0,24,stay,stay,1.0,0.4,100.0,90.0,90.0,250.0,72.34509057389933,192.47898577805603,75.21937733768236,191.37351514139397,3.0795437533797703,10,16.600000000000005,0.7516710265548955,0.2483289734451045,2.775423962011802,2.7944381778524017,4.003211960306745,1.2087737824543432,1,0,0,0.0,1.4
37,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,100.0,90.0,80.0,250.0,67.94478858914873,191.46232552590345,70.71937733768236,189.87351514139397,3.1972896586663215,11,17.900000000000006,0.7287060982680007,0.27129390173199924,2.7757651704432074,2.8056177344892634,4.009016548971352,1.2033988144820884,1,0,0,10.0,1.4
38,0,security_risk,0.0,2.0,24,right,stay,1.0,0.4,110.0,90.0,80.0,250.0,63.14571173671315,190.07330330965715,66.21937733768236,188.37351514139397,3.512363882565259,12,19.200000000000006,0.7052971812642281,0.29470281873577187,2.7785053416278833,2.8114508277559858,3.9948105820806314,1.1833597543246457,1,0,0,10.0,1.4
39,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,110.0,90.0,70.0,250.0,59.08362501249029,188.35676073185297,61.71937733768236,186.87351514139397,3.0244351210385556,13,20.500000000000007,0.6836950209776632,0.3163049790223368,2.7893615362916204,2.820682963530385,4.004236022729819,1.1835530591994334,1,0,0,10.0,1.4
40,0,security_risk,0.0,2.0,24,stay,left,1.0,0.4,110.0,90.0,60.0,250.0,54.90336767878048,186.3934125731063,57.21937733768236,185.37351514139397,2.5306306548645616,14,21.800000000000008,0.6621060810265547,0.3378939189734453,2.801659228520077,2.8270749440193397,4.016945312366171,1.189870368346831,1,0,0,10.0,1.4
