slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,security_margin,1.0,1.0,25,left,left,1.0,0.4,170.0,260.0,310.0,260.0,234.512173913026,246.5716135977482,234.512173913026,246.5716135977482,0.0,0,3.6,0.9856,0.014400000000000003,0.8665094922602938,0.8665094922602938,2.6334582192588374,1.7669487269985436,1,0,0,20.0,1.4
1,1,security_margin,1.0,2.0,24,left,left,1.0,0.4,160.0,260.0,300.0,260.0,230.24090085746087,245.86713727399794,230.24090085746087,245.86713727399794,0.0,0,3.6,0.9856,0.014400000000000003,1.0225034526764063,1.0225034526764063,2.6756258165724307,1.6531223638960244,1,0,0,20.0,1.4
2,1,security_margin,1.0,3.0,23,left,left,1.0,0.4,150.0,260.0,290.0,260.0,226.31787161249844,244.77240683130933,226.31787161249844,244.77240683130933,0.0,0,3.6,0.9856,0.014400000000000003,1.1741807569666705,1.1741807569666705,2.7106329196944636,1.5364521627277932,1,0,0,20.0,1.4
3,1,security_margin,1.0,4.0,22,left,left,1.0,0.4,140.0,260.0,280.0,260.0,221.55245220389392,242.55919534572143,221.55245220389392,242.55919534572143,0.0,0,3.6,0.9856,0.014400000000000003,1.2969943218956037,1.2969943218956037,2.737598441256549,1.4406041193609451,1,0,0,20.0,1.4
4,1,security_margin,1.0,5.0,21,left,left,1.0,0.4,130.0,260.0,270.0,260.0,217.3157704312292,240.70082368903724,217.3157704312292,240.70082368903724,0.0,0,3.6,0.9856,0.014400000000000003,1.4146626955100063,1.4146626955100063,2.755739249429572,1.3410765539195655,1,0,0,20.0,1.4
5,1,security_margin,1.0,6.0,20,left,left,1.0,0.4,120.0,260.0,260.0,260.0,213.39483483707855,239.3487018026728,213.39483483707855,239.3487018026728,0.0,0,3.6,0.9856,0.014400000000000003,1.521234923342831,1.521234923342831,2.76441675967259,1.2431818363297589,1,0,0,20.0,1.4
6,1,security_margin,1.0,7.0,19,down,left,1.0,0.4,120.0,250.0,250.0,260.0,208.37312879091436,238.03610948666162,208.37312879091436,238.03610948666162,0.0,0,3.6,0.9856,0.014400000000000003,1.6041678691222907,1.6041678691222907,2.8832170944016915,1.2790492252794008,1,0,0,20.0,1.4
7,1,security_margin,1.0,8.0,18,down,left,1.0,0.4,120.0,240.0,240.0,260.0,204.36955512327748,236.66037356805856,204.36955512327748,236.66037356805856,0.0,0,3.6,0.9856,0.014400000000000003,1.7094393103630778,1.7094393103630778,3.005371934619121,1.2959326242560432,1,0,0,20.0,1.4
8,1,security_margin,1.0,9.0,17,down,left,1.0,0.4,120.0,230.0,230.0,260.0,199.32175675471453,235.34400386782974,199.32175675471453,235.34400386782974,0.0,0,3.6,0.9856,0.014400000000000003,1.8065343378236212,1.8065343378236212,3.1302663372590467,1.3237319994354255,1,0,0,20.0,1.4
9,1,security_margin,1.0,10.0,16,down,left,1.0,0.4,120.0,220.0,220.0,260.0,195.07165794801944,234.42100503101324,195.07165794801944,234.42100503101324,0.0,0,3.6,0.9856,0.014400000000000003,1.9251186044303037,1.9251186044303037,3.257016826761176,1.3318982223308724,1,0,0,20.0,1.4
