periodic_k,budget,eve_speed,avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob
4,80,2.0,0.25,0.9502243922728367,0.04977560772716328,3.3671281819354504,0.075,0.9250000000000002
4,80,4.0,0.25,0.950528728111038,0.049471271888962005,3.4285900485645198,0.08888888888888889,0.9111111111111111
4,80,6.0,0.25,0.9506308182952948,0.04936918170470512,3.4536520493168186,0.10000000000000002,0.9
4,80,8.0,0.25,0.9506922671663552,0.0493077328336447,3.4213966668633318,0.11388888888888889,0.8861111111111111
8,20,0.0,0.125,0.9045264114859114,0.09547358851408853,3.7088210140822597,0.06666666666666667,0.9333333333333332
8,20,2.0,0.125,0.9046324409424308,0.09536755905756922,3.3670964830094934,0.075,0.9250000000000002
8,20,4.0,0.125,0.9051069970684672,0.09489300293153284,3.428693762313435,0.08888888888888889,0.9111111111111111
8,20,6.0,0.125,0.9052359599819333,0.09476404001806664,3.4535269762481935,0.10000000000000002,0.9
8,20,8.0,0.125,0.9052982470413663,0.09470175295863374,3.417550222021948,0.11666666666666665,0.8833333333333333
8,40,0.0,0.125,0.9045264114859114,0.09547358851408853,3.7088210140822597,0.06666666666666667,0.9333333333333332
8,40,2.0,0.125,0.9046324409424308,0.09536755905756922,3.3670964830094934,0.075,0.9250000000000002
8,40,4.0,0.125,0.9051069970684672,0.09489300293153284,3.428693762313435,0.08888888888888889,0.9111111111111111
8,40,6.0,0.125,0.9052359599819333,0.09476404001806664,3.4535269762481935,0.10000000000000002,0.9
8,40,8.0,0.125,0.9052982470413663,0.09470175295863374,3.417550222021948,0.11666666666666665,0.8833333333333333
8,60,0.0,0.125,0.9045264114859114,0.09547358851408853,3.7088210140822597,0.06666666666666667,0.9333333333333332
8,60,2.0,0.125,0.9046324409424308,0.09536755905756922,3.3670964830094934,0.075,0.9250000000000002
8,60,4.0,0.125,0.9051069970684672,0.09489300293153284,3.428693762313435,0.08888888888888889,0.9111111111111111
8,60,6.0,0.125,0.9052359599819333,0.09476404001806664,3.4535269762481935,0.10000000000000002,0.9
8,60,8.0,0.125,0.9052982470413663,0.09470175295863374,3.417550222021948,0.11666666666666665,0.8833333333333333
8,80,0.0,0.125,0.9045264114859114,0.09547358851408853,3.7088210140822597,0.06666666666666667,0.9333333333333332
8,80,2.0,0.125,0.9046324409424308,0.09536755905756922,3.3670964830094934,0.075,0.9250000000000002
8,80,4.0,0.125,0.9051069970684672,0.09489300293153284,3.428693762313435,0.08888888888888889,0.9111111111111111
8,80,6.0,0.125,0.9052359599819333,0.09476404001806664,3.4535269762481935,0.10000000000000002,0.9
8,80,8.0,0.125,0.9052982470413663,0.09470175295863374,3.417550222021948,0.11666666666666665,0.8833333333333333
12,20,0.0,0.08333333333333333,0.8593193997327256,0.14068060026727433,3.7088210140822597,0.06666666666666667,0.9333333333333332
12,20,2.0,0.08333333333333333,0.8593598404096031,0.14064015959039697,3.3662803655785223,0.075,0.9250000000000002
12,20,4.0,0.08333333333333333,0.8599439442452015,0.14005605575479863,3.428602008002224,0.08888888888888889,0.9111111111111111
12,20,6.0,0.08333333333333333,0.8601385041215286,0.1398614958784716,3.45357357834529,0.10000000000000002,0.9
12,20,8.0,0.08333333333333333,0.8602520876340849,0.13974791236591508,3.417550222021948,0.11666666666666665,0.8833333333333333
12,40,0.0,0.08333333333333333,0.8593193997327256,0.14068060026727433,3.7088210140822597,0.06666666666666667,0.9333333333333332
12,40,2.0,0.08333333333333333,0.8593598404096031,0.14064015959039697,3.3662803655785223,0.075,0.9250000000000002
12,40,4.0,0.08333333333333333,0.8599439442452015,0.14005605575479863,3.428602008002224,0.08888888888888889,0.9111111111111111
12,40,6.0,0.08333333333333333,0.8601385041215286,0.1398614958784716,3.45357357834529,0.10000000000000002,0.9
12,40,8.0,0.08333333333333333,0.8602520876340849,0.13974791236591508,3.417550222021948,0.11666666666666665,0.8833333333333333
12,60,0.0,0.08333333333333333,0.8593193997327256,0.14068060026727433,3.7088210140822597,0.06666666666666667,0.9333333333333332
12,60,2.0,0.08333333333333333,0.8593598404096031,0.14064015959039697,3.3662803655785223,0.075,0.9250000000000002
12,60,4.0,0.08333333333333333,0.8599439442452015,0.14005605575479863,3.428602008002224,0.08888888888888889,0.9111111111111111
12,60,6.0,0.08333333333333333,0.8601385041215286,0.1398614958784716,3.45357357834529,0.10000000000000002,0.9
12,60,8.0,0.08333333333333333,0.8602520876340849,0.13974791236591508,3.417550222021948,0.11666666666666665,0.8833333333333333
12,80,0.0,0.08333333333333333,0.8593193997327256,0.14068060026727433,3.7088210140822597,0.06666666666666667,0.9333333333333332
12,80,2.0,0.08333333333333333,0.8593598404096031,0.14064015959039697,3.3662803655785223,0.075,0.9250000000000002
12,80,4.0,0.08333333333333333,0.8599439442452015,0.14005605575479863,3.428602008002224,0.08888888888888889,0.9111111111111111
12,80,6.0,0.08333333333333333,0.8601385041215286,0.1398614958784716,3.45357357834529,0.10000000000000002,0.9
12,80,8.0,0.08333333333333333,0.8602520876340849,0.13974791236591508,3.417550222021948,0.11666666666666665,0.8833333333333333
16,20,0.0,0.06666666666666667,0.8200527219104335,0.1799472780895666,3.7088210140822597,0.06666666666666667,0.9333333333333332
16,20,2.0,0.06666666666666667,0.8201587513669528,0.17984124863304726,3.3664998513843885,0.075,0.9250000000000002
16,20,4.0,0.06666666666666667,0.8211775680951492,0.17882243190485092,3.428751651102932,0.08888888888888889,0.9111111111111111
16,20,6.0,0.06666666666666667,0.8214094226770942,0.17859057732290592,3.4536161576228896,0.10000000000000002,0.9
16,20,8.0,0.06666666666666667,0.821515956163318,0.17848404383668223,3.417550222021948,0.11666666666666665,0.8833333333333333
16,40,0.0,0.06666666666666667,0.8200527219104335,0.1799472780895666,3.7088210140822597,0.06666666666666667,0.9333333333333332
16,40,2.0,0.06666666666666667,0.8201587513669528,0.17984124863304726,3.3664998513843885,0.075,0.9250000000000002
16,40,4.0,0.06666666666666667,0.8211775680951492,0.17882243190485092,3.428751651102932,0.08888888888888889,0.9111111111111111
16,40,6.0,0.06666666666666667,0.8214094226770942,0.17859057732290592,3.4536161576228896,0.10000000000000002,0.9
16,40,8.0,0.06666666666666667,0.821515956163318,0.17848404383668223,3.417550222021948,0.11666666666666665,0.8833333333333333
16,60,0.0,0.06666666666666667,0.8200527219104335,0.1799472780895666,3.7088210140822597,0.06666666666666667,0.9333333333333332
16,60,2.0,0.06666666666666667,0.8201587513669528,0.17984124863304726,3.3664998513843885,0.075,0.9250000000000002
16,60,4.0,0.06666666666666667,0.8211775680951492,0.17882243190485092,3.428751651102932,0.08888888888888889,0.9111111111111111
16,60,6.0,0.06666666666666667,0.8214094226770942,0.17859057732290592,3.4536161576228896,0.10000000000000002,0.9
16,60,8.0,0.06666666666666667,0.821515956163318,0.17848404383668223,3.417550222021948,0.11666666666666665,0.8833333333333333
