avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.1125,0.11875,0.81719551892065,0.18280448107935,2.4483824789560926,0.003731983083930253,-0.0017412169173738445,-0.4944784154770936,0.0,1.0,0.90625,0.23125,0.4875,0.5125,periodic,62,1.2345968419999735,7.716230262499835,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.558471074258932,0.44152892574106783,2.443589044125961,0.0029154061380250716,0.0009449221806880889,-2.0166396584800452,0.0,1.0,0.99375,0.1625,0.4625,0.5375,security_margin,62,1.2522346599999992,7.826466624999995,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.558471074258932,0.44152892574106783,2.444555126692658,0.00295389151736736,0.0010262499550531198,-2.0147254783952038,0.0,1.0,0.99375,0.15625,0.4625,0.5375,rollout_joint,62,18.972531991999972,118.57832494999982,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.6460853599193592,0.3539146400806407,2.4514053118047237,0.0035090741543572753,-0.0002862007706159811,-1.2001709265819334,0.0,1.0,0.975,0.2,0.46875,0.53125,risk_adaptive_hybrid_rollout,62,21.847033409999995,136.54395881249997,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8170135534922197,0.18298644650778034,2.4890078114816405,0.0033008132230819666,-0.0021186699928734147,-0.459019764058011,0.0,1.0,0.8875,0.2375,0.50625,0.49375,periodic,63,1.238909382000088,7.74318363750055,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.557538304182326,0.44246169581767403,2.489540831527171,0.00043841240440461863,-0.0053133126766653285,-1.9808658532848824,0.0,1.0,1.0,0.06875,0.4875,0.5125,security_margin,63,1.2134377190000123,7.583985743750077,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.557538304182326,0.44246169581767403,2.4907587788125904,0.0004474943055052569,-0.005441978423615433,-1.9784361139226116,0.0,1.0,1.0,0.06875,0.4875,0.5125,rollout_joint,63,18.888928001999943,118.05580001249965,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.6412165718834405,0.35878342811655944,2.492005275648419,0.002059526694996787,-0.0025040505115732302,-1.1671716220974493,0.0,1.0,0.975,0.1625,0.4875,0.5125,risk_adaptive_hybrid_rollout,63,22.36423209899999,139.77645061874995,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8172692651265117,0.1827307348734884,2.459875259464817,0.0015762409148832811,-0.0044812415275736605,-0.48719736943108405,0.0,1.0,0.9375,0.2,0.48125,0.51875,periodic,64,1.3290941169999542,8.306838231249714,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.464104152367177,0.004253803985530767,-0.002475944423571105,-2.000469226249464,0.0,1.0,0.9875,0.15,0.46875,0.53125,security_margin,64,1.3334820790000776,8.334262993750485,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.4644009897368995,0.0047305882696135615,-0.0017543544174252342,-1.998410930277137,0.0,1.0,0.9875,0.15625,0.46875,0.53125,rollout_joint,64,19.763082854000004,123.51926783750002,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.644256136461717,0.35574386353828313,2.460557145896007,0.00045969447198900145,-0.01027919021111275,-1.2019757442185164,0.0,1.0,0.975,0.05625,0.46875,0.53125,risk_adaptive_hybrid_rollout,64,21.785195691000013,136.15747306875008,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816891501223109,0.18310849877689092,2.4653706392780044,0.001332158569904704,-0.0071791048100998,-0.48585335169032884,0.0,1.0,0.95,0.15625,0.50625,0.49375,periodic,65,1.2014241489999904,7.50890093124994,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.450628179849715,0.009136598505717207,0.00485395416461894,-2.006064604943269,0.0,1.0,0.95625,0.26875,0.4875,0.5125,security_margin,65,1.1983854779999774,7.489909237499859,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.4512834071448095,0.009538912097686396,0.005410317188923967,-2.004182925619692,0.0,1.0,0.95625,0.275,0.4875,0.5125,rollout_joint,65,18.945054866999953,118.40659291874972,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.6393501590549908,0.3606498409450091,2.4531599788052323,0.0033553176423210982,5.4480409994187015e-06,-1.2002967606783392,0.0,1.0,0.91875,0.175,0.45625,0.54375,risk_adaptive_hybrid_rollout,65,21.89928779899992,136.8705487437495,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8221092671343374,0.1778907328656627,2.454367650841457,0.003536944950757924,0.0013027830521925895,-0.48561800974164016,0.0,1.0,0.875,0.1875,0.4625,0.5375,periodic,66,1.2536447659999794,7.835279787499871,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.5423481529999208,9.639675956249505,scenario_stress,configs/scenario_stress.yaml
