avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.11875,0.11875,0.1125,0.11875,0.6946281362227464,0.3053718637772536,1.0263163566961642,0.6773199181930234,0.668577214796714,-4.046335785280013,0.0,1.0,1.0,0.825,1.0,0.0,periodic,77,25.59757448900018,159.98484055625113,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.03426088007904222,0.03426088007904222,0.1125,0.1,0.1125,0.6985400232257511,0.30145997677424885,0.8751575842578763,0.824290775004972,0.8187628200737628,-2.981566795924406,0.0,1.0,1.0,0.86875,1.0,0.0,security_risk,77,25.6149987470003,160.09374216875187,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.13125,0.125,0.13125,0.2612408734373869,0.7387591265626131,0.319034409747236,1.7295337765993062,1.712472767890286,-20.847006923071994,0.0125,0.9875,0.9,0.975,1.0,0.0,security_margin,77,25.700971140000092,160.63106962500058,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.0890625,0.0890625,0.35625,0.3,0.35625,0.9127913390907633,0.08720866090923651,1.2654276562439393,0.12942421802881873,0.12437701492476441,-2.1184756157280926,0.0,1.0,1.0,0.91875,1.0,0.0,rollout_joint,77,66.22574576399984,413.91091102499905,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.475,0.45,0.475,0.5489160622625306,0.4510839377374693,0.8304106002102827,1.256128618995725,1.2508755364393729,-7.2124604176161045,0.00625,0.99375,0.7125,0.93125,1.0,0.0,risk_adaptive_hybrid_rollout,77,47.73090044499986,298.31812778124913,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.11875,0.11875,0.11875,0.6724344886697937,0.32756551133020634,1.0155257108206146,0.9114288349663566,0.9034672084568107,-3.7615637681306593,0.0,1.0,1.0,0.85,1.0,0.0,periodic,78,26.527511588999914,165.79694743124946,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.0408232682124421,0.0408232682124421,0.13125,0.125,0.13125,0.7039595021372271,0.29604049786277287,0.9697928966131132,0.763461586715145,0.7576822230119774,-2.9406079417328193,0.0,1.0,1.0,0.9,1.0,0.0,security_risk,78,26.18478830899994,163.65492693124963,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11749701495935157,0.11749701495935157,0.125,0.125,0.125,0.2626079977348325,0.7373920022651677,0.3243183967184186,1.7282264664101796,1.711245091618179,-21.157356763600237,0.0125,0.9875,0.91875,0.98125,1.0,0.0,security_margin,78,26.494435265999982,165.5902204124999,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.084375,0.084375,0.3375,0.325,0.3375,0.9168557670952829,0.08314423290471694,1.2797196045160941,0.12840965246215608,0.12473496036824552,-2.0727855871969987,0.0,1.0,1.0,0.91875,1.0,0.0,rollout_joint,78,67.26438144599979,420.4023840374986,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.475,0.45,0.475,0.5638726409524206,0.4361273590475793,0.853650885634712,1.17553871587176,1.1738673437547793,-7.061167406278443,0.0125,0.9875,0.69375,0.96875,1.0,0.0,risk_adaptive_hybrid_rollout,78,48.06797869100001,300.42486681875005,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.11875,0.1125,0.11875,0.6966326443127808,0.3033673556872191,1.0486588735909117,0.6729309751811761,0.664430148807757,-4.047185675380412,0.0,1.0,1.0,0.76875,1.0,0.0,periodic,79,26.517897072999858,165.7368567062491,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.03992564185726251,0.03992564185726251,0.13125,0.11875,0.13125,0.683302546308592,0.31669745369140806,0.9310897628501582,0.8733529266517435,0.8717972043332864,-2.9029422532978386,0.0,1.0,1.0,0.9125,1.0,0.0,security_risk,79,26.331759326000338,164.5734957875021,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.13125,0.11875,0.13125,0.24554485615556096,0.754455143844439,0.2943982437379547,1.763628002298778,1.7483040121910656,-21.835788497676184,0.0,1.0,0.88125,0.98125,1.0,0.0,security_margin,79,26.410152683999968,165.0634542749998,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.0890625,0.0890625,0.35625,0.30625,0.35625,0.9143005023085349,0.08569949769146516,1.2634588439531715,0.12980413182625566,0.1253408908568608,-2.1091131594480266,0.0,1.0,1.0,0.93125,1.0,0.0,rollout_joint,79,66.41423861299972,415.08899133124834,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.475,0.4375,0.475,0.5395272651547166,0.4604727348452834,0.8132706782437216,1.3181529251763755,1.3128731858594977,-7.32777999964226,0.0,1.0,0.675,0.96875,1.0,0.0,risk_adaptive_hybrid_rollout,79,48.41958959500016,302.622434968751,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.11875,0.1125,0.11875,0.6704927665938558,0.3295072334061443,1.020249121277283,0.8581646529025744,0.8465640862660267,-3.854485284715593,0.0,1.0,1.0,0.79375,1.0,0.0,periodic,80,26.026926553000067,162.66829095625042,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.03719811364953026,0.03719811364953026,0.11875,0.11875,0.11875,0.7060447639754255,0.2939552360245745,0.9185706623337415,0.7864028066979009,0.7856790242347815,-2.975023327360573,0.0,1.0,1.0,0.925,1.0,0.0,security_risk,80,26.123048561999894,163.26905351249934,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11873408290972028,0.11873408290972028,0.11875,0.1125,0.11875,0.25224563831151336,0.7477543616884865,0.31354996325087,1.7366667409544951,1.7136675266637806,-21.770353811350503,0.0,1.0,0.9375,0.96875,1.0,0.0,security_margin,80,26.76184820499975,167.26155128124844,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.084375,0.084375,0.3375,0.325,0.3375,0.9172089503558436,0.08279104964415648,1.2664053576270393,0.12940317191709264,0.12511864426734515,-2.0817992655500293,0.0,1.0,1.0,0.89375,1.0,0.0,rollout_joint,80,66.80177995299982,417.51112470624884,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.475,0.45,0.475,0.5063207232154341,0.493679276784566,0.7450636796940864,1.6132195702971566,1.6124916017172464,-7.147308425254058,0.0,1.0,0.68125,0.9875,1.0,0.0,risk_adaptive_hybrid_rollout,80,47.56345724599987,297.2716077874992,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.11875,0.1125,0.11875,0.6661859763831117,0.3338140236168883,0.983519078545757,0.9118206492156794,0.9059730238616096,-3.8315848248660416,0.0,1.0,1.0,0.83125,1.0,0.0,periodic,81,26.141345701999853,163.38341063749908,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.04024387743347471,0.04024387743347471,0.13125,0.1125,0.13125,0.7265820920696383,0.27341790793036175,1.0332186643126395,0.5401267252755331,0.5271662585385826,-3.0537668141015124,0.0,1.0,1.0,0.81875,1.0,0.0,security_risk,81,22.794599220000237,142.46624512500148,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.11875,0.1,0.11875,0.2494934997906501,0.7505065002093498,0.31706725749433745,1.7223433852161505,1.6989009435918263,-22.17340295629645,0.0,1.0,0.96875,0.95,1.0,0.0,security_margin,81,20.613585645000057,128.83491028125036,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.0859375,0.0859375,0.34375,0.31875,0.34375,0.9159233512172713,0.0840766487827286,1.2608834025198608,0.13638800184697888,0.13297830789335657,-2.087257578397028,0.0,1.0,1.0,0.89375,1.0,0.0,rollout_joint,81,54.533097046999956,340.8318565437497,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
0.11875,0.11875,0.475,0.40625,0.475,0.5895334887284431,0.4104665112715568,0.9427019313519406,0.8616382758571689,0.8601340962055227,-7.782049836692577,0.0,1.0,0.7875,0.9375,1.0,0.0,risk_adaptive_hybrid_rollout,81,38.40881633900017,240.05510211875108,scenario_stress_holdoutfit,results/scheme_c_holdout_2026-04-26_rollout_tuned_full/configs/scenario_stress_holdoutfit.yaml
