episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
120.0,81.19635200215421,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.25,0.26666666666666666,0.3427267948210934,0.6572732051789065,0.6766362666846184,1.7351671404973983,1.7273219712622672,-19.076128156078834,0.016666666666666666,0.9833333333333333,1.0,1.0,1.0,0.9416666666666667,0.9,0.1,security_margin,64,11.967543861000195,99.72953217500162,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.56933342193423,0.17916666666666667,0.17916666666666667,0.39166666666666666,0.38333333333333336,0.39166666666666666,0.9431129106174351,0.056887089382564864,1.646411111849452,0.06007984882669369,0.05328656718201525,-1.7528821742061933,0.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.9,0.1,rollout_joint,64,149.96979241699955,1249.748270141663,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,194.440536911636,0.15,0.15,0.15,0.13333333333333333,0.15,0.8750974194529638,0.12490258054703607,1.6203378075969668,0.12460830428916776,0.1157699175850581,-1.9556746939885292,0.0,1.0,1.0,1.0,1.0,0.6416666666666667,0.8833333333333333,0.11666666666666667,periodic,65,11.8899700449997,99.08308370833083,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,185.5687363451219,0.03896709509766326,0.03896709509766326,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.7624653412377107,0.2375346587622893,1.546406136209349,0.27734849440075027,0.26864646846837864,-2.2740073328128014,0.0,1.0,1.0,1.0,1.0,0.7416666666666667,0.8916666666666667,0.10833333333333334,security_risk,65,12.023985446999632,100.19987872499694,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,81.89265749687736,0.23128269104017415,0.23128269104017415,0.2916666666666667,0.26666666666666666,0.2916666666666667,0.3449641530024649,0.655035846997535,0.682438812473978,1.7730077197020537,1.7702325961969647,-20.929747088349846,0.0,1.0,0.925,0.925,0.925,0.9583333333333334,0.9,0.1,security_margin,65,12.014322578999781,100.11935482499818,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,198.2890259841489,0.2,0.2,0.39166666666666666,0.375,0.39166666666666666,0.941678434412173,0.058321565587827015,1.6524085498679075,0.06488671155612079,0.053696033990502,-1.7509446263813297,0.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.8833333333333333,0.11666666666666667,rollout_joint,65,148.31347847400002,1235.9456539500002,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,192.35111566716455,0.15,0.15,0.15,0.13333333333333333,0.15,0.8677643056668349,0.132235694333165,1.602925963893038,0.16886059809204854,0.15675077267451484,-1.9408725897071677,0.0,1.0,1.0,1.0,1.0,0.75,0.8916666666666667,0.10833333333333334,periodic,66,11.901610621000145,99.18008850833455,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,182.22339211343143,0.03834503132573131,0.03834503132573131,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7661178291791063,0.23388217082089377,1.5185282676119285,0.3023272531164878,0.2974473395754907,-2.251974662731966,0.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.9,0.1,security_risk,66,12.008924942000249,100.07437451666874,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,95.5813364212735,0.23333333333333334,0.23333333333333334,0.3416666666666667,0.3333333333333333,0.3416666666666667,0.38756439557060435,0.6124356044293956,0.7965111368439459,1.5950909539810567,1.5945943634774205,-28.245573297856954,0.0,1.0,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.9833333333333333,0.9,0.1,security_margin,66,12.098798963000263,100.82332469166886,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,199.075679380135,0.19791666666666666,0.19791666666666666,0.39166666666666666,0.36666666666666664,0.39166666666666666,0.940634666771329,0.05936533322867103,1.6589639948344583,0.0602233376561498,0.051423930267137,-1.7517607015843575,0.0,1.0,1.0,1.0,1.0,0.8,0.8833333333333333,0.11666666666666667,rollout_joint,66,152.28437334,1269.0364445,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,189.73055919688417,0.15,0.15,0.15,0.13333333333333333,0.15,0.8790081215110973,0.12099187848890267,1.581087993307368,0.10735378359516663,0.09852572076126966,-2.0095571939803594,0.0,1.0,1.0,1.0,1.0,0.775,0.9166666666666666,0.08333333333333333,periodic,67,11.93529459399997,99.46078828333309,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.11762227894826,0.037876244322838794,0.037876244322838794,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7705413754285957,0.2294586245714044,1.5259801856579023,0.28034313261319543,0.27659575501045747,-2.256995758440305,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9,0.1,security_risk,67,11.851530903999901,98.7627575333325,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,77.02277574543618,0.23333333333333334,0.23333333333333334,0.25833333333333336,0.225,0.25833333333333336,0.3234667436026916,0.6765332563973084,0.6418564645453014,1.7592316494825089,1.7428693821232568,-19.85784775375371,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9083333333333333,0.09166666666666666,security_margin,67,12.05775826800027,100.48131890000225,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,193.3637674011123,0.22083333333333333,0.22083333333333333,0.4,0.36666666666666664,0.4,0.9373377369644735,0.06266226303552641,1.6113647283426027,0.07166881790287696,0.060877560818971437,-1.796981035103478,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9083333333333333,0.09166666666666666,rollout_joint,67,150.69632814600027,1255.8027345500022,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.3624253948361,0.15,0.15,0.15,0.14166666666666666,0.15,0.8883536441582626,0.11164635584173747,1.6280202116236342,0.10369111528787557,0.0972762974384385,-1.9175015571497416,0.0,1.0,1.0,1.0,1.0,0.825,0.8833333333333333,0.11666666666666667,periodic,68,12.059396805000233,100.49497337500195,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,185.88305146289252,0.04209141018263951,0.04209141018263951,0.14166666666666666,0.11666666666666667,0.14166666666666666,0.7438549517515954,0.2561450482484046,1.5490254288574377,0.3437860970478052,0.33538454073056045,-2.254227339008733,0.0,1.0,1.0,1.0,1.0,0.85,0.8833333333333333,0.11666666666666667,security_risk,68,12.046985969999696,100.39154974999747,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,82.05872895886385,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.275,0.2833333333333333,0.3458633422191938,0.6541366577808063,0.6838227413238654,1.750518184560605,1.7468698457472707,-21.71185972427999,0.008333333333333333,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.975,0.8916666666666667,0.10833333333333334,security_margin,68,11.989708270999927,99.91423559166606,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.68615307297034,0.22916666666666666,0.22916666666666666,0.4,0.35833333333333334,0.4,0.9366944716706018,0.06330552832939826,1.6307179422747529,0.07336202340659241,0.0629751628006373,-1.7799035007727544,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8916666666666667,0.10833333333333334,rollout_joint,68,152.82950843200024,1273.5792369333353,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.20591374661737,0.15,0.15,0.15,0.14166666666666666,0.15,0.8934524477007929,0.10654755229920723,1.6433826145551447,0.09177996203470676,0.08234320723605035,-1.9012916821923256,0.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.8833333333333333,0.11666666666666667,periodic,69,12.004835192999963,100.04029327499968,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.0627267652506,0.04062462233626239,0.04062462233626239,0.14166666666666666,0.125,0.14166666666666666,0.7632846684764604,0.2367153315235396,1.525522723043755,0.30068013602946925,0.289495276519167,-2.2601718744367347,0.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.8833333333333333,0.11666666666666667,security_risk,69,11.861036170000261,98.84196808333552,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,86.42201416324663,0.23252818068491346,0.23252818068491346,0.26666666666666666,0.24166666666666667,0.26666666666666666,0.34488291148216726,0.6551170885178327,0.7201834513603885,1.6925593933120904,1.6776396768407411,-14.962642687523676,0.016666666666666666,0.9833333333333333,1.0,1.0,1.0,0.9083333333333333,0.8833333333333333,0.11666666666666667,security_margin,69,12.065897158000098,100.54914298333415,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.7421016777511,0.21041666666666667,0.21041666666666667,0.4,0.36666666666666664,0.4,0.9369770269893798,0.06302297301062033,1.6311841806479257,0.07651732291311421,0.06774974782774497,-1.7733881720044018,0.0,1.0,1.0,1.0,1.0,0.775,0.9,0.1,rollout_joint,69,153.84993372899999,1282.082781075,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,192.53707971494669,0.15,0.15,0.15,0.13333333333333333,0.15,0.8718859783676669,0.12811402163233312,1.6044756642912223,0.15783446592127995,0.14629568495339726,-1.9384492916625597,0.0,1.0,1.0,1.0,1.0,0.7166666666666667,0.8833333333333333,0.11666666666666667,periodic,70,11.898744123000142,99.15620102500118,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.4389595588538,0.0411112748246587,0.0411112748246587,0.14166666666666666,0.125,0.14166666666666666,0.7589304693907298,0.2410695306092702,1.5286579963237819,0.3344754587705889,0.325891749771777,-2.2429861774629107,0.0,1.0,1.0,1.0,1.0,0.8,0.8833333333333333,0.11666666666666667,security_risk,70,11.98884371799977,99.90703098333142,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,77.29431897112774,0.2333333333333333,0.2333333333333333,0.26666666666666666,0.25833333333333336,0.26666666666666666,0.3367589290245444,0.6632410709754556,0.6441193247593978,1.7824255275413672,1.7749363812289947,-20.183072831215622,0.016666666666666666,0.9833333333333333,1.0,1.0,1.0,0.95,0.9083333333333333,0.09166666666666666,security_margin,70,12.00708464499985,100.05903870833208,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.0834518169811,0.19791666666666666,0.19791666666666666,0.39166666666666666,0.36666666666666664,0.39166666666666666,0.9404413905939109,0.059558609406089105,1.6423620984748424,0.0667328803776838,0.05397581056858493,-1.7676301950012434,0.0,1.0,1.0,1.0,1.0,0.75,0.8916666666666667,0.10833333333333334,rollout_joint,70,154.186576608,1284.8881384000001,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,191.387605580451,0.15,0.15,0.15,0.13333333333333333,0.15,0.8725718411730786,0.1274281588269214,1.594896713170425,0.12582202412921695,0.11669840265560029,-1.9867167971805861,0.0,1.0,1.0,1.0,1.0,0.6583333333333333,0.9083333333333333,0.09166666666666666,periodic,71,11.97525872999995,99.79382274999959,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,181.4915424374828,0.04085399951792816,0.04085399951792816,0.14166666666666666,0.11666666666666667,0.14166666666666666,0.7637287790303311,0.2362712209696688,1.5124295203123566,0.292810737698356,0.28821442568729577,-2.283136769475008,0.0,1.0,1.0,1.0,1.0,0.825,0.8916666666666667,0.10833333333333334,security_risk,71,12.040860836999855,100.34050697499879,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,77.2627253517657,0.23253704170009026,0.23253704170009026,0.26666666666666666,0.24166666666666667,0.26666666666666666,0.3248308467416822,0.6751691532583178,0.6438560445980475,1.7664255734419378,1.7604975410419406,-22.575715183515243,0.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.9,0.1,security_margin,71,12.174750419000247,101.45625349166873,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.39080922127334,0.18125,0.18125,0.4,0.375,0.4,0.9449904436322444,0.05500955636775573,1.6282567435106112,0.05716236595053936,0.048596150308853184,-1.7736865812505285,0.0,1.0,1.0,1.0,1.0,0.8416666666666667,0.9083333333333333,0.09166666666666666,rollout_joint,71,150.57801118899988,1254.8167599083322,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,193.7839623087549,0.15,0.15,0.15,0.14166666666666666,0.15,0.8906782915774075,0.10932170842259255,1.6148663525729574,0.0924639350538814,0.08256095536711525,-1.9427567419034952,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8916666666666667,0.10833333333333334,periodic,72,11.99580263100006,99.9650219250005,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,155.4104231940326,0.03970550847938969,0.03970550847938969,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.7246330958337636,0.2753669041662364,1.2950868599502716,0.6205038187044063,0.6170769235600794,-2.2371417544645102,0.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.9,0.1,security_risk,72,12.015268755999841,100.12723963333201,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,93.28771629588073,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.3532306322776615,0.6467693677223385,0.7773976357990061,1.527795087887534,1.5237238267358477,-32.28634577406744,0.0,1.0,0.95,0.95,0.95,0.9833333333333333,0.9,0.1,security_margin,72,12.32724798199979,102.72706651666492,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,196.2944847911252,0.23125,0.23125,0.4,0.3416666666666667,0.4,0.9346545276670499,0.06534547233294997,1.6357873732593766,0.07239311313373661,0.06268844592209823,-1.784302684691653,0.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.8916666666666667,0.10833333333333334,rollout_joint,72,152.4100632300001,1270.083860250001,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,190.1847872202093,0.15,0.15,0.15,0.125,0.15,0.8710082166467676,0.1289917833532324,1.5848732268350776,0.13401918092826104,0.12825590830539263,-1.9961330691398653,0.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.9083333333333333,0.09166666666666666,periodic,73,12.030317303000174,100.25264419166813,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,178.82573296301888,0.03829545726648663,0.03829545726648663,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7623637843159974,0.2376362156840026,1.4902144413584906,0.32780864255270764,0.32602555538814254,-2.254351948389762,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9,0.1,security_risk,73,11.869268652999835,98.91057210833196,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,77.76335016593433,0.2333333333333334,0.2333333333333334,0.275,0.25833333333333336,0.275,0.33709130180822106,0.662908698191779,0.6480279180494527,1.768952156844818,1.7670951145871845,-21.763269104350933,0.008333333333333333,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9833333333333333,0.9083333333333333,0.09166666666666666,security_margin,73,12.02104122999981,100.17534358333175,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.21641198897856,0.1875,0.1875,0.39166666666666666,0.375,0.39166666666666666,0.9426838054539967,0.05731619454600341,1.626803433241488,0.06182708241346346,0.05128865310810909,-1.779332451162169,0.0,1.0,1.0,1.0,1.0,0.8,0.9,0.1,rollout_joint,73,149.74621977900006,1247.8851648250006,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,196.97199624443368,0.15,0.15,0.15,0.14166666666666666,0.15,0.892944944783468,0.10705505521653198,1.6414333020369474,0.09025286838197513,0.07935244877188777,-1.9091376718729378,0.0,1.0,1.0,1.0,1.0,0.7583333333333333,0.8833333333333333,0.11666666666666667,periodic,74,12.042547328999717,100.35456107499765,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,187.4349407091425,0.0384513648832034,0.0384513648832034,0.13333333333333333,0.125,0.13333333333333333,0.7636749119224402,0.23632508807755973,1.5619578392428541,0.2759256566267884,0.270825333251594,-2.238721149687529,0.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.875,0.125,security_risk,74,11.99299954900016,99.94166290833466,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,86.4908064523027,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.2833333333333333,0.31666666666666665,0.37189505342142687,0.6281049465785731,0.7207567204358559,1.693745568542183,1.6744556840468214,-13.61669409391926,0.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.925,0.9,0.1,security_margin,74,12.068660077999994,100.57216731666661,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,198.43195930398025,0.19166666666666668,0.19166666666666668,0.39166666666666666,0.38333333333333336,0.39166666666666666,0.943703514879163,0.05629648512083693,1.653599660866502,0.05992492392849218,0.04879269250603562,-1.7465647391940906,0.0,1.0,1.0,1.0,1.0,0.775,0.8833333333333333,0.11666666666666667,rollout_joint,74,149.28756815999986,1244.0630679999988,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,191.74498341386695,0.15,0.15,0.15,0.13333333333333333,0.15,0.873046211628039,0.126953788371961,1.5978748617822245,0.14116926150548698,0.13051365861554165,-1.961505239288464,0.0,1.0,1.0,1.0,1.0,0.7583333333333333,0.8916666666666667,0.10833333333333334,periodic,75,11.927367934999893,99.39473279166577,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,175.94519597446907,0.03863716421424976,0.03863716421424976,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7615649083202786,0.23843509167972143,1.466209966453909,0.35618712398892427,0.34827676274759173,-2.2632953236142805,0.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.9,0.1,security_risk,75,12.05526731899954,100.46056099166283,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,85.42628333777701,0.23333333333333334,0.23333333333333334,0.275,0.25833333333333336,0.275,0.34795420465702986,0.6520457953429701,0.7118856944814751,1.731369783475292,1.7268583321583881,-20.67608268805291,0.016666666666666666,0.9833333333333333,1.0,1.0,1.0,0.9583333333333334,0.8916666666666667,0.10833333333333334,security_margin,75,12.082243372999983,100.68536144166653,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.5509511875199,0.21875,0.21875,0.39166666666666666,0.35833333333333334,0.39166666666666666,0.939095577780932,0.060904422219067986,1.6462579265626658,0.06063521896520128,0.051066880172644366,-1.7702654792364636,0.0,1.0,1.0,1.0,1.0,0.8,0.8833333333333333,0.11666666666666667,rollout_joint,75,153.36445453499982,1278.0371211249985,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,199.23481659293344,0.15,0.15,0.15,0.14166666666666666,0.15,0.8941163406758086,0.10588365932419143,1.6602901382744453,0.09076152952612467,0.07914036788106278,-1.8953466780686115,0.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.875,0.125,periodic,76,11.897423802000048,99.1451983500004,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.43716150508754,0.03865426656100171,0.03865426656100171,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7687519449680784,0.2312480550319216,1.5286430125423962,0.2845518492460164,0.2777435662577259,-2.258189102821911,0.0,1.0,1.0,1.0,1.0,0.825,0.8833333333333333,0.11666666666666667,security_risk,76,11.842970849000267,98.69142374166888,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,99.19341414469716,0.2333333333333334,0.2333333333333334,0.31666666666666665,0.30833333333333335,0.31666666666666665,0.37138761417741434,0.6286123858225856,0.826611784539143,1.5251093462950793,1.522319194822792,-30.746775306280007,0.0,1.0,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.9833333333333333,0.8833333333333333,0.11666666666666667,security_margin,76,11.972493023000425,99.77077519167021,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,199.9598259142755,0.18541666666666667,0.18541666666666667,0.39166666666666666,0.375,0.39166666666666666,0.9404877794745723,0.059512220525427754,1.6663318826189626,0.06852280213178948,0.056843021728845526,-1.7372946308976154,0.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.8833333333333333,0.11666666666666667,rollout_joint,76,148.37395802600076,1236.449650216673,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,186.3452799363058,0.15,0.15,0.15,0.11666666666666667,0.15,0.8337897437012508,0.16621025629874922,1.5528773328025482,0.21645757585658737,0.20708968876460546,-2.058545320657046,0.0,1.0,1.0,1.0,1.0,0.7583333333333333,0.9,0.1,periodic,77,11.847841047000657,98.73200872500547,paper_base_holdoutfit,results/final_2026-05-06/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
