avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob,method,seed,periodic_k,budget,eve_speed
0.25,0.9504753590031049,0.049524640996895145,3.4777884549934024,0.1,0.9,periodic,44,4,40,6.0
0.25,0.9508588193635944,0.04914118063640559,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,4,40,8.0
0.25,0.950651157810064,0.04934884218993596,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,4,40,8.0
0.25,0.9505668243254074,0.049433175674592565,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,4,40,8.0
0.25,0.9503327501584994,0.049667249841500664,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,4,60,0.0
0.25,0.9501573854102799,0.04984261458972013,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,4,60,0.0
0.25,0.9499965927256214,0.050003407274378533,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,4,60,0.0
0.25,0.950402508484172,0.04959749151582802,3.3584516811662057,0.075,0.925,periodic,42,4,60,2.0
0.25,0.9502740756087166,0.0497259243912833,3.3459894845746345,0.075,0.925,periodic,43,4,60,2.0
0.25,0.9499965927256214,0.050003407274378533,3.3969433800655104,0.075,0.925,periodic,44,4,60,2.0
0.25,0.9507319861767177,0.049268013823282344,3.4217574749407613,0.09166666666666666,0.9083333333333333,periodic,42,4,60,4.0
0.25,0.9505140920967003,0.049485907903299535,3.4168607139473504,0.09166666666666666,0.9083333333333333,periodic,43,4,60,4.0
0.25,0.9503401060596958,0.049659893940304144,3.4471519568054476,0.08333333333333333,0.9166666666666666,periodic,44,4,60,4.0
0.25,0.9508068049463491,0.04919319505365097,3.4411293279063444,0.1,0.9,periodic,42,4,60,6.0
0.25,0.9506102909364306,0.049389709063569244,3.442038365050708,0.1,0.9,periodic,43,4,60,6.0
0.25,0.9504753590031049,0.049524640996895145,3.4777884549934024,0.1,0.9,periodic,44,4,60,6.0
0.25,0.9508588193635944,0.04914118063640559,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,4,60,8.0
0.25,0.950651157810064,0.04934884218993596,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,4,60,8.0
0.25,0.9505668243254074,0.049433175674592565,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,4,60,8.0
0.25,0.9503327501584994,0.049667249841500664,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,4,80,0.0
0.25,0.9501573854102799,0.04984261458972013,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,4,80,0.0
0.25,0.9499965927256214,0.050003407274378533,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,4,80,0.0
0.25,0.950402508484172,0.04959749151582802,3.3584516811662057,0.075,0.925,periodic,42,4,80,2.0
0.25,0.9502740756087166,0.0497259243912833,3.3459894845746345,0.075,0.925,periodic,43,4,80,2.0
