slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,0,random_budgeted_skip,0.0,0.0,0.0,0.0,2.0,0,left,left,0.5,1.0,30.0,60.0,70.0,60.0,59.5,52.0,60.0,51.0,1.118033988749895,1,2.242905481735688,0.9254356902670189,0.07456430973298109,1.8417992255633018,1.8391654531767474,1.4750693309356708,2.5,0.05691486578082826,0.05691486578082826,0.0,0.08191486578082827,1.3931544651548426,1,0.0026337723865543783,1,2.3563248858723598,0.5171594326956124,0,1,0,20.0,1.5
1,0,0,random_budgeted_skip,0.0,0.0,0.0,0.0,2.0,0,stay,stay,1.0,1.0,30.0,60.0,70.0,60.0,57.0,52.0,58.0,50.0,2.23606797749979,2,2.88205655739092,0.8669089245948424,0.13309107540515763,2.2980008517849697,2.289594652590777,1.4560437164336748,5.0,0.09458467868869104,0.09458467868869104,0.0,0.11958467868869105,1.3364590377449836,1,0.00840619919419261,1,3.2080935228570655,0.9184988702662885,0,1,0,0.0,2.0
2,0,0,random_budgeted_skip,0.0,0.0,0.0,0.0,2.0,0,right,right,1.0,0.0,40.0,60.0,80.0,60.0,55.23223304703363,53.76776695296637,56.0,49.0,4.82918914641635,3,3.751249791736082,0.7950185834845166,0.20498141651548343,0.0,0.0,1.404794152536462,7.5,0.13501499750083298,0.13501499750083298,0.0,0.16001499750083298,1.244779155035629,1,0.0,1,5.084674914401724,5.343511486354337,1,0,0,20.0,1.0
3,0,0,random_budgeted_skip,0.0,0.0,0.0,0.0,2.0,0,left,left,0.5,1.0,30.0,60.0,70.0,60.0,52.73223304703363,53.76776695296637,54.0,48.0,5.905452452671563,4,4.751052514969709,0.7331985814552662,0.2668014185447338,1.807656128507933,1.8002330656309986,1.4170331667628244,10.0,0.1770126301796365,0.1770126301796365,0.0,0.2020126301796365,1.2150205365831879,1,0.007423062876934283,1,2.3563248858723598,0.5560918202413612,0,1,0,20.0,1.5
