slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,1,full_sync,1.0,1.0,0.0,1.0,1.0,0,left,right,1.0,1.0,30.0,60.0,90.0,60.0,59.5,52.0,59.790455096355025,51.510595714710355,0.5691051901524663,0,0.485071250072666,0.9908809985731298,0.009119001426870159,2.4599490948430827,2.4561463885372783,1.5990299084956905,0.0,0.005820855000871992,0.005820855000871992,0.0,0.030820855000871995,1.5682090534948185,1,0.003802706305804371,1,3.4426933134617,0.9865469249244215,0,1,0,20.0,2.0
1,1,1,full_sync,1.0,1.0,0.0,2.0,0.0,0,left,right,1.0,1.0,20.0,60.0,100.0,60.0,57.0,52.0,58.619434733469305,51.9758983297335,1.619614073313897,0,0.3481553119113957,0.9843713413310318,0.015628658668968187,2.571254427911744,2.545016370526498,1.70146807218471,0.0,0.004177863742936748,0.004177863742936748,0.0,0.02917786374293675,1.6722902084417732,1,0.026238057385246094,0,3.5712175741957632,1.0262012036692654,0,1,0,20.0,2.0
2,0,0,full_sync,0.0,0.0,0.0,2.0,0.0,0,left,right,1.0,1.0,10.0,60.0,110.0,60.0,54.5,52.0,56.619434733469305,50.9758983297335,2.3538878096627145,1,1.0732367498423268,0.9278634739291064,0.07213652607089363,2.6274935348369426,2.58726368836784,1.7453996121841766,2.5,0.042878840998107924,0.042878840998107924,0.0,0.06787884099810793,1.6775207711860687,1,0.04022984646910244,1,3.664481268196291,1.0772175798284505,0,1,0,20.0,2.0
3,0,0,full_sync,0.0,0.0,0.0,2.0,0.0,0,left,right,1.0,1.0,0.0,60.0,120.0,60.0,52.0,52.0,54.619434733469305,49.9758983297335,3.310351324932299,2,2.104153540313092,0.8666308296598768,0.13336917034012316,2.6423101079923246,2.5863199083887496,1.746222404757043,5.0,0.0852498424837571,0.0852498424837571,0.0,0.1102498424837571,1.635972562273286,1,0.055990199603574986,1,3.722296281416637,1.1359763730278876,0,1,0,20.0,2.0
