slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,2.0,0,left,right,1.0,1.0,30.0,60.0,90.0,60.0,59.5,52.0,60.0,51.0,1.118033988749895,1,2.242905481735688,0.9254356902670189,0.07456430973298109,2.4626910424922084,2.4561463885372783,1.602068507756436,2.5,0.05691486578082826,0.05691486578082826,0.0,0.08191486578082827,1.5201536419756079,1,0.006544653954930091,1,3.4426933134617,0.9865469249244215,0,1,0,20.0,2.0
1,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,2.0,0,left,right,1.0,1.0,20.0,60.0,100.0,60.0,57.0,52.0,58.0,50.0,2.23606797749979,2,2.88205655739092,0.8669089245948424,0.13309107540515763,2.561510258758363,2.545016370526498,1.6907547704483972,5.0,0.09458467868869104,0.09458467868869104,0.0,0.11958467868869105,1.571170091759706,1,0.01649388823186504,1,3.5712175741957632,1.0262012036692654,0,1,0,20.0,2.0
2,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,2.0,0,left,right,1.0,1.0,10.0,60.0,110.0,60.0,54.5,52.0,56.0,49.0,3.3541019662496847,3,3.751249791736082,0.8060817373357665,0.19391826266423345,2.6163134597304145,2.58726368836784,1.733157552405478,7.5,0.13501499750083298,0.13501499750083298,0.0,0.16001499750083298,1.5731425549046452,1,0.02904977136257436,1,3.664481268196291,1.0772175798284505,0,1,0,20.0,2.0
3,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,2.0,0,left,right,1.0,1.0,0.0,60.0,120.0,60.0,52.0,52.0,54.0,48.0,4.47213595499958,4,4.751052514969709,0.7439484551878061,0.25605154481219394,2.629951747776518,2.5863199083887496,1.7327551101679495,10.0,0.1770126301796365,0.1770126301796365,0.0,0.2020126301796365,1.530742479988313,1,0.0436318393877686,1,3.722296281416637,1.1359763730278876,0,1,0,20.0,2.0
