scenario,method,num_runs,episode_length_mean,avg_secrecy_rate_mean,avg_secrecy_rate_ci95,avg_secrecy_rate_ci95_low,avg_secrecy_rate_ci95_high,outage_prob_mean,avg_sync_cost_mean,certificate_in_policy_cover_rate_mean,certificate_empirical_cover_rate_mean,certificate_margin_cover_rate_mean,runtime_per_slot_ms_mean,secrecy_gain_vs_periodic,secrecy_gap_vs_rollout
scenario_stress_holdoutfit,rollout_joint,5,160.0,1.2558319851397661,0.009274579890135248,1.2466560531286828,1.2651065650299014,0.42000000000000004,0.10906249999999999,1.0,1.0,1.0,1316.3406082712504,0.26036383134125196,0.0
scenario_stress_holdoutfit,sca_oracle,5,160.0,1.212646036956452,0.007160278789588359,1.2055556343461762,1.2198063157460404,0.8125,0.0,1.0,1.0,1.0,246.49840694124805,0.21717788315793785,0.043185948183314116
scenario_stress_holdoutfit,periodic,5,160.0,0.9954681537985142,0.0401775803961717,0.9580271177714694,1.0356457341946859,0.65625,0.11875,1.0,1.0,1.0,99.62939532249948,0.0,0.26036383134125196
scenario_stress_holdoutfit,sca_twin,5,160.0,0.46767355443969205,0.013544173260706394,0.456196902055253,0.48121772770039845,0.8225,0.0,1.0,1.0,1.0,252.27319206374887,-0.5277945993588221,0.7881584307000741
