episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_in_policy_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,r_min,config_path
160.0,138.3202029124543,0.03647957631055281,0.03647957631055281,0.11875,0.1125,0.11875,0.6726949485730874,0.32730505142691246,0.8645012682028395,0.8922930156082985,0.8894539130595215,-1.2050845612174386,0.0375,0.9625,1.0,1.0,1.0,1.0,0.8875,0.55,0.45,security_risk,66,22.39005738800006,139.93785867500037,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,136.43003470636125,0.03359692435012965,0.03359692435012965,0.1125,0.1125,0.1125,0.6686284723309173,0.33137152766908284,0.8526877169147579,0.9371823022535315,0.9350971397557963,-1.1808378051683803,0.04375,0.95625,1.0,1.0,1.0,1.0,0.91875,0.55625,0.44375,security_risk,67,23.11747030999959,144.48418943749743,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,138.75748841095387,0.03808807421191439,0.03808807421191439,0.125,0.1,0.125,0.6637195800799487,0.3362804199200512,0.8672343025684617,0.935731427411295,0.9268298148313363,-1.218878422246623,0.05625,0.94375,1.0,1.0,1.0,1.0,0.83125,0.55625,0.44375,security_risk,68,23.542325390999395,147.13953369374622,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.2453944527461,0.033577017894649716,0.033577017894649716,0.1125,0.1125,0.1125,0.6695837194708013,0.3304162805291987,0.8452837153296631,0.9677370557582874,0.9615407092917769,-1.1541566611673846,0.04375,0.95625,1.0,1.0,1.0,1.0,0.84375,0.56875,0.43125,security_risk,69,22.29919220100055,139.36995125625344,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,150.70180257678112,0.037493458915737854,0.037493458915737854,0.125,0.10625,0.125,0.6843099399622078,0.3156900600377922,0.941886266104882,0.7499221134002271,0.745562827053195,-1.301381544655372,0.05,0.95,1.0,1.0,1.0,1.0,0.875,0.49375,0.50625,security_risk,70,21.047573595000358,131.54733496875224,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.97506787920605,0.03878520035808313,0.03878520035808313,0.125,0.1,0.125,0.6586723382633215,0.3413276617366786,0.8498441742450378,0.9624946270691919,0.958878939714302,-1.192826014567774,0.04375,0.95625,1.0,1.0,1.0,1.0,0.8875,0.575,0.425,security_risk,71,23.224731291999888,145.1545705749993,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.70868079617847,0.03415912458722257,0.03415912458722257,0.1125,0.1125,0.1125,0.6764480253326289,0.32355197466737107,0.8481792549761155,0.9151963873578396,0.9132033424216136,-1.1999057842090202,0.04375,0.95625,1.0,1.0,1.0,1.0,0.89375,0.55625,0.44375,security_risk,72,22.348296896000647,139.67685560000405,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,133.6236637919422,0.03905575296171708,0.03905575296171708,0.13125,0.1125,0.13125,0.6687579225933019,0.33124207740669814,0.8351478986996387,0.9378191184052929,0.9359570403722792,-1.188254813168109,0.04375,0.95625,1.0,1.0,1.0,1.0,0.91875,0.625,0.375,security_risk,73,21.832345945999805,136.45216216249878,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.66657840625348,0.03581983613161367,0.03581983613161367,0.11875,0.10625,0.11875,0.673137032698062,0.326862967301938,0.8479161150390843,0.9012667958246029,0.8984236668571555,-1.2214627848687167,0.04375,0.95625,1.0,1.0,1.0,1.0,0.925,0.5875,0.4125,security_risk,74,22.28658506500051,139.29115665625318,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,132.75812722557046,0.03671006379825451,0.03671006379825451,0.11875,0.10625,0.11875,0.6708682527699701,0.32913174723003,0.8297382951598153,0.9603390362934654,0.9553955055907014,-1.1939158305600839,0.04375,0.95625,1.0,1.0,1.0,1.0,0.8625,0.5875,0.4125,security_risk,75,22.722400859000118,142.01500536875074,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.1470959040712,0.03710788440807234,0.03710788440807234,0.125,0.10625,0.125,0.6639395527359968,0.3360604472640033,0.8446693494004449,0.9738237062747304,0.9690106930338095,-1.1698949401749004,0.04375,0.95625,1.0,1.0,1.0,1.0,0.8875,0.6125,0.3875,security_risk,76,21.99783502199989,137.4864688874993,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,135.72853217496566,0.03770558648366529,0.03770558648366529,0.125,0.1125,0.125,0.6797669382836403,0.3202330617163597,0.8483033260935354,0.8700670175666915,0.8671949037530989,-1.2423541112781713,0.0375,0.9625,1.0,1.0,1.0,1.0,0.86875,0.55625,0.44375,security_risk,77,23.72399601899997,148.2749751187498,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,143.23633656317264,0.03273310925645102,0.03273310925645102,0.1125,0.1125,0.1125,0.6755341148573702,0.3244658851426298,0.895227103519829,0.90327869543801,0.8922953249258079,-1.1819234905092175,0.05625,0.94375,1.0,1.0,1.0,1.0,0.8375,0.55625,0.44375,security_risk,78,23.105252274999657,144.40782671874786,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,136.24079802880235,0.035681760433474596,0.035681760433474596,0.11875,0.1125,0.11875,0.6728864271542729,0.32711357284572706,0.8515049876800147,0.9133393389704285,0.9110855462759945,-1.1947314041973596,0.04375,0.95625,1.0,1.0,1.0,1.0,0.8875,0.575,0.425,security_risk,79,21.06290329999956,131.64314562499726,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,138.5973230651418,0.03753165169758938,0.03753165169758938,0.125,0.1125,0.125,0.6702723230254417,0.3297276769745584,0.8662332691571363,0.9487126506446476,0.9473091935882856,-1.159948099562269,0.04375,0.95625,1.0,1.0,1.0,1.0,0.9,0.55,0.45,security_risk,80,21.18535072099985,132.40844200624906,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,131.85846142725052,0.03569305291469678,0.03569305291469678,0.11875,0.1,0.11875,0.6555136053453164,0.34448639465468356,0.8241153839203157,1.022905861702729,1.017218543768801,-1.1496747232990616,0.04375,0.95625,1.0,1.0,1.0,1.0,0.85625,0.59375,0.40625,security_risk,81,22.84473834399978,142.77961464999862,0.9,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,169.21042965774498,0.11875,0.11875,0.11875,0.11875,0.11875,0.7190762022882942,0.2809237977117059,1.057565185360906,0.5245240125067177,0.5160330970896936,-2.3712492061820734,0.0625,0.9375,1.0,1.0,1.0,1.0,0.8625,0.65,0.35,periodic,62,22.393549325000095,139.9596832812506,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,166.62749774209288,0.11875,0.11875,0.11875,0.1125,0.11875,0.7060439951310876,0.29395600486891243,1.0414218608880805,0.5713430548159113,0.5643214060660814,-2.3799943796862277,0.08125,0.91875,1.0,1.0,1.0,1.0,0.8375,0.66875,0.33125,periodic,63,23.290037281999503,145.5627330124969,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,154.24770586041194,0.11875,0.11875,0.11875,0.1125,0.11875,0.6683597265885319,0.33164027341146796,0.9640481616275747,0.9035739883587743,0.8968406203331082,-2.0760054572501936,0.0625,0.9375,1.0,1.0,1.0,1.0,0.825,0.60625,0.39375,periodic,64,22.548189575000833,140.9261848437552,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,151.63739271779014,0.11875,0.11875,0.11875,0.1,0.11875,0.6533253817649645,0.34667461823503565,0.9477337044861883,0.936439523246079,0.9284840542119286,-2.233055348379348,0.075,0.925,1.0,1.0,1.0,1.0,0.8125,0.7125,0.2875,periodic,65,22.77974420999999,142.37340131249994,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,154.65149706077136,0.11875,0.11875,0.11875,0.1125,0.11875,0.6686774958265078,0.3313225041734922,0.966571856629821,0.9005448605348152,0.890988940496255,-2.1443291750829063,0.0625,0.9375,1.0,1.0,1.0,1.0,0.81875,0.64375,0.35625,periodic,66,21.67300130499916,135.45625815624476,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,154.977860774485,0.11875,0.11875,0.11875,0.1125,0.11875,0.6739488094302978,0.3260511905697022,0.9686116298405313,0.861906428382442,0.8474958398203694,-2.16531916007145,0.0375,0.9625,1.0,1.0,1.0,1.0,0.78125,0.65625,0.34375,periodic,67,21.84516595900004,136.53228724375026,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,161.68946924509237,0.11875,0.11875,0.11875,0.10625,0.11875,0.6968770336455867,0.3031229663544132,1.0105591827818272,0.624680839037224,0.6191244978235408,-2.3936597518497273,0.06875,0.93125,1.0,1.0,1.0,1.0,0.85,0.675,0.325,periodic,68,23.04760924599941,144.04755778749632,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,158.79154673448926,0.11875,0.11875,0.11875,0.10625,0.11875,0.6685636158279971,0.33143638417200305,0.9924471670905579,0.8406529323442775,0.8341394579415852,-2.1551189483305566,0.05625,0.94375,1.0,1.0,1.0,1.0,0.78125,0.6,0.4,periodic,69,23.25065017399993,145.31656358749956,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,144.53225377025882,0.11875,0.11875,0.11875,0.09375,0.11875,0.636134359748827,0.3638656402511731,0.9033265860641176,0.9446794640322921,0.9354219930284146,-2.24333580271851,0.0625,0.9375,1.0,1.0,1.0,1.0,0.83125,0.7125,0.2875,periodic,70,23.05386976200043,144.0866860125027,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,144.21904955463935,0.11875,0.11875,0.11875,0.1,0.11875,0.6533239245377347,0.3466760754622654,0.901369059716496,0.8597656207899013,0.852954314150699,-2.335500698306099,0.05,0.95,1.0,1.0,1.0,1.0,0.8,0.70625,0.29375,periodic,71,22.293472232000568,139.33420145000355,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,159.49755560054945,0.11875,0.11875,0.11875,0.10625,0.11875,0.6839631812681405,0.3160368187318595,0.996859722503434,0.7046287877777382,0.6979958651585956,-2.1764361436269124,0.03125,0.96875,1.0,1.0,1.0,1.0,0.84375,0.6625,0.3375,periodic,72,21.910920995000197,136.94325621875123,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,147.39190148104146,0.11875,0.11875,0.11875,0.10625,0.11875,0.6951269142704684,0.3048730857295317,0.9211993842565092,0.5800685860739458,0.5710724062867409,-2.5971884798830365,0.05625,0.94375,1.0,1.0,1.0,1.0,0.79375,0.65625,0.34375,periodic,73,24.142349845999888,150.8896865374993,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,157.02255437668947,0.11875,0.11875,0.11875,0.1125,0.11875,0.6727418869485284,0.3272581130514717,0.9813909648543092,0.872024869101476,0.8608586484013024,-2.103518285263263,0.0625,0.9375,1.0,1.0,1.0,1.0,0.7625,0.56875,0.43125,periodic,74,22.919658699000138,143.24786686875086,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,141.93087505835098,0.11875,0.11875,0.11875,0.1,0.11875,0.6346291278488093,0.3653708721511907,0.8870679691146937,0.9420059643627428,0.9332159445319492,-2.3987201686118773,0.0625,0.9375,1.0,1.0,1.0,1.0,0.7875,0.6875,0.3125,periodic,75,22.64069574200039,141.50434838750243,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,165.03477503553214,0.11875,0.11875,0.11875,0.10625,0.11875,0.693725504651372,0.306274495348628,1.0314673439720758,0.6685301028318402,0.6660021488961947,-2.2231575884991535,0.075,0.925,1.0,1.0,1.0,1.0,0.86875,0.59375,0.40625,periodic,76,22.35911905299963,139.7444940812477,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,163.7630707747025,0.11875,0.11875,0.11875,0.1125,0.11875,0.6901032181630843,0.3098967818369158,1.0235191923418907,0.6961853840075829,0.6868804140883313,-2.25569898404166,0.05625,0.94375,1.0,1.0,1.0,1.0,0.80625,0.59375,0.40625,periodic,77,21.956708413000342,137.22942758125214,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,166.8491644881192,0.11875,0.11875,0.11875,0.11875,0.11875,0.6974038387375661,0.30259616126243394,1.042807278050745,0.7114384282923438,0.7026530123326651,-2.108307449023926,0.0875,0.9125,1.0,1.0,1.0,1.0,0.83125,0.6,0.4,periodic,78,22.56963149299918,141.06019683124487,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,172.99765591500983,0.11875,0.11875,0.11875,0.1125,0.11875,0.7184137420730361,0.281586257926964,1.0812353494688114,0.5130307595244362,0.5041432986322529,-2.19791668571433,0.06875,0.93125,1.0,1.0,1.0,1.0,0.7875,0.59375,0.40625,periodic,79,22.5279027509996,140.7993921937475,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,165.37472073602652,0.11875,0.11875,0.11875,0.1125,0.11875,0.7067811963559538,0.2932188036440462,1.0335920046001656,0.5881856015034693,0.5743865375772631,-2.1810566900956148,0.05625,0.94375,1.0,1.0,1.0,1.0,0.76875,0.64375,0.35625,periodic,80,22.344272043000274,139.6517002687517,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,153.9536741991277,0.11875,0.11875,0.11875,0.1125,0.11875,0.6704841824284704,0.32951581757152965,0.9622104637445481,0.8891304557187597,0.8830136190793034,-2.2041359540041747,0.06875,0.93125,1.0,1.0,1.0,1.0,0.8375,0.6375,0.3625,periodic,81,22.798639036999703,142.49149398124814,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.85386887539056,0.1109375,0.1109375,0.44375,0.4125,0.44375,0.9314464027502168,0.06855359724978308,1.242836680471191,0.12117523299981806,0.11434234355303641,-0.5768768054100859,0.08125,0.91875,1.0,1.0,1.0,1.0,0.9125,0.43125,0.56875,rollout_joint,62,296.11725667300016,1850.732854206251,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.85081243343188,0.10625,0.10625,0.425,0.40625,0.425,0.9343678891604303,0.06563211083956957,1.2615675777089492,0.10976567325451754,0.10239804184782655,-0.567621839193049,0.09375,0.90625,1.0,1.0,1.0,1.0,0.88125,0.41875,0.58125,rollout_joint,63,294.74413058400023,1842.1508161500017,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.71333956223827,0.1078125,0.1078125,0.43125,0.41875,0.43125,0.9364781868918918,0.06352181310810812,1.2607083722639891,0.10266654133044048,0.09604227501902293,-0.5680036805777088,0.0875,0.9125,1.0,1.0,1.0,1.0,0.89375,0.375,0.625,rollout_joint,64,295.8566680290005,1849.1041751812531,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,203.33514379740956,0.1125,0.1125,0.45,0.39375,0.45,0.9318685362982139,0.06813146370178605,1.2708446487338096,0.10729826701312055,0.09844978784938417,-0.578301777310539,0.0875,0.9125,1.0,1.0,1.0,1.0,0.8875,0.4625,0.5375,rollout_joint,65,300.7185669999999,1879.4910437499996,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.9124234433426,0.1078125,0.1078125,0.43125,0.4125,0.43125,0.9353409220071429,0.0646590779928572,1.2432026465208912,0.1096154837515348,0.10237190174057079,-0.5828087821935904,0.0875,0.9125,1.0,1.0,1.0,1.0,0.9,0.4125,0.5875,rollout_joint,66,293.0410250289997,1831.5064064312478,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,197.9438756058169,0.1109375,0.1109375,0.44375,0.39375,0.44375,0.9348505026795524,0.06514949732044754,1.2371492225363556,0.09798613966440305,0.08688274869196667,-0.6118932416991119,0.0625,0.9375,1.0,1.0,1.0,1.0,0.88125,0.3875,0.6125,rollout_joint,67,287.27112389800004,1795.4445243625003,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.98465857233822,0.1109375,0.1109375,0.44375,0.4,0.44375,0.9329278863565029,0.06707211364349705,1.256154116077114,0.1056806877606872,0.09800780539263246,-0.5901813236621363,0.09375,0.90625,1.0,1.0,1.0,1.0,0.8875,0.4125,0.5875,rollout_joint,68,285.10553567399984,1781.9095979624988,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.68397300247162,0.1109375,0.1109375,0.44375,0.4,0.44375,0.930155871727996,0.06984412827200401,1.2542748312654477,0.11854023797596787,0.10809981561853106,-0.5843628800402374,0.08125,0.91875,1.0,1.0,1.0,1.0,0.875,0.5,0.5,rollout_joint,69,291.1018168700002,1819.3863554375014,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.60257300526615,0.109375,0.109375,0.4375,0.4,0.4375,0.9358525956472722,0.06414740435272784,1.2600160812829135,0.09727620089099862,0.08987248389209933,-0.5831987056718339,0.09375,0.90625,1.0,1.0,1.0,1.0,0.88125,0.3875,0.6125,rollout_joint,70,297.845656171,1861.5353510687498,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.72730467630475,0.1078125,0.1078125,0.43125,0.40625,0.43125,0.9349029697956951,0.06509703020430492,1.2482956542269048,0.09964681451099011,0.08954659252062432,-0.5938976413968339,0.075,0.925,1.0,1.0,1.0,1.0,0.86875,0.4,0.6,rollout_joint,71,299.5143387669996,1871.964617293747,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.32432909758944,0.109375,0.109375,0.4375,0.4,0.4375,0.9342184224368865,0.06578157756311351,1.252027056859934,0.10847258431248749,0.10029608936317096,-0.5818511501296422,0.075,0.925,1.0,1.0,1.0,1.0,0.86875,0.44375,0.55625,rollout_joint,72,292.3662843890006,1827.2892774312538,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.18515366101602,0.109375,0.109375,0.4375,0.40625,0.4375,0.9343972767854044,0.06560272321459557,1.23865721038135,0.10619538139589786,0.09969298567464273,-0.5955678330062987,0.06875,0.93125,1.0,1.0,1.0,1.0,0.89375,0.4375,0.5625,rollout_joint,73,295.0152553219996,1843.8453457624971,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.81739146746543,0.1125,0.1125,0.45,0.3875,0.45,0.9317589527256314,0.06824104727436868,1.242608696671659,0.11459861137066785,0.10865271579989236,-0.5959705638286588,0.0875,0.9125,1.0,1.0,1.0,1.0,0.91875,0.4875,0.5125,rollout_joint,74,286.2713566499997,1789.195979062498,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.10856096456996,0.109375,0.109375,0.4375,0.3875,0.4375,0.9326309630172384,0.0673690369827616,1.2506785060285623,0.10829649970442927,0.0992168613282171,-0.5901299605136261,0.08125,0.91875,1.0,1.0,1.0,1.0,0.86875,0.51875,0.48125,rollout_joint,75,290.60009631899993,1816.2506019937496,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,202.57859667987935,0.1109375,0.1109375,0.44375,0.4125,0.44375,0.9338565408763003,0.0661434591236998,1.266116229249246,0.10236388984488734,0.09271779857393397,-0.574879695318572,0.1,0.9,1.0,1.0,1.0,1.0,0.88125,0.40625,0.59375,rollout_joint,76,291.0415341070002,1819.0095881687514,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.2231257988156,0.1109375,0.1109375,0.44375,0.40625,0.44375,0.9318327598943202,0.06816724010567968,1.2513945362425976,0.11990734015762014,0.1115246503163951,-0.5734525903028309,0.09375,0.90625,1.0,1.0,1.0,1.0,0.9,0.4375,0.5625,rollout_joint,77,301.0104296010004,1881.3151850062525,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,203.88583350164828,0.1078125,0.1078125,0.43125,0.40625,0.43125,0.9327620587046106,0.06723794129538947,1.2742864593853018,0.10961355577656015,0.10343794268417925,-0.5577569376125107,0.10625,0.89375,1.0,1.0,1.0,1.0,0.90625,0.41875,0.58125,rollout_joint,78,297.2200710649995,1857.6254441562469,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.23047092313413,0.1109375,0.1109375,0.44375,0.3875,0.44375,0.9321145322159037,0.06788546778409625,1.2576904432695883,0.10274746780603054,0.09649126145186382,-0.6012536065345103,0.09375,0.90625,1.0,1.0,1.0,1.0,0.875,0.39375,0.60625,rollout_joint,79,293.5540897279998,1834.7130607999984,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.77617121857992,0.1078125,0.1078125,0.43125,0.4125,0.43125,0.9353175628351789,0.06468243716482122,1.2548510701161244,0.10716386970884555,0.10108403720074055,-0.5709595977531676,0.08125,0.91875,1.0,1.0,1.0,1.0,0.9125,0.41875,0.58125,rollout_joint,80,289.79907092899975,1811.2441933062485,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.10815508419893,0.1109375,0.1109375,0.44375,0.39375,0.44375,0.933752459168643,0.06624754083135688,1.2569259692762433,0.10559830346469319,0.09989310535924958,-0.5818156759843127,0.08125,0.91875,1.0,1.0,1.0,1.0,0.86875,0.4375,0.5625,rollout_joint,81,289.3945933719997,1808.716208574998,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,104.86819930191054,0.11875,0.11875,0.1625,0.15,0.1625,0.3498048070695304,0.6501951929304697,0.6554262456369409,1.7746031555127733,1.7625915012405926,-19.355567701132014,0.08125,0.91875,0.98125,0.98125,0.98125,0.98125,0.9375,0.79375,0.20625,security_margin,62,21.666718006999872,135.4169875437492,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,99.12037686006644,0.11875,0.11875,0.175,0.15625,0.175,0.36424724480410664,0.6357527551958932,0.6195023553754153,1.7442567184179545,1.7306553742557014,-10.829822436978741,0.08125,0.91875,1.0,1.0,1.0,1.0,0.89375,0.7875,0.2125,security_margin,63,21.155748277000384,132.2234267312524,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,106.69458086720454,0.11875,0.11875,0.1625,0.15,0.1625,0.34584595595138534,0.6541540440486147,0.6668411304200283,1.7608913743018817,1.7471534014795005,-16.628128163050373,0.0875,0.9125,1.0,1.0,1.0,1.0,0.91875,0.7875,0.2125,security_margin,64,22.71066188199984,141.941636762499,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,110.98478999914451,0.11875000000000002,0.11875000000000002,0.175,0.16875,0.175,0.36278647754470106,0.6372135224552989,0.6936549374946532,1.7302547810462687,1.7235881953228571,-17.69563476563176,0.0875,0.9125,1.0,1.0,1.0,1.0,0.90625,0.7875,0.2125,security_margin,65,21.090483241000584,131.81552025625365,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,98.15136410389661,0.11875000000000002,0.11875000000000002,0.16875,0.14375,0.16875,0.32893006797733465,0.6710699320226654,0.6134460256493538,1.9781752530797854,1.9723152484481576,-13.24355053080399,0.0875,0.9125,1.0,1.0,1.0,1.0,0.925,0.79375,0.20625,security_margin,66,22.263391139000305,139.1461946187519,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,76.47297328455377,0.11875,0.11875,0.16875,0.15,0.16875,0.2933256880948497,0.7066743119051504,0.4779560830284611,2.349002197541016,2.338036208882416,-13.918884927221674,0.08125,0.91875,1.0,1.0,1.0,1.0,0.9125,0.7875,0.2125,security_margin,67,22.23739655999998,138.98372849999987,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,104.32782274163493,0.11875,0.11875,0.18125,0.175,0.18125,0.35773344862579026,0.6422665513742098,0.6520488921352183,1.7659135705930684,1.7588665732118867,-15.83180404933841,0.0875,0.9125,1.0,1.0,1.0,1.0,0.9125,0.775,0.225,security_margin,68,21.75801186999979,135.9875741874987,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,99.43895869804011,0.11875,0.11875,0.175,0.15,0.175,0.34502205208569714,0.6549779479143029,0.6214934918627507,1.8011280861619992,1.7894732284211432,-15.849213168019318,0.075,0.925,1.0,1.0,1.0,1.0,0.9,0.7875,0.2125,security_margin,69,22.459830439999678,140.373940249998,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,105.23652798639888,0.11875,0.11875,0.16875,0.1625,0.16875,0.3576217443700603,0.6423782556299398,0.657728299914993,1.7573453891699509,1.7512745449078622,-16.266554297573364,0.0875,0.9125,1.0,1.0,1.0,1.0,0.925,0.79375,0.20625,security_margin,70,21.685199634000128,135.5324977125008,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,97.61753108127118,0.11875,0.11875,0.16875,0.15,0.16875,0.34547961792702586,0.6545203820729741,0.6101095692579449,1.8051784297314448,1.7926051169686477,-14.802001841455802,0.08125,0.91875,1.0,1.0,1.0,1.0,0.89375,0.78125,0.21875,security_margin,71,22.07901486799983,137.99384292499894,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,95.39673939764629,0.11875,0.11875,0.18125,0.16875,0.18125,0.3488932517602414,0.6511067482397586,0.5962296212352893,1.812239611888297,1.7988750799125444,-18.54868059803889,0.06875,0.93125,0.99375,0.99375,0.99375,0.99375,0.8875,0.79375,0.20625,security_margin,72,22.02561881499969,137.66011759374805,1.1,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
