r_min,method,avg_sync_cost_mean,avg_sync_cost_std,avg_sync_cost_ci95,avg_sync_cost_ci95_low,avg_sync_cost_ci95_high,episode_length_mean,episode_length_std,episode_length_ci95,episode_length_ci95_low,episode_length_ci95_high,total_secrecy_rate_mean,total_secrecy_rate_std,total_secrecy_rate_ci95,total_secrecy_rate_ci95_low,total_secrecy_rate_ci95_high,avg_sync_bandwidth_mean,avg_sync_bandwidth_std,avg_sync_bandwidth_ci95,avg_sync_bandwidth_ci95_low,avg_sync_bandwidth_ci95_high,sync_request_rate_mean,sync_request_rate_std,sync_request_rate_ci95,sync_request_rate_ci95_low,sync_request_rate_ci95_high,avg_sync_applied_mean,avg_sync_applied_std,avg_sync_applied_ci95,avg_sync_applied_ci95_low,avg_sync_applied_ci95_high,avg_pending_syncs_mean,avg_pending_syncs_std,avg_pending_syncs_ci95,avg_pending_syncs_ci95_low,avg_pending_syncs_ci95_high,avg_twin_quality_mean,avg_twin_quality_std,avg_twin_quality_ci95,avg_twin_quality_ci95_low,avg_twin_quality_ci95_high,avg_twin_badness_mean,avg_twin_badness_std,avg_twin_badness_ci95,avg_twin_badness_ci95_low,avg_twin_badness_ci95_high,avg_secrecy_rate_mean,avg_secrecy_rate_std,avg_secrecy_rate_ci95,avg_secrecy_rate_ci95_low,avg_secrecy_rate_ci95_high,avg_realized_loss_mean,avg_realized_loss_std,avg_realized_loss_ci95,avg_realized_loss_ci95_low,avg_realized_loss_ci95_high,avg_margin_gap_mean,avg_margin_gap_std,avg_margin_gap_ci95,avg_margin_gap_ci95_low,avg_margin_gap_ci95_high,avg_cert_slack_mean,avg_cert_slack_std,avg_cert_slack_ci95,avg_cert_slack_ci95_low,avg_cert_slack_ci95_high,certified_safe_rate_mean,certified_safe_rate_std,certified_safe_rate_ci95,certified_safe_rate_ci95_low,certified_safe_rate_ci95_high,certificate_violation_prob_mean,certificate_violation_prob_std,certificate_violation_prob_ci95,certificate_violation_prob_ci95_low,certificate_violation_prob_ci95_high,certificate_cover_rate_mean,certificate_cover_rate_std,certificate_cover_rate_ci95,certificate_cover_rate_ci95_low,certificate_cover_rate_ci95_high,certificate_in_policy_cover_rate_mean,certificate_in_policy_cover_rate_std,certificate_in_policy_cover_rate_ci95,certificate_in_policy_cover_rate_ci95_low,certificate_in_policy_cover_rate_ci95_high,certificate_empirical_cover_rate_mean,certificate_empirical_cover_rate_std,certificate_empirical_cover_rate_ci95,certificate_empirical_cover_rate_ci95_low,certificate_empirical_cover_rate_ci95_high,certificate_margin_cover_rate_mean,certificate_margin_cover_rate_std,certificate_margin_cover_rate_ci95,certificate_margin_cover_rate_ci95_low,certificate_margin_cover_rate_ci95_high,prediction_violation_prob_mean,prediction_violation_prob_std,prediction_violation_prob_ci95,prediction_violation_prob_ci95_low,prediction_violation_prob_ci95_high,outage_prob_mean,outage_prob_std,outage_prob_ci95,outage_prob_ci95_low,outage_prob_ci95_high,success_prob_mean,success_prob_std,success_prob_ci95,success_prob_ci95_low,success_prob_ci95_high,runtime_sec_mean,runtime_sec_std,runtime_sec_ci95,runtime_sec_ci95_low,runtime_sec_ci95_high,runtime_per_slot_ms_mean,runtime_per_slot_ms_std,runtime_per_slot_ms_ci95,runtime_per_slot_ms_ci95_low,runtime_per_slot_ms_ci95_high,num_runs,periodic_avg_secrecy_rate_mean,periodic_outage_prob_mean,secrecy_gain_vs_periodic,outage_gain_vs_periodic
1.1,security_margin,0.1186258999915842,0.00036106475426170043,0.00017570585207836442,0.11845019413950583,0.11874999999999998,160.0,0.0,0.0,160.0,160.0,103.14758438466023,8.096300213064433,3.791114774310813,99.35646961034942,106.11038777459373,0.1186258999915842,0.00036106475426170043,0.00017872546793916422,0.11844717452364503,0.11874999999999998,0.16906250000000003,0.007162068853561646,0.0031250000000000167,0.16593750000000002,0.17218750000000002,0.1553125,0.01187153689114829,0.005624999999999991,0.1496875,0.1603125,0.16906250000000003,0.007162068853561646,0.0031250000000000167,0.16593750000000002,0.1721875,0.3492142840858802,0.015847959712384424,0.007391675085966998,0.3418226089999132,0.35506960045330593,0.6507857159141198,0.01584795971238444,0.0075110169284245965,0.6451289890088844,0.6582967328425444,0.6446724024041265,0.05060187633165271,0.02255895345575909,0.6221134489483674,0.6645934352908203,1.8024983306841502,0.13983255818784848,0.07077625190485448,1.7571740651317806,1.8732745825890047,1.7933862073492601,0.13948881183297912,0.06634512118676694,1.7483708916849494,1.859731328536027,-15.94063019159879,1.9423678395448059,0.8211978427550601,-16.69749736057778,-15.11943234884373,0.08499999999999999,0.00653935454725746,0.0028124999999999956,0.0821875,0.0875,0.915,0.006539354547257462,0.0028124999999998845,0.9121875000000002,0.9178124999999999,0.99875,0.00434907733711538,0.00218750000000012,0.9965624999999999,1.0,0.99875,0.00434907733711538,0.00218750000000012,0.9965624999999999,1.0,0.99875,0.00434907733711538,0.00218750000000012,0.9965624999999999,1.0,0.99875,0.00434907733711538,0.00218750000000012,0.9965624999999999,1.0,0.9106250000000001,0.020186221851341547,0.009375000000000022,0.9021875000000001,0.9200000000000002,0.785625,0.007053601170585409,0.0031250000000000444,0.7825,0.7887499999999997,0.21437500000000004,0.00705360117058544,0.0028203124999999496,0.21156249999999996,0.2171953125,22.217496732300013,0.7224971484192867,0.31780389136241993,21.9080684598,22.535300623662433,138.8593545768751,4.5156071776205415,1.998814406726666,136.918721219438,140.85816898360176,20,0.9857502033696642,0.6434375,-0.34107780096553775,-0.14218750000000002
1.1,security_risk,0.03564995370136371,0.0021236088079924645,0.0009503092653888184,0.03480414632322967,0.03660026296675253,160.0,0.0,0.0,160.0,160.0,138.87811151166662,5.860328744318858,2.735723829915969,136.62023959928328,141.6138353415826,0.03564995370136371,0.0021236088079924645,0.0010264037243339977,0.03484188693660509,0.036676357425697706,0.11812499999999997,0.005326510163917439,0.0021875000000000366,0.11593749999999999,0.1203125,0.10687500000000001,0.006049412759668669,0.002500000000000016,0.104375,0.109375,0.11812499999999997,0.005326510163917439,0.0021953124999999907,0.1159375,0.12032031249999996,0.6725863104613239,0.008672100315369313,0.003952059768167149,0.6690263465871115,0.676538370229491,0.327413689538676,0.008672100315369299,0.004021503949306671,0.32339218558936933,0.3308924455465926,0.8679881969479165,0.03662705465199287,0.01770323867288026,0.8535610110809311,0.8856914356207968,0.883939807282902,0.08824491536484746,0.040702288737376247,0.8432375185455258,0.9183195640476788,0.8798635174270896,0.0885536821230587,0.039900900885782464,0.8399626165413071,0.9129018892444667,-1.4330092419280422,0.053487425198642705,0.024201262616686536,-1.4572105045447288,-1.411973602405597,0.03749999999999999,0.0028676966733820215,0.0012500000000000011,0.03624999999999999,0.03874999999999999,0.9624999999999998,0.002867696673382012,0.0012499999999999734,0.9612499999999999,0.9637499999999998,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.89125,0.029061527289890535,0.012500000000000067,0.8787499999999999,0.9034453125,0.7003125000000001,0.022984101341442176,0.010312499999999836,0.6909375,0.710625,0.2996875,0.02298410134144218,0.010000000000000009,0.2896875,0.30875,22.616280089999965,0.528262227400064,0.23241668406139127,22.39619524256117,22.848696774061356,141.35175056249975,3.3016389212504005,1.4550447879856279,139.93072511567908,142.80679535048537,20,0.9857502033696642,0.6434375,-0.11776200642174772,-0.05687500000000012
1.4,periodic,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,160.0,0.0,0.0,160.0,160.0,155.94943388825874,8.128553502582252,3.526240838360991,152.42319304989775,159.4536237455671,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.10874999999999999,0.0065393545472574605,0.002812499999999968,0.10593750000000002,0.11125,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.6715004006825663,0.018476092563991967,0.008386536763604235,0.6631138639189621,0.679241253971187,0.3284995993174337,0.018476092563991953,0.008018959623882382,0.3206456942541631,0.3365185589413161,0.9746839618016174,0.0508034593911391,0.023273536277633844,0.9514104255239836,0.9965434132675457,0.824869718818869,0.11663580053511907,0.04851296296237795,0.776356755856491,0.8732338658933998,0.8165101544541915,0.11663942302698543,0.04935316256025779,0.7692173609432212,0.8658633170144493,-2.5300384671673837,0.12249107005356506,0.055550913419823544,-2.585589380587207,-2.4800846771588456,0.0296875,0.006687023470478989,0.0031249999999999993,0.0265625,0.032187499999999994,0.9703125,0.006687023470478983,0.003437499999999871,0.9678125,0.9737499999999999,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8200000000000001,0.028504385627478448,0.012499999999999845,0.8081250000000001,0.8324999999999999,0.8440624999999999,0.005544007552018837,0.0024999999999998357,0.8418749999999999,0.8465624999999998,0.1559375,0.005544007552018861,0.0025000000000000022,0.1534375,0.1584375,22.198781821049852,0.6749071170529909,0.29454890830879066,21.90423291274106,22.48248838396499,138.74238638156154,4.218169481581192,1.8450599405474293,136.95051435181944,140.58744632210897,20,0.9746839618016174,0.8440624999999999,0.0,0.0
1.4,rollout_joint,0.11070312499999999,0.0016249841851457164,0.0007812500000000111,0.11007812499999999,0.111484375,160.0,0.0,0.0,160.0,160.0,200.6295459623107,1.9796057646540015,0.8368115306095092,199.79273443170118,201.40864656884239,0.11070312499999999,0.0016249841851457164,0.0007031250000000128,0.110078125,0.11140625,0.44281249999999994,0.006499936740582865,0.002812500000000051,0.4403125,0.445625,0.40750000000000003,0.010844292702178703,0.004687500000000011,0.4028125,0.41218750000000004,0.44281249999999994,0.006499936740582865,0.0031250000000000444,0.4403125,0.4459375,0.9346644220069786,0.0015240391977846533,0.0006994590634739062,0.9339649629435047,0.9352985542005035,0.0653355779930215,0.0015240391977846392,0.0006690175469904053,0.06472334956748835,0.06600459554001191,1.2539346622644416,0.01237253602908752,0.005243703116845522,1.248690959147596,1.2590028006344967,0.10749776172916854,0.006418622530362753,0.0028280901795053465,0.1046696715496632,0.11020882792464406,0.10086500385584736,0.006995341327971957,0.0030649810532053234,0.09780002280264204,0.10351305814054881,-0.8752127085650085,0.011852791396494387,0.005138592623152749,-0.8803513011881613,-0.8700981221835178,0.059062500000000004,0.007714850256076538,0.0031250000000000028,0.05593750000000001,0.06218750000000001,0.9409375000000001,0.007714850256076522,0.0031250000000001554,0.9378124999999999,0.9440625,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8884375,0.016877436471280382,0.007187500000000124,0.88125,0.8956250000000001,0.8446874999999998,0.006499936740582855,0.0028125000000003286,0.8418749999999999,0.8475000000000001,0.1553125,0.006499936740582863,0.0028125000000000233,0.15249999999999997,0.15812500000000002,289.1299312003499,4.121216099755703,1.779802643998778,287.35012855635114,290.83630281337116,1807.0620700021868,25.757600623473177,11.492340334476012,1795.5697296677108,1817.6213764847566,20,0.9746839618016174,0.8440624999999999,0.2792507004628242,-0.0006249999999998757
1.4,security_margin,0.11849710169768686,0.0005025027269626582,0.00022293470651445213,0.11827416699117241,0.11868817672079808,160.0,0.0,0.0,160.0,160.0,102.58163500939727,4.938737390525453,2.1619959733710914,100.50776637866846,104.74363098276837,0.11849710169768686,0.0005025027269626582,0.00022545323388170613,0.11827164846380515,0.11868893046570989,0.16312500000000002,0.006694705292047473,0.0028124999999999956,0.16031250000000002,0.16593750000000002,0.1503125,0.011194122929372127,0.004695312500000021,0.145625,0.1550078125,0.16312500000000002,0.006694705292047473,0.0028124999999999956,0.16031250000000002,0.16593750000000002,0.3342539463034383,0.00563751907367181,0.0023751276544995426,0.3318979208373291,0.33662907395793784,0.6657460536965616,0.005637519073671823,0.0025370355951259693,0.6632090181014356,0.6681816288610005,0.641135218808733,0.030867108690784087,0.01336622145521793,0.6284525871496608,0.654501440263951,1.8027470786407356,0.026928388364572935,0.011967148868103905,1.791562025843998,1.8147142275088395,1.794088332772743,0.027816718373453408,0.012582640862119243,1.7824152673702742,1.8066709736348623,-19.341541957961724,1.282295502319957,0.6036102974261013,-19.945152255387825,-18.824705160781317,0.06281250000000001,0.004744716590726553,0.0018750000000000155,0.06093749999999999,0.06468750000000001,0.9371875,0.004744716590726534,0.001875000000000182,0.9353124999999999,0.9390625000000001,0.996875,0.004301545010073018,0.002187499999999898,0.9946875000000001,0.9987499999999999,0.996875,0.004301545010073018,0.001875000000000071,0.9949999999999999,0.9984375,0.996875,0.004301545010073018,0.001875000000000071,0.9949999999999999,0.9984375,0.996875,0.004301545010073018,0.001875000000000071,0.9949999999999999,0.9987499999999999,0.9246874999999999,0.02002003519503715,0.008749999999999925,0.9162500000000001,0.9334374999999998,0.845,0.006282808624375426,0.0028125000000001066,0.8425,0.8478125000000001,0.155,0.006282808624375434,0.0028125000000000233,0.15218749999999998,0.1575,22.041211478349986,0.7979182729385959,0.34331573255360226,21.714211804366272,22.384527210903588,137.75757173968742,4.986989205866223,2.1179481417028114,135.6396235979846,139.82285373173337,20,0.9746839618016174,0.8440624999999999,-0.3335487429928844,-0.0009375000000000355
1.4,security_risk,0.03614056540479639,0.0016685504419305065,0.0007375572063240271,0.03548988035860687,0.03687812261112042,160.0,0.0,0.0,160.0,160.0,138.6407378186246,7.9818967208056,3.4486126418801746,135.4751945132665,142.08935046050476,0.03614056540479639,0.0016685504419305065,0.000746946405491708,0.035471164042506366,0.0368875118102881,0.12031249999999998,0.0049149844728565584,0.0018750000000000294,0.11843749999999997,0.1221875,0.10874999999999999,0.00512989176042577,0.002187500000000009,0.1065625,0.1109375,0.12031249999999998,0.0049149844728565584,0.002187500000000009,0.118125,0.12249999999999998,0.6738514584074402,0.009312471053629529,0.004200062346750633,0.6700913764082939,0.6780515207541908,0.3261485415925598,0.009312471053629522,0.004507679545046772,0.321640862047513,0.3297447880342292,0.8665046113664037,0.04988685450503501,0.02332130671581334,0.8471258236375815,0.889825918082217,0.8718269181079961,0.13300479753293476,0.05742158906161643,0.8144053290463796,0.9236654863727205,0.867949459196263,0.1331572271391745,0.05885600108146427,0.8090934581147987,0.9210388723745214,-1.7381388702411968,0.09214933329982095,0.041970923095902,-1.7801097933370988,-1.7007908483702276,0.03,0.0032696772736287303,0.0015624999999999944,0.028437500000000004,0.03125,0.97,0.0032696772736287194,0.0015625000000001332,0.96875,0.9715625000000001,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8940625000000001,0.02863930348223169,0.012499999999999845,0.881875,0.9065624999999999,0.8474999999999999,0.010418859418331108,0.004687499999999956,0.8428125,0.8518749999999999,0.1525,0.01041885941833114,0.004687499999999983,0.14812499999999998,0.15718749999999998,21.921151407949992,0.9605420116253796,0.4187572416787404,21.559493370944995,22.339908649628732,137.00719629968745,6.003387572658623,2.592236768398493,134.6082225894613,139.59943306808594,20,0.9746839618016174,0.8440624999999999,-0.10817935043521376,-0.0034374999999999822
1.7,periodic,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,160.0,0.0,0.0,160.0,160.0,155.90053394406846,9.038155800207752,3.916564591295355,151.9839693527731,159.56226970113875,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.10874999999999999,0.0065393545472574605,0.003124999999999975,0.10562500000000001,0.11125,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.6701605425230281,0.020227225988080903,0.00942591127830572,0.6607346312447224,0.6780341781469781,0.3298394574769718,0.020227225988080917,0.009154128483445267,0.32176468340909214,0.33899358596041707,0.9743783371504277,0.056488473751298444,0.025555617304103717,0.9488227198463239,0.997248694247264,0.8408522438487115,0.11397448939599586,0.05272507668318538,0.7949477336919512,0.8935773205318969,0.8325650956815114,0.11413616434653634,0.05048354168221836,0.7861517289772704,0.8830486373637297,-2.7903568262200453,0.08494806606781156,0.03958079463878095,-2.8299376208588263,-2.7559830095371933,0.016562499999999997,0.005079548130545306,0.002187500000000002,0.014374999999999995,0.018437499999999996,0.9834375,0.005079548130545328,0.002187500000000009,0.9815624999999999,0.985625,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8131250000000001,0.03173310781469328,0.01343749999999988,0.8,0.8265625,0.8731249999999999,0.005771128230478971,0.0025000000000001688,0.8706250000000001,0.8756250000000001,0.12687500000000002,0.005771128230478995,0.00250000000000003,0.12437499999999999,0.12937500000000002,21.975069715399968,0.880492498939358,0.38836737141507527,21.616628828779955,22.363437086815043,137.34418572124977,5.503078118370988,2.536093046703229,135.09346587107802,139.880278767953,20,0.9743783371504277,0.8731249999999999,0.0,0.0
1.7,rollout_joint,0.11234374999999999,0.0013316275409793617,0.0005468750000000022,0.11179687499999999,0.112890625,160.0,0.0,0.0,160.0,160.0,200.5514938921105,1.8351123403682466,0.7784017329171604,199.7751405871914,201.32989562502766,0.11234374999999999,0.0013316275409793617,0.0006249999999999867,0.11171875,0.11296874999999998,0.44937499999999997,0.005326510163917447,0.002187500000000009,0.44718749999999996,0.4515625,0.406875,0.008579159264415744,0.004062499999999969,0.4028125,0.410625,0.44937499999999997,0.005326510163917447,0.002187500000000009,0.44718749999999996,0.4515625,0.9346780599610638,0.0015054730098111454,0.0006929450900666767,0.9339851148709971,0.9353185270005673,0.06532194003893624,0.0015054730098111712,0.0006432423607667381,0.0646786976781695,0.06594837697745509,1.2534468368256904,0.011469452127301528,0.004884380470419725,1.2486584870406066,1.25833121729611,0.10653756827968701,0.006319418378217676,0.0027737455068573835,0.10376382277282963,0.10918711782641721,0.10003398920076279,0.006491628310587754,0.0028823757372310466,0.09715161346353174,0.10265176619924077,-1.1759849303187182,0.010080972903908374,0.004553035343211942,-1.180106082834075,-1.1714318949755063,0.0365625,0.006175543338550527,0.0028124999999999956,0.03375,0.03937499999999999,0.9634374999999998,0.006175543338550532,0.0028124999999998845,0.960625,0.9659375000000001,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8887499999999999,0.014281014264436979,0.006562499999999916,0.8828125,0.8953124999999998,0.8731249999999999,0.007339286857654986,0.0031250000000000444,0.8699999999999999,0.87625,0.12687500000000002,0.007339286857654999,0.0031250000000000305,0.12374999999999999,0.13000000000000003,290.14399357384997,4.913692472411612,2.067979622692576,288.0760139511574,292.1621630142423,1813.3999598365622,30.710577952572578,13.249196361790155,1800.4110051000525,1826.6491561983523,20,0.9743783371504277,0.8731249999999999,0.2790684996752627,0.0
1.7,security_margin,0.11862256473182824,0.000276438720458217,0.00013017879631409268,0.11849238593551414,0.1187274763111171,160.0,0.0,0.0,160.0,160.0,70.26868503425654,13.793780606288578,6.150927565278522,64.88595956569011,76.41961259953506,0.11862256473182824,0.000276438720458217,0.00013321524026711773,0.11848934949156112,0.11872737289206439,0.16,0.007694837640638658,0.0034374999999999822,0.156875,0.16343749999999999,0.145625,0.01148869581714771,0.0050000000000000044,0.1409375,0.150625,0.16,0.007694837640638658,0.00343750000000001,0.15687500000000001,0.1634375,0.3197086979990732,0.006871513408030237,0.002928025340659335,0.31678067265841386,0.32250302680740217,0.6802913020009268,0.006871513408030209,0.0029858373695745843,0.6773501415209622,0.6832771393705014,0.43917928146410334,0.0862111287893036,0.038577835532154936,0.4053892850130383,0.4777571169962583,1.6337306706492398,0.08517170885242424,0.037385960462227086,1.5996502319567718,1.671116631111467,1.6252623914074138,0.0857128607945206,0.03743245078187063,1.59232308550474,1.6626948421892844,-21.486844601015346,1.6639058932041109,0.8067077818577495,-22.1561977977198,-20.680136819157596,0.03906249999999999,0.005690409175002037,0.0025000000000000022,0.03656249999999999,0.041249999999999995,0.9609375,0.005690409175002028,0.0025000000000000577,0.9584375000000002,0.9634375000000001,0.9928125000000001,0.009570333478763257,0.004062499999999969,0.9887500000000001,0.9965624999999999,0.9928125000000001,0.009570333478763257,0.004062500000000191,0.9887499999999999,0.9965625000000001,0.9928125000000001,0.009570333478763257,0.004375000000000018,0.9884375000000001,0.9965625000000001,0.9928125000000001,0.009570333478763257,0.004375000000000018,0.9884375000000001,0.996875,0.9349999999999999,0.01664746701137253,0.007187500000000013,0.9278124999999999,0.9421875,0.875,0.005735393346764024,0.0025000000000000577,0.8728124999999999,0.8775000000000001,0.125,0.005735393346764047,0.002500000000000016,0.12249999999999998,0.1271875,21.793155525550127,0.6074845317783419,0.26845835359617,21.527713587015047,22.061613879146297,136.20722203468827,3.7967783236146375,1.6747343787885711,134.56969283812506,137.88195641347684,20,0.9743783371504277,0.8731249999999999,-0.5351990556863243,-0.001875000000000071
1.7,security_risk,0.037796916364376786,0.0014834487637667524,0.0006722398088247483,0.03717550765444746,0.038469156173201534,160.0,0.0,0.0,160.0,160.0,138.33689255220025,8.6687638654824,3.762533077866266,134.91071995299262,142.09942563006652,0.037796916364376786,0.0014834487637667524,0.0006244370952271303,0.037175305030524124,0.038421353459603916,0.12562500000000001,0.0034531640715817686,0.0015625000000000083,0.1240625,0.12718749999999998,0.113125,0.00881554398715551,0.0037500000000000033,0.109375,0.11687499999999999,0.12562500000000001,0.0034531640715817686,0.0015624999999999667,0.12437499999999999,0.12718749999999998,0.6778433998421314,0.011765715286953029,0.005195134859755202,0.6729703722619351,0.6830385347018866,0.3221566001578687,0.01176571528695302,0.005174267046799408,0.31698233311106927,0.32708786234500964,0.8646055784512514,0.05417977415926498,0.02457442118136055,0.8433514652807693,0.889179999632612,0.8568568978878803,0.13476700242995174,0.060553106000720724,0.7963037918871596,0.9113705237331788,0.8530491972264839,0.13558210716224733,0.05646882597781466,0.7965803712486692,0.9059440814652578,-2.0427886210847306,0.0999978284871286,0.04487506853714418,-2.0876636896218748,-2.0011208246179506,0.0196875,0.004657248877316217,0.0018750000000000017,0.0178125,0.0215625,0.9803124999999999,0.004657248877316225,0.002187500000000009,0.9784375000000001,0.9824999999999999,0.9996875,0.0013975424859373634,0.0006249999999999867,0.9990625,1.0,0.9996875,0.0013975424859373634,0.0006249999999999867,0.9990625,1.0,0.9996875,0.0013975424859373634,0.0006249999999999867,0.9990625,1.0,0.9996875,0.0013975424859373634,0.0006249999999999867,0.9990625,1.0,0.885,0.026392158923278317,0.010937499999999933,0.8743749999999999,0.8959374999999999,0.8771875000000001,0.005833137528042039,0.0025000000000000577,0.8746875000000001,0.8796875,0.12281249999999999,0.005833137528042064,0.0025000000000000022,0.1203125,0.1253125,21.898582990749947,0.6880217141165067,0.30797079465773436,21.621383220339943,22.20655378540768,136.86614369218714,4.300135713228167,1.884523778336586,135.14079391910954,138.75066747052372,20,0.9743783371504277,0.8731249999999999,-0.10977275869917624,-0.004062500000000191
2.0,periodic,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,160.0,0.0,0.0,160.0,160.0,156.11447735083226,9.44344825926359,4.037918724433808,152.07655862639845,159.85997846507377,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.10874999999999999,0.0065393545472574605,0.0028125000000000233,0.10593749999999999,0.11156250000000001,0.11874999999999998,1.4238309865648918e-17,0.0,0.11874999999999998,0.11874999999999998,0.670475661459829,0.021658272545736896,0.010014224858727938,0.660461436601101,0.6787579909122355,0.32952433854017105,0.02165827254573691,0.009479381754334881,0.32071720744075416,0.33900372029450593,0.9757154834427016,0.05902155162039742,0.0266537469359166,0.949061736506785,0.9998767495764461,0.8375184756332168,0.12785640422193653,0.05589355779640648,0.7830070907275376,0.8934120334296233,0.8291907226920247,0.12800706838594195,0.055855487017780536,0.7749976852336014,0.8850462097098052,-3.089722156541663,0.10185618795759425,0.04325774880301125,-3.132979905344674,-3.0493695356098773,0.0009375000000000002,0.0022896721783282705,0.0009453124999999575,0.0,0.0018828124999999577,0.9990625,0.002289672178328262,0.0009375000000000355,0.9981249999999999,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8103125,0.03290205510698622,0.014062500000000089,0.7962499999999999,0.8234453125,0.9037499999999999,0.005129891760425752,0.002187500000000009,0.9015625,0.9059375,0.09625,0.005129891760425772,0.002187499999999995,0.09406250000000001,0.0984375,22.28992386505015,0.6267562189828861,0.29344068682239666,21.996483178227752,22.54990682416624,139.31202415656344,3.917226368643038,1.7030826430222419,137.6089415135412,140.83264124364894,20,0.9757154834427016,0.9037499999999999,0.0,0.0
2.0,rollout_joint,0.11281249999999998,0.0009618547050798313,0.0003906250000000472,0.11242187499999998,0.11320312500000003,160.0,0.0,0.0,160.0,160.0,200.38576708775747,1.996224070130528,0.8900411562260047,199.58603160330958,201.27580824398348,0.11281249999999998,0.0009618547050798313,0.0003906250000000472,0.11242187499999998,0.11320312500000003,0.45124999999999993,0.003847418820319325,0.0015625000000000777,0.4496874999999999,0.4528125,0.40843749999999995,0.0076613671138140525,0.0034375000000000933,0.4050000000000001,0.41187500000000005,0.45124999999999993,0.003847418820319325,0.0015625000000000777,0.4496874999999999,0.4528125,0.9343636449747373,0.0015989268871270063,0.0006945660840819157,0.9336690788906554,0.935037091915087,0.06563635502526258,0.0015989268871270546,0.0006571260283944613,0.06499155858619395,0.06629348105365704,1.2524110442984844,0.012476400438315787,0.005256279521697493,1.2474014524570098,1.2576673238201819,0.10892011490392836,0.004781200645029343,0.0022135907775263364,0.10670652412640202,0.11087447526536516,0.10208564152591568,0.004910566755728828,0.0020425553867069457,0.10004308613920873,0.1040912543792997,-1.473565982493276,0.010740189868770698,0.004778291442230076,-1.4781931583033383,-1.468787691051046,0.010625,0.007339286857654999,0.003125000000000001,0.007500000000000002,0.013750000000000002,0.9893750000000001,0.007339286857655007,0.0031328125000004148,0.9862421874999997,0.9924999999999999,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.890625,0.016904822575696848,0.007187500000000013,0.8834375,0.8975078125000001,0.9043749999999999,0.00611700606161989,0.0028124999999997735,0.9015625000000002,0.9068750000000001,0.09562499999999999,0.006117006061619913,0.0028125000000000094,0.09312499999999999,0.0984375,292.7974976945,4.305940218487378,1.900023353403867,290.89954605129975,294.6975210479039,1829.984360590625,26.91212636554609,11.644191016053583,1818.3401695745715,1841.3001584306649,20,0.9757154834427016,0.9037499999999999,0.27669556085578273,-0.0006249999999999867
