episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_in_policy_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
160.0,166.18081493283853,0.11875,0.11875,0.11875,0.11875,0.11875,0.6928701751525526,0.30712982484744744,1.0386300933302408,0.7032205856019786,0.6946611108712155,0.45355164159946354,0.75625,0.24375,0.15625,0.15625,0.15625,0.15625,0.8625,0.6875,0.3125,periodic,62,18.042649977999986,112.76656236249991,scenario_stress,configs/scenario_stress.yaml
160.0,184.5500400370873,0.078125,0.078125,0.3125,0.28125,0.3125,0.8489586859246309,0.15104131407536928,1.1534377502317956,0.35107708647856667,0.34367394621129965,0.32147659140570284,0.80625,0.19375,0.11875,0.11875,0.11875,0.11875,0.89375,0.48125,0.51875,rollout_joint,62,203.419124484,1271.369528025,scenario_stress,configs/scenario_stress.yaml
160.0,71.66486772985537,0.0,0.0,0.0,0.0,0.0,0.21914581702184205,0.7808541829781579,0.4479054233115961,1.4973161003333935,1.4883583981480457,-1.7323656433189978,0.26875,0.73125,0.59375,0.59375,0.59375,0.59375,0.9125,0.825,0.175,sca_twin,62,43.31871556100009,270.74197225625056,scenario_stress,configs/scenario_stress.yaml
160.0,192.9358209118285,0.0,0.0,0.0,0.0,0.0,0.33449860010364574,0.6655013998963543,1.205848880698928,0.2696500548492836,0.26277576314739404,-2.0762393718224947,0.15625,0.84375,0.94375,0.94375,0.94375,0.94375,0.9125,0.81875,0.18125,sca_oracle,62,40.30679540299991,251.91747126874944,scenario_stress,configs/scenario_stress.yaml
160.0,162.2832575964623,0.11875,0.11875,0.11875,0.1125,0.11875,0.7001472378914483,0.29985276210855183,1.0142703599778895,0.663192032415247,0.6553974597181632,0.4282833835822837,0.80625,0.19375,0.25,0.25,0.25,0.25,0.8125,0.6,0.4,periodic,63,16.042171052999947,100.26356908124967,scenario_stress,configs/scenario_stress.yaml
160.0,191.6784632862648,0.078125,0.078125,0.3125,0.29375,0.3125,0.8767577449093948,0.12324225509060516,1.1979903955391549,0.2502093047859155,0.24569861550620659,0.27454673885135683,0.71875,0.28125,0.10625,0.10625,0.10625,0.10625,0.9125,0.4875,0.5125,rollout_joint,63,214.92456942299998,1343.27855889375,scenario_stress,configs/scenario_stress.yaml
160.0,78.70840411540414,0.0,0.0,0.0,0.0,0.0,0.21383196459079143,0.7861680354092085,0.49192752572127585,1.4766806288352878,1.4443362957383659,-1.7323656433189978,0.26875,0.73125,0.6625,0.6625,0.6625,0.6625,0.8375,0.81875,0.18125,sca_twin,63,41.70976862500015,260.68605390625095,scenario_stress,configs/scenario_stress.yaml
160.0,194.2465939590047,0.0,0.0,0.0,0.0,0.0,0.33227257999646864,0.6677274200035314,1.2140412122437794,0.29236195733325404,0.2543814219551887,-2.0828820653179756,0.15625,0.84375,0.99375,0.99375,0.99375,0.99375,0.81875,0.8,0.2,sca_oracle,63,41.4454299250001,259.0339370312506,scenario_stress,configs/scenario_stress.yaml
160.0,162.26345236491647,0.11875,0.11875,0.11875,0.1125,0.11875,0.6869460766092846,0.31305392339071525,1.0141465772807279,0.7119473332680296,0.7050450172536884,0.44160076456278763,0.75,0.25,0.15625,0.15625,0.15625,0.15625,0.85625,0.66875,0.33125,periodic,64,16.089377181999907,100.55860738749942,scenario_stress,configs/scenario_stress.yaml
160.0,188.54170755630662,0.0796875,0.0796875,0.31875,0.28125,0.31875,0.871765341827906,0.12823465817209398,1.1783856722269164,0.2737959968083069,0.26941445335665526,0.28298907633517867,0.73125,0.26875,0.1375,0.1375,0.1375,0.1375,0.90625,0.50625,0.49375,rollout_joint,64,216.678228817,1354.2389301062499,scenario_stress,configs/scenario_stress.yaml
160.0,75.33236088852928,0.0,0.0,0.0,0.0,0.0,0.2132551431683151,0.786744856831685,0.470827255553308,1.4806318952050679,1.465436565906334,-1.7323656433189978,0.26875,0.73125,0.6125,0.6125,0.6125,0.6125,0.8875,0.81875,0.18125,sca_twin,64,39.98378689000015,249.89866806250092,scenario_stress,configs/scenario_stress.yaml
160.0,192.62527366248048,0.0,0.0,0.0,0.0,0.0,0.32602107365102057,0.6739789263489795,1.203907960390503,0.29007687099509416,0.2761826875593372,-2.0690200366974407,0.1625,0.8375,0.95,0.95,0.95,0.95,0.88125,0.8125,0.1875,sca_oracle,64,40.74432432599997,254.65202703749983,scenario_stress,configs/scenario_stress.yaml
160.0,149.89146200050368,0.11875,0.11875,0.11875,0.1,0.11875,0.6581930721449432,0.34180692785505684,0.936821637503148,0.8455773243309833,0.8371041014917177,0.4721396390812325,0.76875,0.23125,0.26875,0.26875,0.26875,0.26875,0.78125,0.73125,0.26875,periodic,65,17.31539560400006,108.22122252500037,scenario_stress,configs/scenario_stress.yaml
160.0,180.77150655762148,0.078125,0.078125,0.3125,0.275,0.3125,0.8022499682976936,0.19775003170230648,1.1298219159851342,0.5207470337637328,0.5140486470765235,0.44651506708841326,0.78125,0.21875,0.1,0.1,0.1,0.1,0.90625,0.49375,0.50625,rollout_joint,65,205.5311471819998,1284.5696698874988,scenario_stress,configs/scenario_stress.yaml
160.0,74.79342770312194,0.0,0.0,0.0,0.0,0.0,0.2165585425087467,0.7834414574912533,0.4674589231445121,1.486375739394497,1.4688048983151298,-1.7323656433189978,0.26875,0.73125,0.625,0.625,0.625,0.625,0.88125,0.825,0.175,sca_twin,65,39.420579954999994,246.37862471874996,scenario_stress,configs/scenario_stress.yaml
160.0,195.44901521212296,0.0,0.0,0.0,0.0,0.0,0.32559174360085075,0.6744082563991493,1.2215563450757685,0.29047925118531503,0.2737644702908201,-2.0520280872684786,0.1625,0.8375,0.9625,0.9625,0.9625,0.9625,0.875,0.8125,0.1875,sca_oracle,65,40.48563157000012,253.03519731250077,scenario_stress,configs/scenario_stress.yaml
160.0,164.92441998251752,0.11875,0.11875,0.11875,0.1125,0.11875,0.7031174739949047,0.2968825260050953,1.0307776248907345,0.5726930620341271,0.5629761418193795,0.3283193591901288,0.7625,0.2375,0.23125,0.23125,0.23125,0.23125,0.8375,0.65,0.35,periodic,66,15.760664088000112,98.5041505500007,scenario_stress,configs/scenario_stress.yaml
160.0,190.35642331924615,0.078125,0.078125,0.3125,0.3,0.3125,0.885171917498228,0.11482808250177201,1.1897276457452883,0.25464158537042586,0.2507532246777863,0.27151442672811327,0.69375,0.30625,0.1,0.1,0.1,0.1,0.90625,0.51875,0.48125,rollout_joint,66,202.39160554199998,1264.9475346374998,scenario_stress,configs/scenario_stress.yaml
160.0,73.13924499588927,0.0,0.0,0.0,0.0,0.0,0.21519451197673156,0.7848054880232684,0.4571202812243079,1.4912487193106143,1.479143540235334,-1.7323656433189978,0.26875,0.73125,0.63125,0.63125,0.63125,0.63125,0.8875,0.825,0.175,sca_twin,66,38.640445135999926,241.5027820999995,scenario_stress,configs/scenario_stress.yaml
160.0,192.7364792857121,0.0,0.0,0.0,0.0,0.0,0.33001725912794877,0.6699827408720512,1.2046029955357007,0.2687778363041167,0.2579763719946018,-2.084249950234424,0.1625,0.8375,0.975,0.975,0.975,0.975,0.8875,0.81875,0.18125,sca_oracle,66,37.427191838,233.9199489875,scenario_stress,configs/scenario_stress.yaml
