scenario,target,baseline,metric,num_pairs,mean_diff,bootstrap_ci95_low,bootstrap_ci95_high,paired_t_stat,paired_t_pvalue_approx,wilcoxon_pvalue,wilcoxon_stat,cohen_dz,rank_biserial,cliffs_delta,win_pairs,loss_pairs,tie_pairs,paired_t_pvalue_holm,paired_t_pvalue_bonferroni,wilcoxon_pvalue_holm,wilcoxon_pvalue_bonferroni
paper_base,rollout_joint,periodic,avg_secrecy_rate,5,0.039972365967468226,0.022973063713307828,0.05648710102894592,3.934610941894332,8.333157077000664e-05,0.0625,0.0,1.7596115062180402,1.0,1.0,5,0,0,8.333157077000664e-05,0.0004999894246200398,0.375,0.375
paper_base,rollout_joint,ppo_baseline,avg_secrecy_rate,5,0.8602406405173166,0.8501097447693355,0.8700591999559937,152.38229406936335,0.0,0.0625,0.0,68.1474336212919,1.0,1.0,5,0,0,0.0,0.0,0.375,0.375
paper_hard,rollout_joint,periodic,avg_secrecy_rate,5,0.15389131796938008,0.14129023349800768,0.17595956808159552,13.896224853139602,0.0,0.0625,0.0,6.214580680448436,1.0,1.0,5,0,0,0.0,0.0,0.375,0.375
paper_hard,rollout_joint,ppo_baseline,avg_secrecy_rate,5,0.9460114209882594,0.930512637968223,0.9633180148640947,101.29015113405902,0.0,0.0625,0.0,45.29833267739667,1.0,1.0,5,0,0,0.0,0.0,0.375,0.375
scenario_stress,rollout_joint,periodic,avg_secrecy_rate,5,0.25718604576669396,0.21558569286074594,0.2951801046991685,10.875865137206574,0.0,0.0625,0.0,4.863834752182796,1.0,1.0,5,0,0,0.0,0.0,0.375,0.375
scenario_stress,rollout_joint,ppo_baseline,avg_secrecy_rate,5,1.0198976845707488,1.0105229652101488,1.0292724039313488,193.45636136098676,0.0,0.0625,0.0,86.51631493658603,1.0,1.0,5,0,0,0.0,0.0,0.375,0.375
