episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,scenario,train_episode,seed
120.0,84.97371540647202,0.23333333333333334,0.23333333333333334,0.3333333333333333,0.325,0.3333333333333333,0.6425633133169307,0.3574366866830692,0.7081142950539335,0.14929448387261932,0.13676624544501828,-1.7616616221313044,0.0,1.0,0.55,0.55,0.55,0.7333333333333333,1.0,0.0,paper_base,72,272
120.0,82.3415236473079,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.5054141504371803,0.4945858495628197,0.6861793637275658,0.5918713784381938,0.58679108994749,-1.4814495653647721,0.0,1.0,0.3,0.3,0.3,0.8083333333333333,1.0,0.0,paper_base,73,273
120.0,81.61408037842888,0.23333333333333334,0.23333333333333334,0.325,0.30833333333333335,0.325,0.6172299661109683,0.3827700338890318,0.6801173364869073,0.13314430338327465,0.1040153507303035,-2.119578340471817,0.0,1.0,0.55,0.55,0.55,0.6583333333333333,1.0,0.0,paper_base,74,274
120.0,80.54083024333335,0.23333333333333334,0.23333333333333334,0.3416666666666667,0.31666666666666665,0.3416666666666667,0.6811701935020641,0.318829806497936,0.6711735853611113,0.027947967990336095,0.015253914984021906,-2.1752613085636985,0.0,1.0,0.75,0.75,0.75,0.6833333333333333,1.0,0.0,paper_base,75,275
120.0,79.46061242569371,0.23333333333333334,0.23333333333333334,0.325,0.30833333333333335,0.325,0.7222051291284836,0.2777948708715164,0.6621717702141142,0.029484400197264185,0.020991042523211986,-1.9661277007325808,0.0,1.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6583333333333333,1.0,0.0,paper_base,76,276
120.0,44.79065466307702,0.23333333333333334,0.23333333333333334,0.325,0.31666666666666665,0.325,0.45412169230395294,0.545878307696047,0.3732554555256418,0.8192369086958825,0.8124899703673499,-1.9702410344018797,0.0,1.0,0.4083333333333333,0.4083333333333333,0.4083333333333333,0.7916666666666666,1.0,0.0,paper_base,77,277
120.0,58.03691768099347,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.3,0.30833333333333335,0.5404962576447289,0.45950374235527125,0.4836409806749456,0.3135812140352077,0.2857550372746773,-2.503980249617275,0.0,1.0,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.6916666666666667,1.0,0.0,paper_base,78,278
120.0,81.175024379662,0.23333333333333334,0.23333333333333334,0.325,0.31666666666666665,0.325,0.6882639244460866,0.31173607555391336,0.6764585364971833,0.04732125942956985,0.031665936859221706,-2.4654359852237486,0.0,1.0,0.75,0.75,0.75,0.45,1.0,0.0,paper_base,79,279
120.0,85.6673228920424,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.3,0.30833333333333335,0.5768532120796999,0.4231467879203002,0.7138943574336867,0.14595441196257533,0.1418504663789322,-2.1718168261331225,0.0,1.0,0.6583333333333333,0.6583333333333333,0.6583333333333333,0.85,1.0,0.0,paper_base,80,280
120.0,88.4950774143336,0.23333333333333334,0.23333333333333334,0.3,0.2833333333333333,0.3,0.6152883899581759,0.3847116100418241,0.73745897845278,0.048645002856153405,0.030491389023977557,-3.3567167745166433,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.6416666666666667,1.0,0.0,paper_base,81,281
120.0,42.63126052933929,0.23333333333333334,0.23333333333333334,0.325,0.30833333333333335,0.325,0.5884998220872123,0.4115001779127878,0.3552605044111608,0.2979889937468804,0.29185086016448486,-2.7037944667885188,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,1.0,0.0,paper_base,82,282
120.0,72.48765475138501,0.23333333333333334,0.23333333333333334,0.3333333333333333,0.325,0.3333333333333333,0.5055656196495822,0.49443438035041787,0.6040637895948751,0.6772465936565716,0.669715207674264,-1.556564489844369,0.0,1.0,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.85,1.0,0.0,paper_base,83,283
