avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.15,0.15,0.15,0.13333333333333333,0.15,0.8752325470547707,0.1247674529452292,1.6372982387105173,0.10707823532762066,0.09474850893513471,-1.757745698928489,0.016666666666666666,0.9833333333333333,1.0,0.75,0.8916666666666667,0.10833333333333334,periodic,62,12.977797707000718,108.14831422500599,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.03449052682930328,0.03449052682930328,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.7380753413633286,0.2619246586366713,1.5144559814951786,0.3841917020457645,0.38367853957191955,-2.300046412113424,0.025,0.975,1.0,0.95,0.9,0.1,security_risk,62,12.831657360999998,106.93047800833331,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.23333333333333334,0.23333333333333334,0.25,0.23333333333333334,0.25,0.3632042599330357,0.6367957400669643,0.7215685556282605,1.663039721805235,1.6528879143067383,-7.574354403759185,0.05,0.95,0.8333333333333334,0.9166666666666666,0.8916666666666667,0.10833333333333334,security_margin,62,13.16025707800054,109.66880898333784,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.0,0.0,0.0,0.0,0.0,0.2038342994928089,0.796165700507191,0.9712042510668591,1.764056227250296,1.7636836051611737,-16.089418715563575,0.0,1.0,1.0,0.9666666666666667,0.9,0.1,rollout_joint,62,19.27354071300033,160.61283927500276,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.16458333333333333,0.16458333333333333,0.6583333333333333,0.6083333333333333,0.6583333333333333,0.9063501020519646,0.0936498979480354,1.5820880748507093,0.275740403942342,0.2678847087057433,-1.1211327369265218,0.05,0.95,0.525,0.9,0.9,0.1,risk_adaptive_hybrid_rollout,62,19.5109429489994,162.59119124166168,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.15,0.15,0.15,0.125,0.15,0.8515587885590497,0.14844121144095038,1.6453216628622238,0.20390245034416757,0.19572464534155382,-1.752174926654034,0.025,0.975,1.0,0.7666666666666667,0.875,0.125,periodic,63,11.968807604000176,99.74006336666814,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.035054764429348094,0.035054764429348094,0.125,0.10833333333333334,0.125,0.7292427214025552,0.27075727859744475,1.5496195796322247,0.4130469951273608,0.40536905429973463,-2.278485884165114,0.025,0.975,1.0,0.8583333333333333,0.875,0.125,security_risk,63,11.957752914999219,99.64794095832683,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.23333333333333334,0.23333333333333334,0.25,0.21666666666666667,0.25,0.35406843807868815,0.6459315619213118,0.9175467902068906,1.9123752093894633,1.8954952798952414,-7.333394935419761,0.041666666666666664,0.9583333333333334,0.8416666666666667,0.875,0.8916666666666667,0.10833333333333334,security_margin,63,11.757990679000613,97.98325565833845,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.0,0.0,0.0,0.0,0.0,0.2042285618586928,0.7957714381413071,1.0192185230510067,1.7289722859139753,1.7155869598362345,-16.250417721017143,0.0,1.0,1.0,0.825,0.875,0.125,rollout_joint,63,19.166631688000052,159.72193073333378,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6166666666666667,0.6666666666666666,0.9093004895655018,0.09069951043449813,1.5875648750479072,0.17989249238804284,0.16616256936372312,-1.2174384348016967,0.041666666666666664,0.9583333333333334,0.6333333333333333,0.8,0.9,0.1,risk_adaptive_hybrid_rollout,63,20.1563188250002,167.96932354166833,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-22/configs/paper_base_holdoutfit.yaml
