avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.15,0.14166666666666666,0.15,0.9137607994434842,0.08623920055651572,2.694844002657034,0.004004724843479847,-0.0021174682237711517,0.08377754855485108,0.8583333333333333,0.14166666666666666,0.9083333333333333,0.43333333333333335,0.14166666666666666,0.8583333333333333,periodic,62,1.0736955669999588,8.94746305833299,paper_base,configs/paper_base.yaml
0.1,0.1,0.1,0.8043156973813831,0.19568430261861694,2.690216529591108,0.008600736443988795,0.006451527592135017,0.062007690087357396,0.75,0.25,0.8833333333333333,0.6083333333333333,0.23333333333333334,0.7666666666666667,security_risk,62,1.002751113001068,8.3562592750089,paper_base,configs/paper_base.yaml
0.23333333333333334,0.23333333333333334,0.23333333333333334,0.6486871424456506,0.3513128575543494,2.701579841188918,0.005911745748069815,0.002619110323647489,-0.32031690638185745,0.275,0.725,0.9333333333333333,0.5166666666666667,0.20833333333333334,0.7916666666666666,security_margin,62,1.0900070120005694,9.083391766671411,paper_base,configs/paper_base.yaml
0.025,0.025,0.025,0.669028102298723,0.33097189770127705,2.717132724158019,0.017489930655112073,0.01693137625125792,0.038344297435407675,0.7,0.3,0.9083333333333333,0.7916666666666666,0.20833333333333334,0.7916666666666666,rollout_joint,62,28.443615943000623,237.03013285833853,paper_base,configs/paper_base.yaml
0.15,0.14166666666666666,0.15,0.9138458213396968,0.08615417866030323,2.723649904532306,0.0022439327439096306,-0.003621160465089503,0.11116112717581905,0.8666666666666667,0.13333333333333333,0.9416666666666667,0.35833333333333334,0.13333333333333333,0.8666666666666667,periodic,63,0.9627043550008239,8.022536291673532,paper_base,configs/paper_base.yaml
0.1,0.09166666666666666,0.1,0.8014145508160835,0.19858544918391666,2.723199997301748,0.0037813427403274127,-0.004338544306310745,0.08438339749852523,0.8083333333333333,0.19166666666666668,0.975,0.4083333333333333,0.13333333333333333,0.8666666666666667,security_risk,63,0.9614740550005081,8.012283791670901,paper_base,configs/paper_base.yaml
0.23333333333333334,0.21666666666666667,0.23333333333333334,0.6738309396103086,0.32616906038969135,2.7288520668737837,0.0042777559759556915,0.00010704482925462296,-0.21728889325032802,0.4,0.6,0.975,0.35,0.13333333333333333,0.8666666666666667,security_margin,63,1.0658427709986427,8.882023091655356,paper_base,configs/paper_base.yaml
0.05,0.05,0.05,0.76022706827443,0.23977293172557002,2.7634674236130734,0.005295377755581654,0.0020809403271371263,0.1093244653182656,0.825,0.175,0.95,0.6416666666666667,0.125,0.875,rollout_joint,63,27.984166055999594,233.20138379999662,paper_base,configs/paper_base.yaml
0.15,0.13333333333333333,0.15,0.9039981086377966,0.09600189136220347,2.690131890272185,0.0033202710997377962,-0.0031808313207498254,0.08011797945941286,0.8583333333333333,0.14166666666666666,0.925,0.44166666666666665,0.14166666666666666,0.8583333333333333,periodic,64,0.9548854639997444,7.957378866664537,paper_base,configs/paper_base.yaml
0.10833333333333334,0.1,0.10833333333333334,0.7950554908914822,0.20494450910851783,2.7052480835169357,0.004113067352671329,-0.01037342877398801,0.061207940442742095,0.825,0.175,0.9083333333333333,0.36666666666666664,0.14166666666666666,0.8583333333333333,security_risk,64,1.0328539379988797,8.607116149990665,paper_base,configs/paper_base.yaml
