slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,1,full_sync,1.0,1.0,27,left,left,1.0,0.5,170.0,260.0,310.0,260.0,230.24377366380355,247.1680127150076,230.24377366380355,247.1680127150076,0.0,0,3.8,0.9848,0.0152,0.6847827376480247,0.6847827376480247,2.3143780095271116,1.629595271879087,1,0,0,20.0,1.5
1,1,full_sync,1.0,2.0,26,left,left,1.0,0.5,160.0,260.0,300.0,260.0,225.84413462044873,245.92046448812056,225.84413462044873,245.92046448812056,0.0,0,3.8,0.9848,0.0152,0.8333424276263381,0.8333424276263381,2.3548432485162114,1.5215008208898733,1,0,0,20.0,1.5
2,1,full_sync,1.0,3.0,25,left,left,1.0,0.5,150.0,260.0,290.0,260.0,219.28330646952566,242.87872088263072,219.28330646952566,242.87872088263072,0.0,0,3.8,0.9848,0.0152,0.9323692935109258,0.9323692935109258,2.388326430970797,1.4559571374598712,1,0,0,20.0,1.5
3,1,full_sync,1.0,4.0,24,left,left,1.0,0.5,140.0,260.0,280.0,260.0,214.38557879205948,240.62572680875584,214.38557879205948,240.62572680875584,0.0,0,3.8,0.9848,0.0152,1.0508297914178615,1.0508297914178615,2.4139407009057647,1.3631109094879033,1,0,0,20.0,1.5
4,1,full_sync,1.0,5.0,23,left,left,1.0,0.5,130.0,260.0,270.0,260.0,209.37213786605605,237.94329166669698,209.37213786605605,237.94329166669698,0.0,0,3.8,0.9848,0.0152,1.154005135097368,1.154005135097368,2.430900232668215,1.2768950975708473,1,0,0,20.0,1.5
5,1,full_sync,1.0,6.0,22,left,left,1.0,0.5,120.0,260.0,260.0,260.0,205.0756562459463,236.56552521504014,205.0756562459463,236.56552521504014,0.0,0,3.8,0.9848,0.0152,1.2544472000977243,1.2544472000977243,2.438568155329287,1.1841209552315626,1,0,0,20.0,1.5
6,1,full_sync,1.0,7.0,21,down,left,1.0,0.5,120.0,250.0,250.0,260.0,200.12848080399527,235.46731818061457,200.12848080399527,235.46731818061457,0.0,0,3.8,0.9848,0.0152,1.3355994285786177,1.3355994285786177,2.553993996226349,1.2183945676477315,1,0,0,20.0,1.5
7,1,full_sync,1.0,8.0,20,down,left,1.0,0.5,120.0,240.0,240.0,260.0,195.5024882777969,232.77988421030798,195.5024882777969,232.77988421030798,0.0,0,3.8,0.9848,0.0152,1.4262675911641993,1.4262675911641993,2.6730716841547304,1.246804092990531,1,0,0,20.0,1.5
8,1,full_sync,1.0,9.0,19,down,left,1.0,0.5,120.0,230.0,230.0,260.0,190.79748890506292,230.01277812964477,190.79748890506292,230.01277812964477,0.0,0,3.8,0.9848,0.0152,1.5206160797634523,1.5206160797634523,2.7951976132382694,1.2745815334748172,1,0,0,20.0,1.5
9,1,full_sync,1.0,10.0,18,down,left,1.0,0.5,120.0,220.0,220.0,260.0,186.50024914610873,227.97283740085578,186.50024914610873,227.97283740085578,0.0,0,3.8,0.9848,0.0152,1.6300303330498755,1.6300303330498755,2.919495741500019,1.2894654084501436,1,0,0,20.0,1.5
