avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.1125,0.11875,0.81719551892065,0.18280448107935,2.4483824789560926,0.003731983083930253,-0.0017412169173738445,-0.4944784154770936,0.0,1.0,0.90625,0.23125,0.4875,0.5125,periodic,62,1.3877072849973047,8.673170531233154,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7697202700998125,0.23027972990018747,2.434482176935,0.008792095793837846,0.00535652797632988,-0.4676523189114059,0.0,1.0,0.89375,0.325,0.475,0.525,security_risk,62,1.3635729070010711,8.522330668756695,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.558471074258932,0.44152892574106783,2.443589044125961,0.0029154061380250716,0.0009449221806880889,-2.0166396584800452,0.0,1.0,0.99375,0.1625,0.4625,0.5375,security_margin,62,1.3642513070008135,8.526570668755085,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.8323147798084374,0.16768522019156254,2.4426184713768615,0.016043867744786396,0.015551752661162538,-0.423572472323453,0.0,1.0,0.81875,0.3875,0.4875,0.5125,rollout_joint,62,35.60338907999903,222.52118174999396,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8170135534922197,0.18298644650778034,2.4890078114816405,0.0033008132230819666,-0.0021186699928734147,-0.459019764058011,0.0,1.0,0.8875,0.2375,0.50625,0.49375,periodic,63,1.333477545002097,8.334234656263106,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7674131184838939,0.2325868815161062,2.4874634537288904,0.0018965526019703056,-0.007964438259076178,-0.4334055817462529,0.0,1.0,0.975,0.16875,0.49375,0.50625,security_risk,63,1.3537624569980835,8.461015356238022,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.557538304182326,0.44246169581767403,2.489540831527171,0.00043841240440461863,-0.0053133126766653285,-1.9808658532848824,0.0,1.0,1.0,0.06875,0.4875,0.5125,security_margin,63,1.362064109001949,8.512900681262181,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8036412444753964,0.19635875552460363,2.4810233151855856,0.0047557978439173795,0.002686798230625731,-0.42881002960947256,0.0,1.0,0.9375,0.3,0.5125,0.4875,rollout_joint,63,32.745140347000415,204.6571271687526,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8172692651265117,0.1827307348734884,2.459875259464817,0.0015762409148832811,-0.0044812415275736605,-0.48719736943108405,0.0,1.0,0.9375,0.2,0.48125,0.51875,periodic,64,1.3063331630000903,8.164582268750564,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.767193861481861,0.23280613851813908,2.4469935814777006,0.005331944772548324,-0.0024545145058227566,-0.46620206073219206,0.0,1.0,0.925,0.25625,0.51875,0.48125,security_risk,64,1.4495145449982374,9.059465906238984,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.464104152367177,0.004253803985530767,-0.002475944423571105,-2.000469226249464,0.0,1.0,0.9875,0.15,0.46875,0.53125,security_margin,64,1.3246525210015534,8.279078256259709,scenario_stress,configs/scenario_stress.yaml
0.09375,0.09375,0.09375,0.8595200331799969,0.14047996682000302,2.463395356801602,0.006044447968744945,0.003407812257112154,-0.40835557430633607,0.0,1.0,0.93125,0.2375,0.5,0.5,rollout_joint,64,35.7149573980023,223.21848373751436,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816891501223109,0.18310849877689092,2.4653706392780044,0.001332158569904704,-0.0071791048100998,-0.48585335169032884,0.0,1.0,0.95,0.15625,0.50625,0.49375,periodic,65,1.3177033610008948,8.235646006255593,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.771223407206688,0.228776592793312,2.461921163102047,0.004777880069928351,0.0003935885326584801,-0.4470835615859564,0.0,1.0,0.925,0.2625,0.49375,0.50625,security_risk,65,1.3117829930015432,8.198643706259645,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.450628179849715,0.009136598505717207,0.00485395416461894,-2.006064604943269,0.0,1.0,0.95625,0.26875,0.4875,0.5125,security_margin,65,1.3269905330016627,8.293690831260392,scenario_stress,configs/scenario_stress.yaml
0.10625,0.10625,0.10625,0.8685555372223164,0.13144446277768354,2.4586284554027587,0.003380889121453291,0.0018725219804216,-0.41141656449736813,0.0,1.0,0.9375,0.28125,0.48125,0.51875,rollout_joint,65,35.76664026100116,223.54150163125723,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8221092671343374,0.1778907328656627,2.454367650841457,0.003536944950757924,0.0013027830521925895,-0.48561800974164016,0.0,1.0,0.875,0.1875,0.4625,0.5375,periodic,66,1.3168216569974902,8.230135356234314,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7687532322240519,0.23124676777594821,2.45559200794778,0.009321213239363267,0.007198992910355244,-0.44674433052653467,0.0,1.0,0.85625,0.28125,0.45,0.55,security_risk,66,1.3187227720009105,8.24201732500569,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.3349620279986993,8.34351267499187,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8682341884876361,0.13176581151236402,2.467008640913567,0.005092189664010864,0.003461159245012886,-0.4024257572337593,0.0,1.0,0.9125,0.26875,0.48125,0.51875,rollout_joint,66,35.403228932002094,221.27018082501309,scenario_stress,configs/scenario_stress.yaml
