avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.15,0.15,0.15,0.11666666666666667,0.15,0.8390292896653281,0.16097071033467197,1.5843514953721607,0.20941632296771637,0.2004692661070276,-2.021736429420024,0.008333333333333333,0.9916666666666667,1.0,0.7333333333333333,0.9,0.1,periodic,77,22.725099559000228,189.37582965833522,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.038784508380876305,0.038784508380876305,0.13333333333333333,0.125,0.13333333333333333,0.7445704011119739,0.255429598888026,1.5191493498182718,0.368513483836424,0.3648535176071215,-2.467761296974128,0.0,1.0,1.0,0.8583333333333333,0.9,0.1,security_risk,77,22.21703694899952,185.141974574996,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.23333333333333334,0.23333333333333334,0.25,0.24166666666666667,0.25,0.3655123568171138,0.6344876431828863,0.7181154268630341,1.6681443129322497,1.6545168730700652,-8.954870804202683,0.05,0.95,0.825,0.925,0.9,0.1,security_margin,77,22.6819177819998,189.015981516665,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.23333333333333334,0.23333333333333334,0.9333333333333333,0.8833333333333333,0.9333333333333333,0.8809415919015683,0.1190584080984317,1.4641433204988288,0.5804858227683631,0.5804858227683631,-0.7534064377734472,0.125,0.875,0.06666666666666667,1.0,0.9,0.1,rollout_joint,77,370.0867558709997,3084.0562989249975,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.175,0.175,0.6833333333333333,0.6416666666666667,0.6833333333333333,0.9180970341138701,0.08190296588612996,1.5854208629106339,0.2383008313317682,0.22907615197783987,-1.1475099756987712,0.06666666666666667,0.9333333333333333,0.6,0.8333333333333334,0.8916666666666667,0.10833333333333334,risk_adaptive_hybrid_rollout,77,340.0625621319996,2833.85468443333,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.15,0.15,0.15,0.14166666666666666,0.15,0.8843541778215546,0.1156458221784455,1.6672804981582452,0.1266862021017988,0.11554415485169925,-1.699643237410831,0.025,0.975,1.0,0.8083333333333333,0.875,0.125,periodic,78,22.95198418199925,191.26653484999375,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.03510289105529936,0.03510289105529936,0.11666666666666667,0.10833333333333334,0.11666666666666667,0.7392973948540909,0.2607026051459091,1.5567769909360298,0.3690601465535045,0.35949697948636117,-2.499484977110517,0.025,0.975,1.0,0.85,0.875,0.125,security_risk,78,22.711657396999726,189.26381164166438,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.2327840911547518,0.2327840911547518,0.25833333333333336,0.25,0.25833333333333336,0.37504921548047343,0.6249507845195266,0.7635926734244348,1.640872005764585,1.633970873695022,-8.744096290202274,0.05,0.95,0.8,0.95,0.8916666666666667,0.10833333333333334,security_margin,78,22.949046882999937,191.2420573583328,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.23333333333333334,0.23333333333333334,0.9333333333333333,0.8916666666666667,0.9333333333333333,0.8744217113618643,0.12557828863813572,1.4789540131917325,0.5543926474659239,0.5543926474659239,-0.7630723961114804,0.14166666666666666,0.8583333333333333,0.15833333333333333,1.0,0.8916666666666667,0.10833333333333334,rollout_joint,78,326.28434095099965,2719.036174591664,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
0.17916666666666667,0.17916666666666667,0.6833333333333333,0.6583333333333333,0.6833333333333333,0.9087152655575618,0.09128473444243831,1.5772389987576672,0.32784901466826283,0.3108471893510221,-1.0187150523424762,0.058333333333333334,0.9416666666666667,0.5583333333333333,0.8833333333333333,0.8833333333333333,0.11666666666666667,risk_adaptive_hybrid_rollout,78,279.6121489880006,2330.101241566672,paper_base_holdoutfit,results/scheme_c_holdout_2026-04-23_fixrollout/configs/paper_base_holdoutfit.yaml
