scenario,method,num_runs,avg_secrecy_rate_mean,avg_secrecy_rate_ci95,outage_prob_mean,outage_prob_ci95,avg_sync_cost_mean,certificate_cover_rate_mean,runtime_per_slot_ms_mean,runtime_per_slot_ms_ci95,secrecy_gain_vs_periodic,outage_gain_vs_periodic
paper_base_holdoutfit,rollout_joint,5,1.646148714407758,0.012025607835489161,0.8883333333333333,0.006533333333333358,0.19458333333333333,1.0,423.8459993999997,5.137909068785716,0.0157110505730369,0.0016666666666667052
paper_base_holdoutfit,periodic,5,1.630437663834721,0.01889219720977562,0.89,0.009523888094914001,0.15,1.0,167.72959497333278,3.060243019249745,0.0,0.0
paper_base_holdoutfit,risk_adaptive_hybrid_rollout,5,1.542739507996256,0.044289950802114245,0.9016666666666667,0.006111373731730749,0.17875000000000002,0.6033333333333333,421.3682520516666,7.013353921095689,-0.08769815583846508,-0.011666666666666714
paper_base_holdoutfit,security_risk,5,1.4935810932518527,0.024561475485818843,0.8883333333333333,0.01107780563910461,0.038555224523355094,1.0,167.63657207333384,3.6122824909132007,-0.13685657058286838,0.0016666666666667052
paper_base_holdoutfit,security_margin,5,0.7886933451185087,0.09845585302085348,0.9016666666666666,0.009523888094913996,0.23333333333333334,0.8316666666666667,170.22240356333288,1.9700272813984905,-0.8417443187162124,-0.011666666666666603
