avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.464104152367177,0.004253803985530767,-0.002475944423571105,-2.000469226249464,0.0,1.0,0.9875,0.15,0.46875,0.53125,security_margin,64,1.1915990260022227,7.447493912513892,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.4644009897368995,0.0047305882696135615,-0.0017543544174252342,-1.998410930277137,0.0,1.0,0.9875,0.15625,0.46875,0.53125,rollout_joint,64,18.813153625000268,117.58221015625168,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816891501223109,0.18310849877689092,2.4653706392780044,0.001332158569904704,-0.0071791048100998,-0.48585335169032884,0.0,1.0,0.95,0.15625,0.50625,0.49375,periodic,65,1.1829326229999424,7.39332889374964,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.771223407206688,0.228776592793312,2.461921163102047,0.004777880069928351,0.0003935885326584801,-0.4470835615859564,0.0,1.0,0.925,0.2625,0.49375,0.50625,security_risk,65,1.191345729999739,7.445910812498369,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.450628179849715,0.009136598505717207,0.00485395416461894,-2.006064604943269,0.0,1.0,0.95625,0.26875,0.4875,0.5125,security_margin,65,1.1857242269979906,7.410776418737441,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.4512834071448095,0.009538912097686396,0.005410317188923967,-2.004182925619692,0.0,1.0,0.95625,0.275,0.4875,0.5125,rollout_joint,65,18.82852796700172,117.67829979376074,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8221092671343374,0.1778907328656627,2.454367650841457,0.003536944950757924,0.0013027830521925895,-0.48561800974164016,0.0,1.0,0.875,0.1875,0.4625,0.5375,periodic,66,1.1874344710013247,7.421465443758279,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7687532322240519,0.23124676777594821,2.45559200794778,0.009321213239363267,0.007198992910355244,-0.44674433052653467,0.0,1.0,0.85625,0.28125,0.45,0.55,security_risk,66,1.2006345370027702,7.503965856267314,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.1889850900006422,7.431156812504014,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.4632084359329953,0.004618648652773662,-0.0015886110136765566,-1.9992136033455026,0.0,1.0,0.98125,0.16875,0.4625,0.5375,rollout_joint,66,18.720971254999313,117.0060703437457,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8223037349238653,0.17769626507613456,2.4467057019067164,0.005288390590137649,0.003019489653100367,-0.4904479429055161,0.0,1.0,0.88125,0.23125,0.45625,0.54375,periodic,67,1.2038187060024939,7.523866912515587,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7704904864855692,0.2295095135144308,2.449016965806991,0.00893086137136179,0.00712678753850726,-0.4528254064332183,0.0,1.0,0.875,0.2625,0.46875,0.53125,security_risk,67,1.1913144050013216,7.44571503125826,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5562122483071013,0.4437877516928987,2.4513045529339546,0.008922572227197298,0.006814813623894617,-2.003245958304075,0.0,1.0,0.93125,0.24375,0.475,0.525,security_margin,67,1.196867979997478,7.480424874984237,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5562122483071013,0.4437877516928987,2.45289747256877,0.00872475506978798,0.006365773939790251,-2.001361110674729,0.0,1.0,0.93125,0.2375,0.475,0.525,rollout_joint,67,18.65713018400129,116.60706365000806,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8225150489967443,0.17748495100325554,2.468082205221508,0.0017591577139648789,-0.0010084752325657802,-0.47566658223738756,0.0,1.0,0.9625,0.175,0.4625,0.5375,periodic,68,1.187574276002124,7.422339225013275,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7710453807959649,0.22895461920403512,2.4806501712393163,0.0031148145078813043,-0.004096647910177616,-0.4338527866133354,0.0,1.0,0.9625,0.175,0.475,0.525,security_risk,68,1.18357056899913,7.397316056244563,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5577400892989915,0.44225991070100845,2.4663500732919634,0.005375051239815817,0.003519328264919347,-1.9932139748829805,0.0,1.0,0.99375,0.24375,0.48125,0.51875,security_margin,68,1.1942364890019235,7.463978056262022,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5577400892989915,0.44225991070100845,2.46718949727376,0.005691370299520928,0.003871868940224539,-1.991082668636287,0.0,1.0,0.99375,0.24375,0.48125,0.51875,rollout_joint,68,18.76958244400157,117.30989027500982,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.8123414108269376,0.1876585891730625,2.479625335691436,0.0023477904800718887,-0.0016014986542364274,-0.4675336315314242,0.0,1.0,0.925,0.1375,0.45625,0.54375,periodic,69,1.1767215190011484,7.3545094937571776,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7689879864788225,0.23101201352117745,2.465554114543022,0.0021346878351728104,-0.006217433974635432,-0.45068275799828,0.0,1.0,0.9875,0.11875,0.45625,0.54375,security_risk,69,1.1925108159994124,7.453192599996328,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5557771555234794,0.4442228444765206,2.473250744701893,0.004858093666589579,-0.004236160618683897,-1.9939831184834707,0.0,1.0,1.0,0.175,0.48125,0.51875,security_margin,69,1.1849272789986571,7.405795493741607,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5557771555234794,0.4442228444765206,2.4738737079235804,0.0051808866296392045,-0.0037569854073225993,-1.9924451234595117,0.0,1.0,1.0,0.18125,0.48125,0.51875,rollout_joint,69,18.749489937999897,117.18431211249936,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8069405633515562,0.19305943664844383,2.4576818387260415,0.005837494129706243,0.002934008623030533,-0.4845158222600651,0.0,1.0,0.86875,0.29375,0.49375,0.50625,periodic,70,1.1781128170005104,7.36320510625319,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7714962895918694,0.2285037104081306,2.4725130937025304,0.001375090718798397,-0.006526278834863661,-0.442576321751197,0.0,1.0,0.975,0.1375,0.45625,0.54375,security_risk,70,1.182491409999784,7.3905713124986505,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5555592368201561,0.44444076317984393,2.4570819905824797,0.00821620121462708,0.005404520031135264,-1.9997066676011463,0.0,1.0,0.94375,0.26875,0.48125,0.51875,security_margin,70,1.185645494999335,7.410284343745843,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5555592368201561,0.44444076317984393,2.45791209468004,0.008463358239236617,0.005721744863950616,-1.998032675188232,0.0,1.0,0.94375,0.275,0.48125,0.51875,rollout_joint,70,18.665260115998535,116.65787572499084,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8025727794872225,0.1974272205127776,2.4655414209766064,0.0013166586568209154,-0.0017878498609139024,-0.4828414419222648,0.0,1.0,0.95625,0.1375,0.46875,0.53125,periodic,71,1.1827491639996879,7.392182274998049,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7695691187510316,0.23043088124896843,2.463543682103489,0.0019906181567352103,-0.001194093251005425,-0.44751887402875895,0.0,1.0,0.9625,0.1625,0.475,0.525,security_risk,71,1.1839990139997099,7.399993837498187,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5562068581620272,0.4437931418379728,2.4534513503223265,0.012232472962585107,0.008905145471957542,-1.9996450606822698,0.0,1.0,0.90625,0.2125,0.4625,0.5375,security_margin,71,1.208501172997785,7.5531323312361565,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5562068581620272,0.4437931418379728,2.455029807372404,0.011931033876803861,0.00838955643006069,-1.9980185503406063,0.0,1.0,0.90625,0.20625,0.4625,0.5375,rollout_joint,71,18.66329211500124,116.64557571875775,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8174720958781251,0.1825279041218749,2.4747137308153215,0.001866931055592086,-0.0011920151283064159,-0.46947359895398355,0.0,1.0,0.9375,0.1375,0.46875,0.53125,periodic,72,1.1831704910000553,7.394815568750346,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7709617995404223,0.22903820045957773,2.4660216861597286,0.004194694541267539,-0.0014625506993014958,-0.443389752186757,0.0,1.0,0.94375,0.19375,0.46875,0.53125,security_risk,72,1.186121483999159,7.4132592749947435,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5567081693559867,0.44329183064401345,2.4571849434865336,0.004717867196858764,0.0016568553451388787,-2.002501378326674,0.0,1.0,0.93125,0.2,0.46875,0.53125,security_margin,72,1.266887357000087,7.918045981250543,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5567081693559867,0.44329183064401345,2.4589247324546584,0.004457922941274775,0.0010847079144918697,-2.0009057347220414,0.0,1.0,0.93125,0.19375,0.46875,0.53125,rollout_joint,72,18.692019846999756,116.82512404374847,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.810233983597643,0.18976601640235696,2.451255749046388,0.007489231366220353,0.0052297893191578775,-0.4872283567537307,0.0,1.0,0.85,0.28125,0.4625,0.5375,periodic,73,1.19407519699962,7.462969981247625,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7688215809200114,0.23117841907998873,2.4490524127155844,0.006415913654905872,-0.0010359246587173438,-0.46033852558549054,0.0,1.0,0.91875,0.24375,0.4875,0.5125,security_risk,73,1.1854574640019564,7.4091091500122275,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5558917848264727,0.4441082151735273,2.4520689818988974,0.010939405115239428,0.007835529657536132,-2.0014012606049945,0.0,1.0,0.90625,0.225,0.46875,0.53125,security_margin,73,1.1832810080013587,7.395506300008492,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5558917848264727,0.4441082151735273,2.453676718580425,0.010827387094857454,0.007484662015599756,-1.9991016963467771,0.0,1.0,0.9,0.225,0.46875,0.53125,rollout_joint,73,18.82631987900095,117.66449924375593,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.806676667730353,0.19332333226964712,2.4628577462406938,0.0029589196804040013,-0.0005194021532393637,-0.4842261699125453,0.0,1.0,0.95,0.20625,0.51875,0.48125,periodic,74,1.1825256840020302,7.390785525012689,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7702174048074365,0.2297825951925634,2.452033610360123,0.007529342312059831,0.005244405730596387,-0.45124383342010227,0.0,1.0,0.95,0.3125,0.50625,0.49375,security_risk,74,1.2158031479993952,7.59876967499622,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5540982943016349,0.44590170569836507,2.471828633846001,0.01047725650057171,0.00066338921899914,-1.9912897282883588,0.0,1.0,0.9875,0.2,0.5,0.5,security_margin,74,1.2583937569979753,7.8649609812373455,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5540982943016349,0.44590170569836507,2.471970252911407,0.011214121413262845,0.0016039221439562933,-1.9895410679340046,0.0,1.0,0.9875,0.20625,0.5,0.5,rollout_joint,74,18.90635275099703,118.16470469373144,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8069962428465193,0.19300375715348078,2.470286150263221,0.0038830800774612207,0.0012519607307772697,-0.4737063645761769,0.0,1.0,0.9,0.2375,0.48125,0.51875,periodic,75,1.1816679289986496,7.38542455624156,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7696834540569302,0.2303165459430697,2.4499803934080946,0.0066857589818089605,0.0014292317370710988,-0.4568562009704098,0.0,1.0,0.9,0.2625,0.48125,0.51875,security_risk,75,1.183304924001277,7.395655775007981,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556715816511509,0.44328418348849097,2.456512009051605,0.009322583583122957,0.005014436194309918,-2.000782151408614,0.0,1.0,0.91875,0.175,0.4625,0.5375,security_margin,75,1.1979444320022594,7.487152700014121,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556715816511509,0.44328418348849097,2.458282607632319,0.009299673770542343,0.004566514823342834,-1.9984571452787865,0.0,1.0,0.91875,0.16875,0.4625,0.5375,rollout_joint,75,18.716068706999067,116.97542941874417,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.8150805482955816,0.1849194517044184,2.4625372293830514,0.002767429001759918,2.8653254492236324e-05,-0.48087282717027674,0.0,1.0,0.925,0.21875,0.48125,0.51875,periodic,76,1.1887598059984157,7.429748787490098,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7678809295020684,0.23211907049793154,2.466618817363871,0.002826683864933892,-0.005253742577508899,-0.44928170184004507,0.0,1.0,0.94375,0.21875,0.4875,0.5125,security_risk,76,1.188678649999929,7.429241562499556,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554918638483037,0.4445081361516962,2.474124433552549,0.00918849319566489,0.0059010843477049464,-1.9842673039129344,0.0,1.0,0.9875,0.2625,0.5125,0.4875,security_margin,76,1.1872111149968987,7.420069468730617,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554918638483037,0.4445081361516962,2.4747142155127237,0.009811560389434268,0.006620730817455206,-1.9817552834696301,0.0,1.0,0.9875,0.26875,0.5125,0.4875,rollout_joint,76,18.685479571999167,116.7842473249948,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8176758299210036,0.18232417007899643,2.452768410661242,0.003759357705774849,0.0027206033121720207,-0.4869684286355332,0.0,1.0,0.925,0.2375,0.4375,0.5625,periodic,77,1.1830579140005284,7.3941119625033025,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7712028762770662,0.22879712372293382,2.460033706919974,0.001383196761275718,-0.007885855242095742,-0.45517306505844635,0.0,1.0,0.99375,0.1,0.4625,0.5375,security_risk,77,1.251691708999715,7.823073181248219,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5557136659351313,0.4442863340648687,2.4414735865411026,0.0030397178558192227,-0.0018487017811209857,-2.0207095057803572,0.0,1.0,0.98125,0.18125,0.44375,0.55625,security_margin,77,1.180591322001419,7.378695762508869,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5557136659351313,0.4442863340648687,2.442646087573803,0.0030628492388169505,-0.0020562495159883176,-2.0190457785052365,0.0,1.0,0.98125,0.18125,0.44375,0.55625,rollout_joint,77,18.642602787000214,116.51626741875134,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816843610256106,0.18315638974389387,2.472744131834686,0.002185994038313659,-0.0018473976410707416,-0.47433583973837024,0.0,1.0,0.9375,0.2,0.49375,0.50625,periodic,78,1.1824014710000483,7.390009193750302,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7703164842157657,0.2296835157842343,2.479513837289144,0.003754332962736709,-0.006332092827675262,-0.43840993733100075,0.0,1.0,0.94375,0.24375,0.5125,0.4875,security_risk,78,1.177413453002373,7.358834081264831,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5553695113218836,0.4446304886781164,2.4620566149014964,0.012423868622639542,0.011208509258452981,-1.9912813239232399,0.0,1.0,0.95,0.3,0.49375,0.50625,security_margin,78,1.1859471139978268,7.412169462486418,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5553695113218836,0.4446304886781164,2.462357731782663,0.013389424679765777,0.012209574092185536,-1.9889046336046232,0.0,1.0,0.94375,0.30625,0.49375,0.50625,rollout_joint,78,18.70679812900198,116.91748830626238,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8225078827917688,0.17749211720823121,2.4510850060516005,0.002172853703260126,-0.0006120582919645443,-0.4906751466197961,0.0,1.0,0.95,0.2125,0.46875,0.53125,periodic,79,1.1843355980017805,7.402097487511128,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7676557990476788,0.23234420095232117,2.4598627867487948,0.004479102256633685,-0.003340713807000353,-0.4536027767094414,0.0,1.0,0.96875,0.20625,0.5125,0.4875,security_risk,79,1.1863926799996989,7.414954249998118,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5576769019716412,0.4423230980283588,2.4582761669793145,0.0012499628228813092,-0.003608336758507831,-2.0066322291026437,0.0,1.0,1.0,0.1125,0.45625,0.54375,security_margin,79,1.1925555179986986,7.4534719874918665,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5576769019716412,0.4423230980283588,2.459622070914853,0.0011876950387442312,-0.0037790756639634144,-2.005056370257004,0.0,1.0,1.0,0.10625,0.45625,0.54375,rollout_joint,79,18.69702604199847,116.85641276249044,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8223000003933357,0.17769999960666422,2.459154113834875,0.0024556600251817774,-0.0026745872685457555,-0.48613249555713994,0.0,1.0,0.90625,0.18125,0.50625,0.49375,periodic,80,1.180847083000117,7.380294268750731,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7719093611854333,0.22809063881456676,2.457167300174349,0.0032410424027001145,0.0003938090109983666,-0.45004505685773066,0.0,1.0,0.94375,0.2375,0.475,0.525,security_risk,80,1.1985672490009165,7.491045306255728,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5566721271950146,0.44332787280498537,2.454713845168445,0.0072239561183626375,0.002894396609793022,-2.003996526688278,0.0,1.0,1.0,0.1875,0.475,0.525,security_margin,80,1.1849011029989924,7.405631893743703,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5566721271950146,0.44332787280498537,2.4553149333342263,0.00767383244797031,0.0034087358425887657,-2.0024165825727867,0.0,1.0,1.0,0.19375,0.475,0.525,rollout_joint,80,18.71530987299775,116.97068670623594,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8067319184073533,0.1932680815926468,2.4678513748540274,0.0021633838704968184,-0.00418463500571264,-0.4818808305547641,0.0,1.0,0.90625,0.1375,0.5,0.5,periodic,81,1.1852167309989454,7.407604568743409,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7669505686134508,0.23304943138654907,2.4631501155469677,0.005189583160748923,-0.0009206016045772882,-0.4488972721676331,0.0,1.0,0.95625,0.26875,0.5125,0.4875,security_risk,81,1.1767375390008965,7.354609618755603,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5548202021959865,0.4451797978040135,2.4672527094662287,0.007207184640310051,-0.0020444472325921404,-1.9971618684013115,0.0,1.0,1.0,0.19375,0.4875,0.5125,security_margin,81,1.192154581000068,7.450966131250425,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5548202021959865,0.4451797978040135,2.4676227991167763,0.007669602764812928,-0.0011808956517416619,-1.9951444417546988,0.0,1.0,1.0,0.2,0.4875,0.5125,rollout_joint,81,18.645970869998564,116.53731793749103,scenario_stress,configs/scenario_stress.yaml
