scenario,method,avg_sync_cost_mean,avg_sync_cost_std,avg_sync_cost_ci95,avg_sync_applied_mean,avg_sync_applied_std,avg_sync_applied_ci95,avg_pending_syncs_mean,avg_pending_syncs_std,avg_pending_syncs_ci95,avg_twin_quality_mean,avg_twin_quality_std,avg_twin_quality_ci95,avg_twin_badness_mean,avg_twin_badness_std,avg_twin_badness_ci95,avg_secrecy_rate_mean,avg_secrecy_rate_std,avg_secrecy_rate_ci95,avg_realized_loss_mean,avg_realized_loss_std,avg_realized_loss_ci95,avg_margin_gap_mean,avg_margin_gap_std,avg_margin_gap_ci95,avg_cert_slack_mean,avg_cert_slack_std,avg_cert_slack_ci95,certified_safe_rate_mean,certified_safe_rate_std,certified_safe_rate_ci95,certificate_violation_prob_mean,certificate_violation_prob_std,certificate_violation_prob_ci95,certificate_cover_rate_mean,certificate_cover_rate_std,certificate_cover_rate_ci95,prediction_violation_prob_mean,prediction_violation_prob_std,prediction_violation_prob_ci95,outage_prob_mean,outage_prob_std,outage_prob_ci95,success_prob_mean,success_prob_std,success_prob_ci95,runtime_sec_mean,runtime_sec_std,runtime_sec_ci95,runtime_per_slot_ms_mean,runtime_per_slot_ms_std,runtime_per_slot_ms_ci95,num_runs,periodic_avg_secrecy_rate_mean,periodic_outage_prob_mean,secrecy_gain_vs_periodic,outage_gain_vs_periodic
scenario_stress,periodic,0.11874999999999998,1.4238309865648918e-17,6.240214433882187e-18,0.10968750000000001,0.007443592705704753,0.003262298340208373,0.11874999999999998,1.4238309865648918e-17,6.240214433882187e-18,0.8149835711800473,0.006304410937636481,0.0027630299172710783,0.18501642881995287,0.006304410937636519,0.0027630299172710948,2.4629946992764715,0.010980470687560626,0.004812403460936565,0.003086523641886226,0.001603495349329829,0.0007027628221304288,-0.00072304322697767,0.0029141253113284925,0.0012771717290523165,-0.4814336194863566,0.008870893110568382,0.0038878403232076304,0.0,0.0,0.0,1.0,0.0,0.0,0.9168749999999999,0.03219620155758816,0.014110607478810138,0.20187500000000003,0.04628910153645922,0.020287093219970905,0.48,0.021325330872980736,0.009346238337033332,0.5199999999999999,0.021325330872980722,0.009346238337033326,1.3948202140000832,0.1420868255288972,0.06227229691559426,8.71762633750052,0.8880426595556075,0.38920185572246413,20,2.4629946992764715,0.48,0.0,0.0
scenario_stress,rollout_joint,0.07031249999999999,0.012643095421695798,0.005541080878549922,0.0625,0.009511073878158527,0.004168411915194663,0.07031249999999999,0.012643095421695798,0.005541080878549922,0.8025238186275139,0.01930662444758977,0.00846150123745053,0.19747618137248596,0.019306624447589755,0.008461501237450523,2.4647258138358783,0.012285022593935845,0.005384148542531623,0.009161198640384203,0.0046319777039753075,0.002030053735205028,0.00713301649870233,0.005318077478627301,0.0023307502193569804,-0.42330544837325695,0.013994248247085398,0.006133249713400083,0.0,0.0,0.0,1.0,0.0,0.0,0.9315625000000001,0.024033539475841716,0.01053316308954972,0.301875,0.054866015029917725,0.02404609129523855,0.48125,0.018913758567717168,0.00828932017401719,0.51875,0.01891375856771717,0.00828932017401719,36.602824078650244,1.993167831505189,0.8735443173150441,228.767650491564,12.45729894690743,5.459651983219025,20,2.4629946992764715,0.48,0.0017311145594067767,-0.0012500000000000289
scenario_stress,security_margin,0.11874999999999998,1.4238309865648918e-17,6.240214433882187e-18,0.109375,0.008236831595755861,0.003609950611996322,0.11874999999999998,1.4238309865648918e-17,6.240214433882187e-18,0.5561791357229809,0.0010779077843878786,0.00047241391555602664,0.44382086427701906,0.0010779077843878942,0.0004724139155560335,2.460310074127176,0.011339300639055071,0.0049696676210618535,0.006840738731253853,0.003537633528630927,0.0015504362537022353,0.0022550132269275837,0.00471587446538034,0.0020668231120774,-1.9997486075104534,0.009397941417795081,0.004118829428315108,0.0,0.0,0.0,1.0,0.0,0.0,0.9678125,0.03382636341438591,0.014825057413131042,0.20031249999999998,0.05580875915735997,0.02445926712629107,0.4759375,0.016256957012792686,0.007124925553627687,0.5240625,0.016256957012792693,0.00712492555362769,1.3548556330499195,0.0882680758212655,0.03868518988477322,8.467847706561997,0.5516754738829094,0.24178243677983266,20,2.4629946992764715,0.48,-0.00268462514929535,0.004062499999999969
scenario_stress,security_risk,0.079375,0.0029385146623851733,0.001287860833442726,0.0721875,0.003190111159587748,0.0013981278600893013,0.079375,0.0029385146623851733,0.001287860833442726,0.7695746704882914,0.0015525612016560335,0.0006804399476818034,0.23042532951170855,0.0015525612016560294,0.0006804399476818015,2.4610582538636696,0.012742103772489619,0.005584473201482087,0.004668270498333442,0.0025619174405067126,0.0011228098237441955,-0.0013770772357970368,0.004797240134619926,0.0021024831888984776,-0.4497891061227094,0.009099129905938575,0.003987869509132864,0.0,0.0,0.0,1.0,0.0,0.0,0.9400000000000001,0.03680272801673382,0.016129506714159154,0.221875,0.06245063840219813,0.02737019905029248,0.48343749999999985,0.02090421057435181,0.00916167422860323,0.5165625000000001,0.020904210574351812,0.009161674228603232,1.330543005650361,0.07846342478223825,0.034388112105863164,8.315893785314756,0.4903964048889891,0.2149257006616448,20,2.4629946992764715,0.48,-0.0019364454128019126,-0.003437499999999871
