episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_in_policy_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
120.0,82.23625753487934,0.23333333333333334,0.23333333333333334,0.275,0.25833333333333336,0.275,0.35073626659775975,0.6492637334022402,0.6853021461239945,1.7212728341229375,1.7142640808985938,-14.204546623636448,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9583333333333334,0.9,0.1,security_margin,64,12.204834840998956,101.70695700832464,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.56933342193423,0.17916666666666667,0.17916666666666667,0.39166666666666666,0.38333333333333336,0.39166666666666666,0.9431129106174351,0.056887089382564864,1.646411111849452,0.06007984882669369,0.05328656718201525,-1.6980579829496552,0.0,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.9,0.1,rollout_joint,64,154.5545191300007,1287.954326083339,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,194.440536911636,0.15,0.15,0.15,0.13333333333333333,0.15,0.8750974194529638,0.12490258054703607,1.6203378075969668,0.12460830428916776,0.1157699175850581,-2.095072278121995,0.0,1.0,1.0,1.0,1.0,1.0,0.6416666666666667,0.8833333333333333,0.11666666666666667,periodic,65,12.097032648000095,100.80860540000079,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,185.5687363451219,0.03896709509766326,0.03896709509766326,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.7624653412377107,0.2375346587622893,1.546406136209349,0.27734849440075027,0.26864646846837864,-2.6148844578709136,0.0,1.0,1.0,1.0,1.0,1.0,0.7416666666666667,0.8916666666666667,0.10833333333333334,security_risk,65,11.987635621000663,99.89696350833886,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,83.93984304820005,0.2318789883814252,0.2318789883814252,0.31666666666666665,0.2916666666666667,0.31666666666666665,0.3644232268477297,0.6355767731522701,0.6994986920683337,1.7694497485331444,1.7676771794092148,-14.940885360452723,0.0,1.0,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.9583333333333334,0.9,0.1,security_margin,65,12.223275070000454,101.86062558333713,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,198.2890259841489,0.2,0.2,0.39166666666666666,0.375,0.39166666666666666,0.941678434412173,0.058321565587827015,1.6524085498679075,0.06488671155612079,0.053696033990502,-1.7037570554364365,0.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.8833333333333333,0.11666666666666667,rollout_joint,65,152.04265812500125,1267.022151041677,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,192.35111566716455,0.15,0.15,0.15,0.13333333333333333,0.15,0.8677643056668349,0.132235694333165,1.602925963893038,0.16886059809204854,0.15675077267451484,-2.0767522608548368,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8916666666666667,0.10833333333333334,periodic,66,12.209107771001072,101.74256475834227,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,182.22339211343143,0.03834503132573131,0.03834503132573131,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7661178291791063,0.23388217082089377,1.5185282676119285,0.3023272531164878,0.2974473395754907,-2.5609124339541958,0.0,1.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.9,0.1,security_risk,66,12.228092665000077,101.90077220833398,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,82.48334144086185,0.23175245497965208,0.23175245497965208,0.25833333333333336,0.25,0.25833333333333336,0.33598816616453736,0.6640118338354628,0.6873611786738487,1.747714334851414,1.7342367736115847,-14.112002428907667,0.016666666666666666,0.9833333333333333,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9333333333333333,0.8916666666666667,0.10833333333333334,security_margin,66,12.635495393999008,105.29579494999173,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,199.3220814718859,0.20208333333333334,0.20208333333333334,0.39166666666666666,0.36666666666666664,0.39166666666666666,0.9413448517362587,0.058655148263741366,1.6610173455990491,0.05645955073811792,0.04766014334910513,-1.7082447863111838,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8833333333333333,0.11666666666666667,rollout_joint,66,158.73512295299952,1322.792691274996,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,189.75710704467954,0.15,0.15,0.15,0.13333333333333333,0.15,0.8790081215110973,0.12099187848890267,1.5813092253723295,0.10705726402893635,0.09822920119503935,-2.1508421273920058,0.0,1.0,1.0,1.0,1.0,1.0,0.775,0.9166666666666666,0.08333333333333333,periodic,67,13.407408835000751,111.72840695833959,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.11762227894826,0.037876244322838794,0.037876244322838794,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7705413754285957,0.2294586245714044,1.5259801856579023,0.28034313261319543,0.27659575501045747,-2.5673511110443523,0.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9,0.1,security_risk,67,14.645762426000147,122.0480202166679,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,76.71871388074428,0.23333333333333334,0.23333333333333334,0.25833333333333336,0.225,0.25833333333333336,0.3229631798019466,0.6770368201980533,0.639322615672869,1.7642457995282195,1.747032535843971,-14.690661516492145,0.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9083333333333333,0.09166666666666666,security_margin,67,13.786486103999778,114.88738419999815,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,193.3637674011123,0.22083333333333333,0.22083333333333333,0.4,0.36666666666666664,0.4,0.9373377369644735,0.06266226303552641,1.6113647283426027,0.07166881790287696,0.060877560818971437,-1.7566862730469344,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9083333333333333,0.09166666666666666,rollout_joint,67,167.17045889099973,1393.0871574249977,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.3624253948361,0.15,0.15,0.15,0.14166666666666666,0.15,0.8883536441582626,0.11164635584173747,1.6280202116236342,0.10369111528787557,0.0972762974384385,-2.022408407837328,0.0,1.0,1.0,1.0,1.0,1.0,0.825,0.8833333333333333,0.11666666666666667,periodic,68,12.03810222500033,100.31751854166941,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,185.88305146289252,0.04209141018263951,0.04209141018263951,0.14166666666666666,0.11666666666666667,0.14166666666666666,0.7438549517515954,0.2561450482484046,1.5490254288574377,0.3437860970478052,0.33538454073056045,-2.5996946191237873,0.0,1.0,1.0,1.0,1.0,1.0,0.85,0.8833333333333333,0.11666666666666667,security_risk,68,13.252709972000957,110.43924976667465,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,86.03137728221887,0.23333333333333334,0.23333333333333334,0.275,0.25833333333333336,0.275,0.35425789646316874,0.6457421035368313,0.7169281440184906,1.70103109544222,1.6889730859799672,-11.600193443297535,0.016666666666666666,0.9833333333333333,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9416666666666667,0.9,0.1,security_margin,68,13.127696174999073,109.39746812499227,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.68615307297034,0.22916666666666666,0.22916666666666666,0.4,0.35833333333333334,0.4,0.9366944716706018,0.06330552832939826,1.6307179422747529,0.07336202340659241,0.0629751628006373,-1.7427127483733211,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8916666666666667,0.10833333333333334,rollout_joint,68,160.77117707100115,1339.7598089250096,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.20591374661737,0.15,0.15,0.15,0.14166666666666666,0.15,0.8934524477007929,0.10654755229920723,1.6433826145551447,0.09177996203470676,0.08234320723605035,-2.0139379692571984,0.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.8833333333333333,0.11666666666666667,periodic,69,11.70191511899975,97.51595932499792,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.0627267652506,0.04062462233626239,0.04062462233626239,0.14166666666666666,0.125,0.14166666666666666,0.7632846684764604,0.2367153315235396,1.525522723043755,0.30068013602946925,0.289495276519167,-2.5831421716376606,0.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.8833333333333333,0.11666666666666667,security_risk,69,11.604129250999904,96.70107709166587,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,88.27077448749878,0.2333333333333333,0.2333333333333333,0.2833333333333333,0.25833333333333336,0.2833333333333333,0.3625329869415894,0.6374670130584106,0.7355897873958231,1.6713975609137643,1.6603356393217454,-11.004640241614704,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.925,0.8833333333333333,0.11666666666666667,security_margin,69,11.905514255999151,99.21261879999292,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.7421016777511,0.21041666666666667,0.21041666666666667,0.4,0.36666666666666664,0.4,0.9369770269893798,0.06302297301062033,1.6311841806479257,0.07651732291311421,0.06774974782774497,-1.7287346830263763,0.0,1.0,1.0,1.0,1.0,1.0,0.775,0.9,0.1,rollout_joint,69,150.05277731300157,1250.4398109416798,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,192.53707971494669,0.15,0.15,0.15,0.13333333333333333,0.15,0.8718859783676669,0.12811402163233312,1.6044756642912223,0.15783446592127995,0.14629568495339726,-2.078601201205404,0.0,1.0,1.0,1.0,1.0,1.0,0.7166666666666667,0.8833333333333333,0.11666666666666667,periodic,70,11.960918279000907,99.67431899167423,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.4389595588538,0.0411112748246587,0.0411112748246587,0.14166666666666666,0.125,0.14166666666666666,0.7589304693907298,0.2410695306092702,1.5286579963237819,0.3344754587705889,0.325891749771777,-2.574600488083762,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8833333333333333,0.11666666666666667,security_risk,70,11.68016330700084,97.334694225007,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,78.99974352645475,0.23333333333333334,0.23333333333333334,0.275,0.26666666666666666,0.275,0.3464416653621189,0.653558334637881,0.6583311960537895,1.757570882242373,1.751130519931627,-14.736420381642779,0.016666666666666666,0.9833333333333333,0.975,0.975,0.975,0.975,0.9583333333333334,0.9083333333333333,0.09166666666666666,security_margin,70,12.453440020000926,103.77866683334105,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.0834518169811,0.19791666666666666,0.19791666666666666,0.39166666666666666,0.36666666666666664,0.39166666666666666,0.9404413905939109,0.059558609406089105,1.6423620984748424,0.0667328803776838,0.05397581056858493,-1.7240372396000945,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8916666666666667,0.10833333333333334,rollout_joint,70,155.28444101599962,1294.0370084666636,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,191.387605580451,0.15,0.15,0.15,0.13333333333333333,0.15,0.8725718411730786,0.1274281588269214,1.594896713170425,0.12582202412921695,0.11669840265560029,-2.1237212548213846,0.0,1.0,1.0,1.0,1.0,1.0,0.6583333333333333,0.9083333333333333,0.09166666666666666,periodic,71,12.26759336699979,102.22994472499825,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.0079304165818,0.04148193621521066,0.04148193621521066,0.14166666666666666,0.125,0.14166666666666666,0.7521284109414849,0.2478715890585151,1.5250660868048482,0.32452210659955044,0.3198634250430733,-2.6165680926340213,0.0,1.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.8916666666666667,0.10833333333333334,security_risk,71,11.930513831001008,99.42094859167507,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,76.96337701339047,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.25,0.2833333333333333,0.33389814466103357,0.6661018553389665,0.6413614751115873,1.7876124883340472,1.7818140313516841,-16.407342560611472,0.0,1.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.975,0.9,0.1,security_margin,71,12.170015670999419,101.41679725832849,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.39080922127334,0.18125,0.18125,0.4,0.375,0.4,0.9449904436322444,0.05500955636775573,1.6282567435106112,0.05716236595053936,0.048596150308853184,-1.7300818764938584,0.0,1.0,1.0,1.0,1.0,1.0,0.8416666666666667,0.9083333333333333,0.09166666666666666,rollout_joint,71,151.14828354699966,1259.5690295583306,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,193.7839623087549,0.15,0.15,0.15,0.14166666666666666,0.15,0.8906782915774075,0.10932170842259255,1.6148663525729574,0.0924639350538814,0.08256095536711525,-2.0481376484967324,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8916666666666667,0.10833333333333334,periodic,72,11.600137639999957,96.6678136666663,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,155.4104231940326,0.03970550847938969,0.03970550847938969,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.7246330958337636,0.2753669041662364,1.2950868599502716,0.6205038187044063,0.6170769235600794,-2.590298230124341,0.0,1.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.9,0.1,security_risk,72,11.809784961000332,98.41487467500276,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,84.66930114458307,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.3,0.30833333333333335,0.36068206637175265,0.6393179336282473,0.7055775095381923,1.7000266369177837,1.6968017267988598,-23.45535493391245,0.0,1.0,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.9833333333333333,0.9,0.1,security_margin,72,11.858765913999378,98.82304928332815,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,196.2944847911252,0.23125,0.23125,0.4,0.3416666666666667,0.4,0.9346545276670499,0.06534547233294997,1.6357873732593766,0.07239311313373661,0.06268844592209823,-1.7560252671445324,0.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.8916666666666667,0.10833333333333334,rollout_joint,72,146.56217191799988,1221.3514326499987,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,190.1847872202093,0.15,0.15,0.15,0.125,0.15,0.8710082166467676,0.1289917833532324,1.5848732268350776,0.13401918092826104,0.12825590830539263,-2.14469462917239,0.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,0.9083333333333333,0.09166666666666666,periodic,73,11.617663008000818,96.81385840000682,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,178.82573296301888,0.03829545726648663,0.03829545726648663,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7623637843159974,0.2376362156840026,1.4902144413584906,0.32780864255270764,0.32602555538814254,-2.56145608609176,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9,0.1,security_risk,73,11.446294934001344,95.38579111667786,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,82.49541369849678,0.23333333333333336,0.23333333333333336,0.2833333333333333,0.275,0.2833333333333333,0.3524174475651563,0.6475825524348438,0.6874617808208064,1.7542675645625074,1.7521290091877049,-15.13538746010075,0.016666666666666666,0.9833333333333333,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9833333333333333,0.9,0.1,security_margin,73,11.57685316000061,96.47377633333842,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,195.21641198897856,0.1875,0.1875,0.39166666666666666,0.375,0.39166666666666666,0.9426838054539967,0.05731619454600341,1.626803433241488,0.06182708241346346,0.05128865310810909,-1.7290787931036453,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.1,rollout_joint,73,144.56020366600023,1204.6683638833351,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,196.85800870896168,0.15,0.15,0.15,0.14166666666666666,0.15,0.892484494343461,0.10751550565653896,1.640483405908014,0.09299541125354721,0.08156596303763243,-2.0208864190420326,0.0,1.0,1.0,1.0,1.0,1.0,0.7166666666666667,0.8833333333333333,0.11666666666666667,periodic,74,11.529447274999256,96.07872729166047,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,187.4349407091425,0.0384513648832034,0.0384513648832034,0.13333333333333333,0.125,0.13333333333333333,0.7636749119224402,0.23632508807755973,1.5619578392428541,0.2759256566267884,0.270825333251594,-2.5594075889473205,0.0,1.0,1.0,1.0,1.0,1.0,0.8583333333333333,0.875,0.125,security_risk,74,11.473230892001084,95.61025743334237,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,82.67525624778561,0.2332946931344149,0.2332946931344149,0.25833333333333336,0.25,0.25833333333333336,0.33759898675123956,0.6624010132487604,0.6889604687315468,1.7462305206573552,1.7300287188236976,-13.640954863710995,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9333333333333333,0.8916666666666667,0.10833333333333334,security_margin,74,11.55997635499989,96.33313629166575,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,198.47994954969036,0.19166666666666668,0.19166666666666668,0.39166666666666666,0.38333333333333336,0.39166666666666666,0.9437140480862941,0.05628595191370597,1.653999579580753,0.05966001384281072,0.04852778242035417,-1.694436093670315,0.0,1.0,1.0,1.0,1.0,1.0,0.775,0.8833333333333333,0.11666666666666667,rollout_joint,74,144.47077766199982,1203.9231471833316,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,191.74498341386695,0.15,0.15,0.15,0.13333333333333333,0.15,0.873046211628039,0.126953788371961,1.5978748617822245,0.14116926150548698,0.13051365861554165,-2.1029462772493184,0.0,1.0,1.0,1.0,1.0,1.0,0.7583333333333333,0.8916666666666667,0.10833333333333334,periodic,75,11.48781289100043,95.73177409167026,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,175.94519597446907,0.03863716421424976,0.03863716421424976,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7615649083202786,0.23843509167972143,1.466209966453909,0.35618712398892427,0.34827676274759173,-2.58395388301652,0.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.9,0.1,security_risk,75,11.619410821000201,96.828423508335,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,85.73862473764902,0.23251172355429126,0.23251172355429126,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.35468635404970106,0.6453136459502988,0.7144885394804085,1.7379263561135758,1.7337083945023137,-15.123477736236403,0.016666666666666666,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.8916666666666667,0.10833333333333334,security_margin,75,11.589019269000346,96.57516057500288,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,197.3745929018957,0.20833333333333334,0.20833333333333334,0.39166666666666666,0.35833333333333334,0.39166666666666666,0.9385801582175205,0.061419841782479515,1.6447882741824642,0.06577102080034589,0.05608548293794179,-1.7272101728157816,0.0,1.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.8833333333333333,0.11666666666666667,rollout_joint,75,150.28467752399956,1252.3723126999964,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,199.23481659293344,0.15,0.15,0.15,0.14166666666666666,0.15,0.8941163406758086,0.10588365932419143,1.6602901382744453,0.09076152952612467,0.07914036788106278,-2.0047674827864013,0.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.875,0.125,periodic,76,11.73862636100057,97.82188634167142,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,183.43716150508754,0.03865426656100171,0.03865426656100171,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.7687519449680784,0.2312480550319216,1.5286430125423962,0.2845518492460164,0.2777435662577259,-2.5784272927702108,0.0,1.0,1.0,1.0,1.0,1.0,0.825,0.8833333333333333,0.11666666666666667,security_risk,76,11.803101505000086,98.35917920833406,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
120.0,88.38668236552486,0.23333333333333334,0.23333333333333334,0.275,0.26666666666666666,0.275,0.3502959457186282,0.6497040542813718,0.7365556863793739,1.7161907772905414,1.7033050792543627,-12.724185653373336,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9416666666666667,0.875,0.125,security_margin,76,11.768525854000472,98.07104878333728,paper_base_holdoutfit,results/final_2026-05-12/scheme_c_holdout/configs/paper_base_holdoutfit.yaml
