avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.10625,0.11875,0.5552812372680138,0.44471876273198624,2.464104152367177,0.004253803985530767,-0.002475944423571105,-2.000469226249464,0.0,1.0,0.9875,0.15,0.46875,0.53125,security_margin,64,1.2837363649996405,8.023352281247753,scenario_stress,configs/scenario_stress.yaml
0.075,0.06875,0.075,0.8142100899601985,0.18578991003980144,2.454520828645889,0.008007435227595266,0.00488287690125198,-0.430022812599398,0.0,1.0,0.91875,0.26875,0.4875,0.5125,rollout_joint,64,32.334434348000286,202.0902146750018,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816891501223109,0.18310849877689092,2.4653706392780044,0.001332158569904704,-0.0071791048100998,-0.48585335169032884,0.0,1.0,0.95,0.15625,0.50625,0.49375,periodic,65,1.2021769650000351,7.5136060312502195,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.771223407206688,0.228776592793312,2.461921163102047,0.004777880069928351,0.0003935885326584801,-0.4470835615859564,0.0,1.0,0.925,0.2625,0.49375,0.50625,security_risk,65,1.1999120069995115,7.499450043746947,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554531727830538,0.44454682721694627,2.450628179849715,0.009136598505717207,0.00485395416461894,-2.006064604943269,0.0,1.0,0.95625,0.26875,0.4875,0.5125,security_margin,65,1.192678531000638,7.454240818753988,scenario_stress,configs/scenario_stress.yaml
0.075,0.06875,0.075,0.8150659602142906,0.18493403978570946,2.4610883063694144,0.0061340506512236135,0.003878675449876236,-0.42385271801031815,0.0,1.0,0.94375,0.3125,0.50625,0.49375,rollout_joint,65,32.7593733950016,204.74608371876002,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8221092671343374,0.1778907328656627,2.454367650841457,0.003536944950757924,0.0013027830521925895,-0.48561800974164016,0.0,1.0,0.875,0.1875,0.4625,0.5375,periodic,66,1.2978023279993067,8.111264549995667,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7687532322240519,0.23124676777594821,2.45559200794778,0.009321213239363267,0.007198992910355244,-0.44674433052653467,0.0,1.0,0.85625,0.28125,0.45,0.55,security_risk,66,1.3264128789996903,8.290080493748064,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.254972259999704,7.84357662499815,scenario_stress,configs/scenario_stress.yaml
0.08125,0.0625,0.08125,0.8058576608379514,0.19414233916204854,2.4575860828432696,0.004892081551993439,0.0020604424491318537,-0.43188849767072196,0.0,1.0,0.93125,0.2625,0.4875,0.5125,rollout_joint,66,33.47293623599944,209.2058514749965,scenario_stress,configs/scenario_stress.yaml
