scenario,method,num_runs,avg_secrecy_rate_mean,avg_secrecy_rate_ci95,outage_prob_mean,outage_prob_ci95,avg_sync_cost_mean,certificate_cover_rate_mean,runtime_per_slot_ms_mean,runtime_per_slot_ms_ci95,secrecy_gain_vs_periodic,outage_gain_vs_periodic
paper_base_holdoutfit,periodic,5,1.6259539779676992,0.018772559044542583,0.8833333333333332,0.008946135105917722,0.15,1.0,160.35546765333305,14.48541554597037,0.0,0.0
paper_base_holdoutfit,rollout_joint,5,1.5997562418319733,0.019963841763514116,0.8950000000000001,0.004000833246545843,0.175,0.6133333333333334,2496.8603740549997,219.9779085061546,-0.026197736135725957,-0.011666666666666936
paper_base_holdoutfit,risk_adaptive_hybrid_rollout,5,1.5834107047316823,0.02716911844702368,0.8933333333333333,0.0032666666666666547,0.17416666666666666,0.5983333333333333,2282.125306408333,208.30306122623603,-0.04254327323601692,-0.01000000000000012
paper_base_holdoutfit,security_risk,5,1.5257990451729455,0.015796050923030176,0.8916666666666666,0.008946135105917722,0.03586142307969126,1.0,160.84286773333244,13.55890416997195,-0.10015493279475374,-0.008333333333333415
paper_base_holdoutfit,security_margin,5,0.7677471988893931,0.06956458200184344,0.8933333333333333,0.0032666666666666547,0.2333333333333333,0.8399999999999999,164.47407509833357,15.083339847294734,-0.8582067790783061,-0.01000000000000012
