scenario,method,num_runs,episode_length_mean,avg_secrecy_rate_mean,avg_secrecy_rate_ci95,avg_secrecy_rate_ci95_low,avg_secrecy_rate_ci95_high,outage_prob_mean,avg_sync_cost_mean,certificate_in_policy_cover_rate_mean,certificate_empirical_cover_rate_mean,certificate_margin_cover_rate_mean,runtime_per_slot_ms_mean,secrecy_gain_vs_periodic,secrecy_gap_vs_rollout
scenario_stress_holdoutfit,rollout_joint,5,160.0,1.2558319851397661,0.009274579890135248,1.2466560531286828,1.2651065650299014,0.42000000000000004,0.10906249999999999,1.0,1.0,1.0,1318.0719662712522,0.26036383134125196,0.0
scenario_stress_holdoutfit,periodic,5,160.0,0.9954681537985142,0.0401775803961717,0.9580271177714694,1.0356457341946859,0.65625,0.11875,1.0,1.0,1.0,98.84963977749976,0.0,0.26036383134125196
scenario_stress_holdoutfit,ppo_baseline,5,160.0,0.3441658006628908,0.011839875864953942,0.3323259247979369,0.353352921467302,0.8462500000000001,0.0234375,1.0,1.0,1.0,6.33326213375085,-0.6513023531356233,0.9116661844768753
