periodic_k,budget,eve_speed,avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob
8,80,2.0,0.125,0.9032324409424307,0.09676755905756922,3.3345970830121936,0.12222222222222223,0.8777777777777778
8,80,4.0,0.125,0.9037069970684671,0.09629300293153285,3.3999643263126167,0.13333333333333333,0.8666666666666667
8,80,6.0,0.125,0.9038359599819334,0.09616404001806665,3.4147189181776714,0.14722222222222223,0.8527777777777777
8,80,8.0,0.125,0.9038982470413662,0.09610175295863377,3.391278016587657,0.15,0.85
12,20,0.0,0.08333333333333333,0.8571193997327256,0.14288060026727437,3.6805325658596115,0.10833333333333334,0.8916666666666667
12,20,2.0,0.08333333333333333,0.8571598404096029,0.14284015959039698,3.332784522171569,0.12222222222222223,0.8777777777777778
12,20,4.0,0.08333333333333333,0.8577439442452013,0.1422560557547986,3.40016317490724,0.13333333333333333,0.8666666666666667
12,20,6.0,0.08333333333333333,0.8579385041215284,0.1420614958784716,3.4134345218346276,0.14722222222222223,0.8527777777777777
12,20,8.0,0.08333333333333333,0.8580520876340848,0.14194791236591506,3.391278016587657,0.15,0.85
12,40,0.0,0.08333333333333333,0.8571193997327256,0.14288060026727437,3.6805325658596115,0.10833333333333334,0.8916666666666667
12,40,2.0,0.08333333333333333,0.8571598404096029,0.14284015959039698,3.332784522171569,0.12222222222222223,0.8777777777777778
12,40,4.0,0.08333333333333333,0.8577439442452013,0.1422560557547986,3.40016317490724,0.13333333333333333,0.8666666666666667
12,40,6.0,0.08333333333333333,0.8579385041215284,0.1420614958784716,3.4134345218346276,0.14722222222222223,0.8527777777777777
12,40,8.0,0.08333333333333333,0.8580520876340848,0.14194791236591506,3.391278016587657,0.15,0.85
12,60,0.0,0.08333333333333333,0.8571193997327256,0.14288060026727437,3.6805325658596115,0.10833333333333334,0.8916666666666667
12,60,2.0,0.08333333333333333,0.8571598404096029,0.14284015959039698,3.332784522171569,0.12222222222222223,0.8777777777777778
12,60,4.0,0.08333333333333333,0.8577439442452013,0.1422560557547986,3.40016317490724,0.13333333333333333,0.8666666666666667
12,60,6.0,0.08333333333333333,0.8579385041215284,0.1420614958784716,3.4134345218346276,0.14722222222222223,0.8527777777777777
12,60,8.0,0.08333333333333333,0.8580520876340848,0.14194791236591506,3.391278016587657,0.15,0.85
12,80,0.0,0.08333333333333333,0.8571193997327256,0.14288060026727437,3.6805325658596115,0.10833333333333334,0.8916666666666667
12,80,2.0,0.08333333333333333,0.8571598404096029,0.14284015959039698,3.332784522171569,0.12222222222222223,0.8777777777777778
12,80,4.0,0.08333333333333333,0.8577439442452013,0.1422560557547986,3.40016317490724,0.13333333333333333,0.8666666666666667
12,80,6.0,0.08333333333333333,0.8579385041215284,0.1420614958784716,3.4134345218346276,0.14722222222222223,0.8527777777777777
12,80,8.0,0.08333333333333333,0.8580520876340848,0.14194791236591506,3.391278016587657,0.15,0.85
16,20,0.0,0.06666666666666667,0.8171593885771,0.18284061142289995,3.6805325658596115,0.10833333333333334,0.8916666666666667
16,20,2.0,0.06666666666666667,0.8172654180336193,0.18273458196638062,3.333222490872334,0.12222222222222223,0.8777777777777778
16,20,4.0,0.06666666666666667,0.8182842347618157,0.1817157652381843,3.399897992113948,0.13333333333333333,0.8666666666666667
16,20,6.0,0.06666666666666667,0.8185160893437607,0.18148391065623926,3.4147440845700316,0.14722222222222223,0.8527777777777777
16,20,8.0,0.06666666666666667,0.8186226228299844,0.18137737717001556,3.391278016587657,0.15,0.85
16,40,0.0,0.06666666666666667,0.8171593885771,0.18284061142289995,3.6805325658596115,0.10833333333333334,0.8916666666666667
16,40,2.0,0.06666666666666667,0.8172654180336193,0.18273458196638062,3.333222490872334,0.12222222222222223,0.8777777777777778
16,40,4.0,0.06666666666666667,0.8182842347618157,0.1817157652381843,3.399897992113948,0.13333333333333333,0.8666666666666667
16,40,6.0,0.06666666666666667,0.8185160893437607,0.18148391065623926,3.4147440845700316,0.14722222222222223,0.8527777777777777
16,40,8.0,0.06666666666666667,0.8186226228299844,0.18137737717001556,3.391278016587657,0.15,0.85
16,60,0.0,0.06666666666666667,0.8171593885771,0.18284061142289995,3.6805325658596115,0.10833333333333334,0.8916666666666667
16,60,2.0,0.06666666666666667,0.8172654180336193,0.18273458196638062,3.333222490872334,0.12222222222222223,0.8777777777777778
16,60,4.0,0.06666666666666667,0.8182842347618157,0.1817157652381843,3.399897992113948,0.13333333333333333,0.8666666666666667
16,60,6.0,0.06666666666666667,0.8185160893437607,0.18148391065623926,3.4147440845700316,0.14722222222222223,0.8527777777777777
16,60,8.0,0.06666666666666667,0.8186226228299844,0.18137737717001556,3.391278016587657,0.15,0.85
16,80,0.0,0.06666666666666667,0.8171593885771,0.18284061142289995,3.6805325658596115,0.10833333333333334,0.8916666666666667
16,80,2.0,0.06666666666666667,0.8172654180336193,0.18273458196638062,3.333222490872334,0.12222222222222223,0.8777777777777778
16,80,4.0,0.06666666666666667,0.8182842347618157,0.1817157652381843,3.399897992113948,0.13333333333333333,0.8666666666666667
16,80,6.0,0.06666666666666667,0.8185160893437607,0.18148391065623926,3.4147440845700316,0.14722222222222223,0.8527777777777777
16,80,8.0,0.06666666666666667,0.8186226228299844,0.18137737717001556,3.391278016587657,0.15,0.85
20,20,0.0,0.05000000000000001,0.7645669311016142,0.2354330688983858,3.6805325658596115,0.10833333333333334,0.8916666666666667
20,20,2.0,0.05000000000000001,0.7646215900009478,0.23537840999905227,3.335201774561861,0.12222222222222223,0.8777777777777778
20,20,4.0,0.05000000000000001,0.7654463770483956,0.2345536229516044,3.3989147193618514,0.13333333333333333,0.8666666666666667
20,20,6.0,0.05000000000000001,0.7658111752888478,0.2341888247111522,3.4144108676159868,0.14722222222222223,0.8527777777777777
20,20,8.0,0.05000000000000001,0.7660516769638538,0.2339483230361463,3.391278016587657,0.15,0.85
20,40,0.0,0.05000000000000001,0.7645669311016142,0.2354330688983858,3.6805325658596115,0.10833333333333334,0.8916666666666667
20,40,2.0,0.05000000000000001,0.7646215900009478,0.23537840999905227,3.335201774561861,0.12222222222222223,0.8777777777777778
20,40,4.0,0.05000000000000001,0.7654463770483956,0.2345536229516044,3.3989147193618514,0.13333333333333333,0.8666666666666667
20,40,6.0,0.05000000000000001,0.7658111752888478,0.2341888247111522,3.4144108676159868,0.14722222222222223,0.8527777777777777
20,40,8.0,0.05000000000000001,0.7660516769638538,0.2339483230361463,3.391278016587657,0.15,0.85
20,60,0.0,0.05000000000000001,0.7645669311016142,0.2354330688983858,3.6805325658596115,0.10833333333333334,0.8916666666666667
20,60,2.0,0.05000000000000001,0.7646215900009478,0.23537840999905227,3.335201774561861,0.12222222222222223,0.8777777777777778
20,60,4.0,0.05000000000000001,0.7654463770483956,0.2345536229516044,3.3989147193618514,0.13333333333333333,0.8666666666666667
20,60,6.0,0.05000000000000001,0.7658111752888478,0.2341888247111522,3.4144108676159868,0.14722222222222223,0.8527777777777777
20,60,8.0,0.05000000000000001,0.7660516769638538,0.2339483230361463,3.391278016587657,0.15,0.85
20,80,0.0,0.05000000000000001,0.7645669311016142,0.2354330688983858,3.6805325658596115,0.10833333333333334,0.8916666666666667
20,80,2.0,0.05000000000000001,0.7646215900009478,0.23537840999905227,3.335201774561861,0.12222222222222223,0.8777777777777778
20,80,4.0,0.05000000000000001,0.7654463770483956,0.2345536229516044,3.3989147193618514,0.13333333333333333,0.8666666666666667
20,80,6.0,0.05000000000000001,0.7658111752888478,0.2341888247111522,3.4144108676159868,0.14722222222222223,0.8527777777777777
20,80,8.0,0.05000000000000001,0.7660516769638538,0.2339483230361463,3.391278016587657,0.15,0.85
