slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
64,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,110.0,0.0,160.0,0.0,109.30441294031054,0.0,120.27789484211416,10.973481901803623,37,53.750000000000036,0.42530966572094187,0.5746903342790581,2.774874142844258,2.717595560899884,3.574409626046819,0.8568140651469348,0,1,0,0.0,1.5
65,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,110.0,0.0,160.0,0.0,108.81116068551414,0.0,118.27789484211416,9.466734156600026,38,55.10000000000004,0.42869984814764994,0.5713001518523501,2.7647370672477534,2.7149443969687086,3.574409626046819,0.8594652290781104,0,1,0,0.0,1.5
66,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,110.0,0.0,150.0,0.0,106.89364177892395,0.0,116.27789484211416,9.384253063190215,39,56.45000000000004,0.428885430607822,0.571114569392178,2.7759877873934236,2.7347388056603137,3.552655367867038,0.817916562206724,0,1,0,10.0,1.5
67,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,110.0,0.0,150.0,0.0,103.75700314632145,0.0,114.27789484211416,10.520891695792713,40,57.80000000000004,0.4263279936844664,0.5736720063155336,2.7674964893392766,2.720282842606047,3.552655367867038,0.8323725252609911,0,1,0,0.0,1.5
68,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,110.0,0.0,140.0,0.0,102.3348873044588,0.0,112.27789484211416,9.943007537655362,41,59.15000000000004,0.4276282330402754,0.5723717669597246,2.7798897413376182,2.7443637909186753,3.5363766085362505,0.7920128176175749,0,1,0,10.0,1.5
69,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,110.0,0.0,140.0,0.0,100.78390375340662,0.0,110.27789484211416,9.493991088707546,42,60.50000000000004,0.42863852005040803,0.571361479949592,2.77310855914478,2.738458282750051,3.5363766085362505,0.7979183257861995,0,1,0,0.0,1.5
70,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,110.0,0.0,130.0,0.0,98.10024565694366,0.0,108.27789484211416,10.177649185170509,43,61.850000000000044,0.4271002893333664,0.5728997106666336,2.7870418008024043,2.7593708792658957,3.526295909009771,0.7669250297438754,0,1,0,10.0,1.5
71,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,110.0,0.0,130.0,0.0,96.81220121029968,0.0,106.27789484211416,9.465693631814489,44,63.200000000000045,0.4287021893284174,0.5712978106715826,2.7820229794580005,2.7555220146235615,3.526295909009771,0.7707738943862097,0,1,0,0.0,1.5
72,0,full_sync,0.0,28.0,0,up,down,1.0,0.5,120.0,120.0,0.0,120.0,0.0,94.1107443940132,0.0,104.27789484211416,10.16715044810097,45,64.55000000000004,0.42712391149177287,0.5728760885082271,2.818350739957062,2.8052331779364903,3.5376993591839794,0.732466181247489,0,1,0,20.0,1.5
73,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,120.0,0.0,91.06818401811822,0.0,102.27789484211416,11.209710823995948,46,65.90000000000003,0.4247781506460091,0.5752218493539909,2.8162280799335746,2.8002576608148653,3.5376993591839794,0.7374416983691139,0,1,0,0.0,1.5
74,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,120.0,0.0,110.0,0.0,88.60137940206448,0.0,100.27789484211416,11.676515440049684,47,67.25000000000003,0.4237278402598883,0.5762721597401117,2.834560824549165,2.829126673826753,3.5411170075460854,0.7119903337193323,0,1,0,10.0,1.5
75,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,110.0,0.0,86.47265234199672,0.0,98.27789484211416,11.805242500117444,48,68.60000000000002,0.4234382043747358,0.5765617956252642,2.8342256975460045,2.827276266391217,3.5411170075460854,0.7138407411548684,0,1,0,0.0,1.5
76,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,120.0,0.0,100.0,0.0,84.85309176650296,0.0,96.27789484211416,11.424803075611209,49,69.95000000000002,0.4242941930798748,0.5757058069201252,2.8539724724654283,2.858671909363131,3.551207465035303,0.6925355556721718,0,1,0,10.0,1.5
77,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,100.0,0.0,83.92487204218126,0.0,94.27789484211416,10.353022799932901,50,71.30000000000001,0.42670569870015096,0.573294301299849,2.855427372646098,2.8586789556419894,3.551207465035303,0.6925285093933136,0,1,0,0.0,1.5
78,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,100.0,0.0,83.30208252899685,0.0,92.27789484211416,8.975812313117316,51,72.65,0.429804422295486,0.570195577704514,2.8566099935087994,2.8586534048796333,3.551207465035303,0.6925540601556698,0,1,0,0.0,1.5
79,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,120.0,0.0,90.0,0.0,83.65371809776558,0.0,90.27789484211416,6.624176744348588,52,74.0,0.4350956023252157,0.5649043976747843,2.8793258554116585,2.887975077441341,3.5675018385717587,0.6795267611304179,0,1,0,10.0,1.5
80,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,90.0,0.0,80.64659148955523,0.0,88.27789484211416,7.63130335255893,53,75.35,0.4328295674567424,0.5671704325432576,2.882270215386874,2.890867806053135,3.5675018385717587,0.6766340325186236,0,1,0,0.0,1.5
81,0,full_sync,0.0,28.0,0,stay,down,1.0,0.5,120.0,120.0,0.0,80.0,0.0,79.33279409469233,0.0,86.27789484211416,6.945100747421833,54,76.69999999999999,0.4343735233183008,0.5656264766816992,2.9052195884021947,2.920171927958781,3.5892766895179298,0.6691047615591484,0,1,0,10.0,1.5
82,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,80.0,0.0,77.92355646274198,0.0,84.27789484211416,6.35433837937218,55,78.04999999999998,0.4357027386464126,0.5642972613535874,2.9099029948050323,2.9227561934670185,3.5892766895179298,0.6665204960509112,0,1,0,0.0,1.5
83,0,full_sync,0.0,28.0,0,stay,stay,1.0,0.5,120.0,120.0,0.0,80.0,0.0,74.96323540813002,0.0,82.27789484211416,7.314659433984147,56,79.39999999999998,0.4335420162735357,0.5664579837264643,2.9142813533184233,2.9276932447978474,3.5892766895179298,0.6615834447200826,0,1,0,0.0,1.5
