slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
0,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,170.0,260.0,310.0,260.0,231.1567701863154,248.08184411171223,230.0,248.0,1.1596619001114759,1,5.15,0.9592907607247492,0.04070923927525082,0.6795398854193477,0.7019502673049798,2.3143780095271116,1.6124277422221318,1,0,0,20.0,1.5
1,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,160.0,260.0,300.0,260.0,226.4181724085267,246.9910140274262,225.0,246.0,1.730121898266668,2,6.5,0.9351072257289,0.0648927742711,0.8172935189061026,0.8437562380655919,2.3548432485162114,1.5110870104506195,1,0,0,20.0,1.5
2,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,150.0,260.0,290.0,260.0,222.07756755714107,245.45417923578205,220.0,244.0,2.535926695364983,3,7.85,0.9103941649354288,0.0896058350645712,0.9451872797578853,0.9828591651167535,2.388326430970797,1.4054672658540435,1,0,0,20.0,1.5
3,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,140.0,260.0,280.0,260.0,216.77423109016448,242.63908039511017,215.0,242.0,1.8858207000455798,4,9.2,0.8889569034248974,0.11104309657510254,1.0615024740658643,1.0926058160433643,2.4139407009057647,1.3213348848624005,1,0,0,20.0,1.5
4,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,130.0,260.0,270.0,260.0,212.07516620711908,240.2295127874711,210.0,240.0,2.0878196537971734,5,10.549999999999999,0.8656024057789564,0.13439759422104364,1.1647570593046788,1.1993551234390274,2.430900232668215,1.2315451092291878,1,0,0,20.0,1.5
5,0,security_risk,0.0,0.0,28,left,left,1.0,0.5,120.0,260.0,260.0,260.0,207.73695409951833,238.3985163459117,205.0,238.0,2.765815073505277,6,11.899999999999999,0.8411769160846132,0.15882308391538685,1.2537609606250666,1.2967351517140486,2.438568155329287,1.1418330036152382,1,0,0,20.0,1.5
6,0,security_risk,0.0,0.0,28,down,left,1.0,0.5,120.0,250.0,250.0,260.0,202.14071861818783,236.61269655618463,200.0,236.0,2.2266731399593724,7,13.249999999999998,0.8194899854350914,0.18051001456490856,1.3343635190007404,1.3687880465741649,2.553993996226349,1.1852059496521843,1,0,0,20.0,1.5
7,0,security_risk,0.0,0.0,28,down,left,1.0,0.5,120.0,240.0,240.0,260.0,197.7080629980314,234.75471264920972,195.0,234.0,2.811262418235626,8,14.599999999999998,0.7952746595589698,0.20472534044103016,1.4218926323556291,1.4655332780598815,2.6730716841547304,1.2075384060948489,1,0,0,20.0,1.5
8,0,security_risk,0.0,0.0,28,down,left,1.0,0.5,120.0,230.0,230.0,260.0,192.08200771967375,232.96457584894821,190.0,232.0,2.294594237148537,9,15.949999999999998,0.7735371629664158,0.2264628370335842,1.5171091386031859,1.5521919962740893,2.7951976132382694,1.24300561696418,1,0,0,20.0,1.5
9,0,security_risk,0.0,0.0,28,down,left,1.0,0.5,120.0,220.0,220.0,260.0,187.36760908345082,231.62400574972938,185.0,230.0,2.871056851961119,10,17.299999999999997,0.7493401220830875,0.25065987791691247,1.6205081188489796,1.6632716773996672,2.919495741500019,1.256224064100352,1,0,0,20.0,1.5
10,0,security_risk,0.0,0.0,28,down,left,1.0,0.5,120.0,210.0,210.0,260.0,182.94523662157818,228.89739973935525,180.0,228.0,3.078919461317573,11,18.65,0.7259724312120355,0.2740275687879645,1.7320989459913474,1.7771283719959667,3.0447412882193046,1.2676129162233378,1,0,0,20.0,1.5
11,1,security_risk,1.0,1.0,27,down,left,1.0,0.5,120.0,200.0,200.0,260.0,177.5470195366158,227.3819702417179,177.5470195366158,227.3819702417179,0.0,0,3.8,0.9848,0.0152,1.8936297132060567,1.8936297132060567,3.169276631711495,1.2756469185054384,1,0,0,20.0,1.5
12,0,security_risk,0.0,1.0,27,down,stay,1.0,0.5,120.0,190.0,200.0,260.0,171.1888766549484,226.0037532905038,172.5470195366158,225.3819702417179,1.4937088895703048,1,5.15,0.9585391549984668,0.041460845001533186,2.0027229094843166,1.9931815248680564,3.311031717957185,1.3178501930891287,1,0,0,10.0,1.5
13,0,security_risk,0.0,1.0,27,down,left,1.0,0.5,120.0,180.0,190.0,260.0,165.51731674428038,223.66633277539626,167.5470195366158,223.3819702417179,2.049525670923446,2,6.5,0.9343885672404222,0.06561143275957776,2.1357997235497557,2.1184270431758705,3.426774613291537,1.3083475701156666,1,0,0,20.0,1.5
14,0,security_risk,0.0,1.0,27,down,stay,1.0,0.5,120.0,170.0,190.0,260.0,161.6719886916797,221.61474646513474,162.5470195366158,221.3819702417179,0.9054632790885554,3,7.85,0.9140627076220508,0.08593729237794925,2.254119705831851,2.248395318346239,3.5531389279531775,1.3047436096069385,1,0,0,10.0,1.5
15,0,security_risk,0.0,1.0,27,down,stay,1.0,0.5,120.0,160.0,190.0,260.0,156.43048537561492,219.83987694767652,157.5470195366158,219.3819702417179,1.2067837768398333,4,9.2,0.8904847365021104,0.10951526349788962,2.367228723224824,2.3627725796394987,3.6656868872611716,1.3029143076216727,1,0,0,10.0,1.5
16,0,security_risk,0.0,1.0,27,down,left,1.0,0.5,120.0,150.0,180.0,260.0,151.35532945522345,217.33914973088102,152.5470195366158,217.3819702417179,1.1924591591485398,5,10.549999999999999,0.8676169668919158,0.1323830331080842,2.4935225970976687,2.483488515123417,3.739561206109526,1.2560726909861089,1,0,0,20.0,1.5
17,0,security_risk,0.0,1.0,27,down,stay,1.0,0.5,120.0,140.0,180.0,260.0,146.55521549151925,217.04861359802507,147.5470195366158,215.3819702417179,1.9394265495224863,6,11.899999999999999,0.8430362902635744,0.1569637097364256,2.5840577380381813,2.601036986792806,3.810674370910519,1.209637384117713,0,1,0,10.0,1.5
