method,avg_sync_cost_mean,avg_sync_cost_std,avg_twin_quality_mean,avg_twin_quality_std,avg_twin_badness_mean,avg_twin_badness_std,avg_secrecy_rate_mean,avg_secrecy_rate_std,outage_prob_mean,outage_prob_std,success_prob_mean,success_prob_std
aoi_only,0.16666666666666666,0.0,0.9252592637721829,0.0004562814691762044,0.07474073622781703,0.00045628146917625704,2.700769194156043,0.019270008846150533,0.2111111111111111,0.04194352464039306,0.7888888888888889,0.04194352464039306
decoupled,0.15,0.0,0.9141101110838669,0.00046384937393242643,0.08588988891613321,0.00046384937393239515,2.7023105664789617,0.017826592798398735,0.2111111111111111,0.04194352464039306,0.7888888888888889,0.04194352464039306
full,0.2333333333333333,0.0,0.6214522324131062,0.0024566855451994443,0.3785477675868938,0.002456685545199542,2.6955163653965037,0.011989783802729394,0.21666666666666667,0.041666666666666685,0.7833333333333333,0.04166666666666663
periodic,0.15,0.0,0.9141101110838669,0.00046384937393242643,0.08588988891613321,0.00046384937393239515,2.7023105664789617,0.017826592798398735,0.2111111111111111,0.04194352464039306,0.7888888888888889,0.04194352464039306
security_margin,0.2333333333333333,0.0,0.6353625034410727,0.0010277466854832214,0.36463749655892724,0.0010277466854832508,2.6981390913925622,0.00917490841273291,0.2111111111111111,0.04194352464039306,0.7888888888888889,0.04194352464039306
security_risk,0.05833333333333333,0.0,0.8135477866434889,0.0016098464117556617,0.18645221335651105,0.0016098464117556617,2.700543116860935,0.017512317712946975,0.21944444444444444,0.03757708127352413,0.7805555555555556,0.0375770812735241
