avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.11875,0.11875,0.11875,0.556185000391974,0.44381499960802595,2.46140863794871,0.004675866629114009,-0.0009897163394558552,-2.001114750860058,0.0,1.0,0.98125,0.175,0.4625,0.5375,security_margin,66,1.4259836439996434,8.912397774997771,scenario_stress,configs/scenario_stress.yaml
0.08125,0.0625,0.08125,0.8058576608379514,0.19414233916204854,2.4575860828432696,0.004892081551993439,0.0020604424491318537,-0.43188849767072196,0.0,1.0,0.93125,0.2625,0.4875,0.5125,rollout_joint,66,37.382249257001604,233.63905785626002,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8223037349238653,0.17769626507613456,2.4467057019067164,0.005288390590137649,0.003019489653100367,-0.4904479429055161,0.0,1.0,0.88125,0.23125,0.45625,0.54375,periodic,67,1.360778793999998,8.504867462499988,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7704904864855692,0.2295095135144308,2.449016965806991,0.00893086137136179,0.00712678753850726,-0.4528254064332183,0.0,1.0,0.875,0.2625,0.46875,0.53125,security_risk,67,1.2934491400010302,8.084057125006439,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5562122483071013,0.4437877516928987,2.4513045529339546,0.008922572227197298,0.006814813623894617,-2.003245958304075,0.0,1.0,0.93125,0.24375,0.475,0.525,security_margin,67,1.3948001349999686,8.717500843749804,scenario_stress,configs/scenario_stress.yaml
0.05625,0.05625,0.05625,0.8004574090965576,0.19954259090344229,2.45914725854104,0.009755980727361016,0.008289538094305934,-0.42522990131425586,0.0,1.0,0.9125,0.28125,0.45,0.55,rollout_joint,67,39.221477624001636,245.13423515001023,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.8225150489967443,0.17748495100325554,2.468082205221508,0.0017591577139648789,-0.0010084752325657802,-0.47566658223738756,0.0,1.0,0.9625,0.175,0.4625,0.5375,periodic,68,1.5318040370002564,9.573775231251602,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7710453807959649,0.22895461920403512,2.4806501712393163,0.0031148145078813043,-0.004096647910177616,-0.4338527866133354,0.0,1.0,0.9625,0.175,0.475,0.525,security_risk,68,1.4803226240001095,9.252016400000684,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.5577400892989915,0.44225991070100845,2.4663500732919634,0.005375051239815817,0.003519328264919347,-1.9932139748829805,0.0,1.0,0.99375,0.24375,0.48125,0.51875,security_margin,68,1.4813034189992322,9.258146368745201,scenario_stress,configs/scenario_stress.yaml
0.09375,0.075,0.09375,0.8233485888816517,0.17665141111834828,2.4836563225791237,0.005676906405539385,0.0023877853844463197,-0.4019182156073242,0.0,1.0,0.90625,0.24375,0.49375,0.50625,rollout_joint,68,37.94670519799911,237.16690748749443,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.8123414108269376,0.1876585891730625,2.479625335691436,0.0023477904800718887,-0.0016014986542364274,-0.4675336315314242,0.0,1.0,0.925,0.1375,0.45625,0.54375,periodic,69,1.4739283029994112,9.21205189374632,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7689879864788225,0.23101201352117745,2.465554114543022,0.0021346878351728104,-0.006217433974635432,-0.45068275799828,0.0,1.0,0.9875,0.11875,0.45625,0.54375,security_risk,69,1.3719009870001173,8.574381168750733,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5557771555234794,0.4442228444765206,2.473250744701893,0.004858093666589579,-0.004236160618683897,-1.9939831184834707,0.0,1.0,1.0,0.175,0.48125,0.51875,security_margin,69,1.41690243100129,8.855640193758063,scenario_stress,configs/scenario_stress.yaml
0.0875,0.06875,0.0875,0.8049990357780921,0.195000964221908,2.4803099785009053,0.010591191536915637,0.00813354112393118,-0.40755843491819715,0.0,1.0,0.9125,0.26875,0.46875,0.53125,rollout_joint,69,37.97366027300086,237.33537670625537,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8069405633515562,0.19305943664844383,2.4576818387260415,0.005837494129706243,0.002934008623030533,-0.4845158222600651,0.0,1.0,0.86875,0.29375,0.49375,0.50625,periodic,70,1.425954678999915,8.912216743749468,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7714962895918694,0.2285037104081306,2.4725130937025304,0.001375090718798397,-0.006526278834863661,-0.442576321751197,0.0,1.0,0.975,0.1375,0.45625,0.54375,security_risk,70,1.3931644940003025,8.70727808750189,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5555592368201561,0.44444076317984393,2.4570819905824797,0.00821620121462708,0.005404520031135264,-1.9997066676011463,0.0,1.0,0.94375,0.26875,0.48125,0.51875,security_margin,70,1.3076829769997858,8.173018606248661,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.8292644873221471,0.17073551267785292,2.4681542915273575,0.0031397588499932514,0.0002256972959502744,-0.41613890310959356,0.0,1.0,0.95625,0.26875,0.50625,0.49375,rollout_joint,70,36.921776232999036,230.76110145624398,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8025727794872225,0.1974272205127776,2.4655414209766064,0.0013166586568209154,-0.0017878498609139024,-0.4828414419222648,0.0,1.0,0.95625,0.1375,0.46875,0.53125,periodic,71,1.320203113999014,8.251269462493838,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7695691187510316,0.23043088124896843,2.463543682103489,0.0019906181567352103,-0.001194093251005425,-0.44751887402875895,0.0,1.0,0.9625,0.1625,0.475,0.525,security_risk,71,1.3094281680005224,8.183926050003265,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5562068581620272,0.4437931418379728,2.4534513503223265,0.012232472962585107,0.008905145471957542,-1.9996450606822698,0.0,1.0,0.90625,0.2125,0.4625,0.5375,security_margin,71,1.4029499770003895,8.768437356252434,scenario_stress,configs/scenario_stress.yaml
0.075,0.0625,0.075,0.7876295526322219,0.2123704473677781,2.466485934418265,0.012636909797333576,0.011044149418540641,-0.424544868012063,0.0,1.0,0.93125,0.31875,0.4625,0.5375,rollout_joint,71,36.511228834000576,228.1951802125036,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8174720958781251,0.1825279041218749,2.4747137308153215,0.001866931055592086,-0.0011920151283064159,-0.46947359895398355,0.0,1.0,0.9375,0.1375,0.46875,0.53125,periodic,72,1.2557483109994791,7.848426943746745,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7709617995404223,0.22903820045957773,2.4660216861597286,0.004194694541267539,-0.0014625506993014958,-0.443389752186757,0.0,1.0,0.94375,0.19375,0.46875,0.53125,security_risk,72,1.2900913230005244,8.063070768753278,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.5567081693559867,0.44329183064401345,2.4571849434865336,0.004717867196858764,0.0016568553451388787,-2.002501378326674,0.0,1.0,0.93125,0.2,0.46875,0.53125,security_margin,72,1.3781485769995925,8.613428606247453,scenario_stress,configs/scenario_stress.yaml
0.05625,0.05,0.05625,0.7854889479857264,0.21451105201427362,2.4550157666939008,0.012192522839701627,0.010793764263247008,-0.4344852616461118,0.0,1.0,0.925,0.325,0.45625,0.54375,rollout_joint,72,37.591231419000906,234.94519636875566,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.810233983597643,0.18976601640235696,2.451255749046388,0.007489231366220353,0.0052297893191578775,-0.4872283567537307,0.0,1.0,0.85,0.28125,0.4625,0.5375,periodic,73,1.366997099999935,8.543731874999594,scenario_stress,configs/scenario_stress.yaml
